Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
256.60,,0.015109,627.82
259.72,418.65,0.014788,624.71
262.53,401.87,0.014500,621.90
265.09,387.36,0.014237,619.31
267.45,374.63,0.013996,616.91
269.65,363.31,0.013773,614.68
271.70,353.16,0.013565,612.57
273.63,343.96,0.013369,610.58
275.46,335.58,0.013185,608.70
277.19,327.88,0.013011,606.90
278.83,320.77,0.012846,605.19
280.40,314.18,0.012688,603.54
281.91,308.05,0.012538,601.96
283.35,302.31,0.012394,600.43
284.73,296.92,0.012256,598.96
286.07,291.86,0.012123,597.54
287.36,287.08,0.011995,596.16
288.60,282.55,0.011872,594.83
289.81,278.26,0.011753,593.53
290.98,274.18,0.011637,592.26
292.11,270.30,0.011525,591.03
293.22,266.59,0.011417,589.83
294.29,263.05,0.011312,588.66
295.33,259.66,0.011209,587.51
296.35,256.40,0.011110,586.39
297.34,253.28,0.011013,585.30
298.31,250.28,0.010918,584.22
299.26,247.39,0.010826,583.17
300.18,244.61,0.010736,582.14
301.09,241.93,0.010648,581.13
301.98,239.33,0.010561,580.13
302.84,236.83,0.010477,579.16
303.70,234.41,0.010395,578.20
304.53,232.06,0.010314,577.25
305.35,229.79,0.010235,576.32
306.15,227.58,0.010158,575.41
306.94,225.44,0.010082,574.51
307.72,223.36,0.010007,573.62
308.48,221.34,0.0099341,572.74
309.23,219.38,0.0098623,571.88
309.97,217.47,0.0097917,571.03
310.69,215.61,0.0097223,570.19
311.40,213.80,0.0096541,569.36
312.11,212.03,0.0095870,568.54
312.80,210.31,0.0095210,567.73
313.48,208.62,0.0094561,566.93
314.15,206.98,0.0093922,566.14
314.82,205.38,0.0093292,565.36
315.47,203.81,0.0092672,564.58
316.12,202.28,0.0092061,563.82
316.75,200.79,0.0091459,563.07
317.38,199.32,0.0090866,562.32
318.00,197.89,0.0090281,561.58
318.61,196.49,0.0089704,560.84
319.21,195.11,0.0089135,560.12
319.81,193.77,0.0088573,559.40
320.40,192.45,0.0088019,558.69
320.98,191.15,0.0087472,557.98
321.56,189.88,0.0086931,557.29
322.13,188.64,0.0086398,556.59
322.69,187.42,0.0085871,555.91
323.25,186.22,0.0085351,555.23
323.80,185.04,0.0084837,554.55
324.34,183.89,0.0084329,553.88
324.88,182.75,0.0083827,553.22
325.41,181.64,0.0083330,552.56
325.94,180.54,0.0082840,551.91
326.46,179.46,0.0082354,551.26
326.98,178.40,0.0081875,550.62
327.49,177.36,0.0081400,549.98
328.00,176.34,0.0080930,549.35
328.50,175.33,0.0080466,548.72
329.00,174.33,0.0080006,548.09
329.49,173.36,0.0079551,547.47
329.98,172.39,0.0079101,546.86
330.46,171.45,0.0078656,546.24
330.94,170.51,0.0078214,545.64
331.41,169.59,0.0077778,545.03
331.89,168.69,0.0077345,544.43
332.35,167.79,0.0076917,543.84
332.81,166.91,0.0076492,543.25
333.27,166.05,0.0076072,542.66
333.73,165.19,0.0075656,542.07
334.18,164.35,0.0075243,541.49
334.62,163.51,0.0074835,540.91
335.07,162.69,0.0074430,540.34
335.51,161.88,0.0074028,539.77
335.94,161.08,0.0073631,539.20
336.38,160.29,0.0073236,538.63
336.81,159.52,0.0072845,538.07
337.23,158.75,0.0072458,537.51
337.66,157.99,0.0072074,536.96
338.08,157.24,0.0071693,536.40
338.49,156.50,0.0071315,535.85
338.91,155.77,0.0070940,535.30
339.32,155.04,0.0070569,534.76
339.73,154.33,0.0070200,534.22
340.13,153.63,0.0069835,533.68
340.53,152.93,0.0069472,533.14
340.93,152.24,0.0069112,532.61
341.33,151.56,0.0068755,532.08
341.72,150.89,0.0068401,531.55
342.11,150.22,0.0068050,531.02
342.50,149.56,0.0067701,530.50
342.89,148.91,0.0067355,529.97
343.27,148.27,0.0067011,529.45
343.65,147.63,0.0066670,528.94
344.03,147.00,0.0066332,528.42
344.40,146.38,0.0065996,527.91
344.78,145.77,0.0065662,527.40
345.15,145.16,0.0065331,526.89
345.52,144.55,0.0065003,526.38
345.88,143.95,0.0064676,525.88
346.25,143.36,0.0064352,525.37
346.61,142.78,0.0064030,524.87
346.97,142.20,0.0063711,524.37
347.33,141.63,0.0063393,523.88
347.68,141.06,0.0063078,523.38
348.03,140.50,0.0062765,522.89
348.39,139.94,0.0062454,522.40
348.73,139.39,0.0062145,521.91
349.08,138.84,0.0061838,521.42
349.43,138.30,0.0061533,520.93
349.77,137.77,0.0061231,520.45
350.11,137.24,0.0060930,519.97
350.45,136.71,0.0060631,519.48
350.79,136.19,0.0060334,519.01
351.12,135.67,0.0060039,518.53
351.46,135.16,0.0059745,518.05
351.79,134.65,0.0059454,517.58
352.12,134.15,0.0059164,517.10
352.45,133.65,0.0058877,516.63
352.77,133.16,0.0058591,516.16
353.10,132.67,0.0058306,515.69
353.42,132.18,0.0058024,515.22
353.74,131.70,0.0057743,514.76
354.06,131.23,0.0057464,514.29
354.38,130.75,0.0057186,513.83
354.70,130.28,0.0056910,513.37
355.01,129.82,0.0056636,512.91
355.32,129.36,0.0056363,512.45
355.64,128.90,0.0056092,511.99
355.95,128.45,0.0055823,511.54
356.26,128.00,0.0055555,511.08
356.56,127.55,0.0055289,510.63
356.87,127.11,0.0055024,510.17
357.17,126.67,0.0054760,509.72
357.48,126.23,0.0054498,509.27
357.78,125.80,0.0054238,508.82
358.08,125.37,0.0053979,508.37
358.38,124.94,0.0053721,507.93
358.67,124.52,0.0053465,507.48
358.97,124.10,0.0053211,507.04
359.26,123.68,0.0052957,506.59
359.56,123.27,0.0052705,506.15
359.85,122.86,0.0052455,505.71
360.14,122.45,0.0052205,505.27
360.43,122.05,0.0051957,504.83
360.71,121.65,0.0051711,504.39
361.00,121.25,0.0051465,503.95
361.29,120.85,0.0051221,503.52
361.57,120.46,0.0050978,503.08
361.85,120.07,0.0050737,502.65
362.13,119.68,0.0050496,502.21
362.41,119.30,0.0050257,501.78
362.69,118.91,0.0050020,501.35
362.97,118.54,0.0049783,500.92
363.25,118.16,0.0049547,500.49
363.52,117.78,0.0049313,500.06
363.80,117.41,0.0049080,499.63
364.07,117.04,0.0048848,499.20
364.34,116.68,0.0048617,498.78
364.61,116.31,0.0048388,498.35
364.88,115.95,0.0048159,497.93
365.15,115.59,0.0047932,497.50
365.42,115.23,0.0047705,497.08
365.69,114.88,0.0047480,496.66
365.95,114.53,0.0047256,496.24
366.22,114.17,0.0047033,495.81
366.48,113.83,0.0046811,495.39
366.74,113.48,0.0046590,494.98
367.01,113.14,0.0046370,494.56
367.27,112.79,0.0046151,494.14
367.53,112.46,0.0045933,493.72
367.78,112.12,0.0045717,493.31
368.04,111.78,0.0045501,492.89
368.30,111.45,0.0045286,492.48
368.55,111.12,0.0045072,492.06
368.81,110.79,0.0044859,491.65
369.06,110.46,0.0044648,491.23
369.31,110.13,0.0044437,490.82
369.57,109.81,0.0044227,490.41
369.82,109.49,0.0044018,490.00
370.07,109.17,0.0043810,489.59
370.31,108.85,0.0043603,489.18
370.56,108.54,0.0043396,488.77
370.81,108.22,0.0043191,488.36
371.06,107.91,0.0042987,487.95
371.30,107.60,0.0042783,487.55
371.55,107.29,0.0042581,487.14
371.79,106.98,0.0042379,486.73
372.03,106.67,0.0042178,486.33
372.27,106.37,0.0041978,485.92
372.51,106.07,0.0041779,485.52
372.75,105.77,0.0041581,485.11
372.99,105.47,0.0041384,484.71
373.23,105.17,0.0041187,484.31
373.47,104.88,0.0040992,483.91
373.71,104.58,0.0040797,483.50
373.94,104.29,0.0040603,483.10
374.18,104.00,0.0040409,482.70
374.41,103.71,0.0040217,482.30
374.65,103.42,0.0040025,481.90
374.88,103.13,0.0039835,481.50
375.11,102.85,0.0039645,481.10
375.34,102.56,0.0039455,480.70
375.57,102.28,0.0039267,480.31
375.80,102.00,0.0039079,479.91
376.03,101.72,0.0038893,479.51
376.26,101.44,0.0038706,479.11
376.49,101.17,0.0038521,478.72
376.72,100.89,0.0038336,478.32
376.94,100.62,0.0038153,477.93
377.17,100.35,0.0037970,477.53
377.39,100.07,0.0037787,477.14
377.62,99.804,0.0037605,476.74
377.84,99.536,0.0037425,476.35
378.06,99.268,0.0037244,475.95
378.28,99.002,0.0037065,475.56
378.50,98.738,0.0036886,475.17
378.72,98.474,0.0036708,474.77
378.94,98.212,0.0036531,474.38
379.16,97.951,0.0036354,473.99
379.38,97.691,0.0036178,473.60
379.60,97.432,0.0036003,473.21
379.82,97.175,0.0035828,472.82
380.03,96.919,0.0035654,472.43
380.25,96.663,0.0035481,472.03
380.46,96.410,0.0035308,471.65
380.68,96.157,0.0035136,471.26
380.89,95.905,0.0034965,470.87
381.11,95.654,0.0034795,470.48
381.32,95.405,0.0034625,470.09
381.53,95.157,0.0034455,469.70
381.74,94.909,0.0034287,469.31
381.95,94.663,0.0034119,468.92
382.16,94.418,0.0033951,468.54
382.37,94.174,0.0033784,468.15
382.58,93.931,0.0033618,467.76
382.79,93.689,0.0033453,467.37
383.00,93.448,0.0033288,466.99
383.20,93.208,0.0033123,466.60
383.41,92.969,0.0032960,466.21
383.62,92.732,0.0032797,465.83
383.82,92.495,0.0032634,465.44
384.03,92.259,0.0032472,465.06
384.23,92.024,0.0032311,464.67
384.43,91.790,0.0032150,464.29
384.64,91.557,0.0031990,463.90
384.84,91.325,0.0031831,463.52
385.04,91.093,0.0031672,463.13
385.24,90.863,0.0031513,462.75
385.44,90.634,0.0031356,462.36
385.64,90.405,0.0031198,461.98
385.84,90.178,0.0031042,461.60
386.04,89.951,0.0030886,461.21
386.24,89.725,0.0030730,460.83
386.44,89.501,0.0030575,460.44
386.64,89.277,0.0030421,460.06
386.83,89.054,0.0030267,459.68
387.03,88.831,0.0030113,459.30
387.23,88.610,0.0029961,458.91
387.42,88.389,0.0029808,458.53
387.62,88.169,0.0029657,458.15
387.81,87.951,0.0029506,457.76
388.00,87.732,0.0029355,457.38
388.20,87.515,0.0029205,457.00
388.39,87.299,0.0029055,456.62
388.58,87.083,0.0028906,456.24
388.78,86.868,0.0028758,455.85
388.97,86.654,0.0028610,455.47
389.16,86.440,0.0028462,455.09
389.35,86.228,0.0028315,454.71
389.54,86.016,0.0028169,454.33
389.73,85.805,0.0028023,453.95
389.92,85.595,0.0027877,453.56
390.10,85.385,0.0027732,453.18
390.29,85.176,0.0027588,452.80
390.48,84.968,0.0027444,452.42
390.67,84.761,0.0027300,452.04
390.85,84.554,0.0027157,451.66
391.04,84.348,0.0027015,451.28
391.23,84.143,0.0026872,450.90
391.41,83.938,0.0026731,450.52
391.60,83.734,0.0026590,450.13
391.78,83.531,0.0026449,449.75
391.96,83.328,0.0026309,449.37
392.15,83.126,0.0026169,448.99
392.33,82.925,0.0026030,448.61
392.51,82.725,0.0025892,448.23
392.69,82.525,0.0025753,447.85
392.88,82.326,0.0025616,447.47
393.06,82.127,0.0025478,447.09
393.24,81.929,0.0025341,446.71
393.42,81.732,0.0025205,446.32
393.60,81.535,0.0025069,445.94
393.78,81.339,0.0024933,445.56
393.96,81.144,0.0024798,445.18
394.13,80.949,0.0024664,444.80
394.31,80.755,0.0024530,444.42
394.49,80.561,0.0024396,444.04
394.67,80.368,0.0024263,443.66
394.84,80.175,0.0024130,443.28
395.02,79.984,0.0023997,442.89
395.20,79.792,0.0023865,442.51
395.37,79.602,0.0023734,442.13
395.55,79.412,0.0023603,441.75
395.72,79.222,0.0023472,441.37
395.90,79.033,0.0023342,440.99
396.07,78.845,0.0023212,440.61
396.24,78.657,0.0023083,440.22
396.42,78.469,0.0022954,439.84
396.59,78.283,0.0022825,439.46
396.76,78.096,0.0022697,439.08
396.94,77.911,0.0022569,438.70
397.11,77.725,0.0022442,438.31
397.28,77.541,0.0022315,437.93
397.45,77.357,0.0022188,437.55
397.62,77.173,0.0022062,437.17
397.79,76.990,0.0021937,436.78
397.96,76.807,0.0021811,436.40
398.13,76.625,0.0021687,436.02
398.30,76.444,0.0021562,435.63
398.47,76.263,0.0021438,435.25
398.63,76.082,0.0021314,434.87
398.80,75.902,0.0021191,434.48
398.97,75.722,0.0021068,434.10
399.14,75.543,0.0020946,433.72
399.30,75.364,0.0020824,433.33
399.47,75.186,0.0020702,432.95
399.64,75.008,0.0020581,432.56
399.80,74.831,0.0020460,432.18
399.97,74.654,0.0020339,431.79
400.13,74.478,0.0020219,431.41
400.30,74.302,0.0020099,431.02
400.46,74.126,0.0019980,430.64
400.63,73.951,0.0019861,430.25
