Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
273.18,1790.2,0.075644,999.79
347.39,381.18,0.063720,975.27
364.61,309.01,0.060541,964.31
375.68,274.28,0.058423,956.52
384.04,252.45,0.056787,950.27
390.82,236.94,0.055436,944.97
396.58,225.13,0.054274,940.32
401.60,215.69,0.053249,936.14
406.08,207.91,0.052329,932.33
410.12,201.33,0.051490,928.82
413.81,195.65,0.050718,925.55
417.22,190.69,0.050001,922.47
420.38,186.29,0.049330,919.58
423.34,182.36,0.048700,916.83
426.13,178.80,0.048104,914.21
428.76,175.57,0.047539,911.70
431.25,172.61,0.047001,909.30
433.63,169.89,0.046488,906.98
435.89,167.37,0.045996,904.76
438.06,165.03,0.045523,902.60
440.13,162.85,0.045069,900.52
442.13,160.80,0.044631,898.49
444.05,158.88,0.044208,896.53
445.91,157.07,0.043798,894.62
447.70,155.36,0.043402,892.75
449.43,153.74,0.043017,890.94
451.11,152.20,0.042644,889.17
452.74,150.74,0.042281,887.43
454.33,149.35,0.041928,885.74
455.87,148.02,0.041583,884.08
457.36,146.75,0.041248,882.45
458.82,145.53,0.040920,880.86
460.25,144.37,0.040600,879.30
461.64,143.24,0.040287,877.76
462.99,142.17,0.039981,876.25
464.32,141.13,0.039682,874.77
465.61,140.13,0.039389,873.31
466.88,139.17,0.039101,871.88
468.12,138.23,0.038820,870.46
469.34,137.33,0.038543,869.07
470.53,136.46,0.038272,867.70
471.70,135.62,0.038006,866.35
472.85,134.80,0.037744,865.01
473.97,134.01,0.037487,863.70
475.08,133.24,0.037234,862.40
476.16,132.49,0.036986,861.12
477.23,131.76,0.036741,859.85
478.28,131.05,0.036500,858.60
479.31,130.36,0.036263,857.36
480.33,129.69,0.036030,856.14
481.33,129.04,0.035800,854.93
482.31,128.40,0.035573,853.74
483.28,127.78,0.035350,852.55
484.24,127.17,0.035129,851.38
485.18,126.58,0.034912,850.23
486.11,126.00,0.034698,849.08
487.02,125.44,0.034486,847.94
487.93,124.88,0.034278,846.82
488.82,124.34,0.034072,845.71
489.69,123.81,0.033868,844.60
490.56,123.29,0.033667,843.51
491.42,122.78,0.033469,842.43
492.26,122.29,0.033273,841.35
493.10,121.80,0.033079,840.29
493.92,121.32,0.032887,839.23
494.74,120.85,0.032698,838.18
495.54,120.39,0.032511,837.14
496.34,119.94,0.032325,836.11
497.12,119.50,0.032142,835.09
497.90,119.06,0.031961,834.07
498.67,118.63,0.031782,833.06
499.43,118.21,0.031605,832.06
500.18,117.80,0.031429,831.07
500.93,117.39,0.031255,830.08
501.66,116.99,0.031083,829.10
502.39,116.60,0.030913,828.13
503.12,116.21,0.030745,827.17
503.83,115.83,0.030578,826.21
504.54,115.46,0.030412,825.25
505.24,115.09,0.030248,824.30
505.93,114.72,0.030086,823.36
506.62,114.37,0.029925,822.43
507.30,114.01,0.029766,821.50
