Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
115.12,,0.026989,1670.3
121.47,,0.025191,1642.3
125.57,,0.024043,1623.9
128.68,,0.023180,1609.9
131.21,,0.022482,1598.3
133.36,,0.021892,1588.4
135.25,,0.021378,1579.7
136.93,,0.020921,1571.9
138.45,,0.020510,1564.7
139.85,,0.020134,1558.2
141.14,,0.019788,1552.1
142.34,,0.019467,1546.4
143.46,,0.019167,1541.1
144.52,,0.018886,1536.0
145.53,,0.018621,1531.2
146.48,,0.018369,1526.6
147.38,,0.018131,1522.3
148.25,,0.017903,1518.1
149.08,,0.017686,1514.0
149.87,,0.017478,1510.2
150.64,,0.017278,1506.4
151.38,,0.017086,1502.8
152.09,,0.016901,1499.3
152.78,,0.016722,1495.9
153.45,,0.016550,1492.6
154.10,,0.016382,1489.3
154.73,,0.016221,1486.2
155.34,,0.016063,1483.2
155.93,,0.015911,1480.2
156.51,,0.015763,1477.3
157.08,,0.015618,1474.4
157.63,,0.015478,1471.6
158.17,,0.015341,1468.9
158.70,,0.015207,1466.2
159.21,,0.015077,1463.6
159.71,,0.014949,1461.0
160.21,,0.014824,1458.5
160.69,,0.014703,1456.0
161.16,,0.014583,1453.6
161.63,,0.014467,1451.2
162.08,,0.014352,1448.8
162.53,,0.014240,1446.5
162.97,,0.014130,1444.2
163.40,,0.014022,1442.0
163.83,,0.013916,1439.7
164.25,,0.013812,1437.6
164.66,,0.013710,1435.4
165.06,,0.013610,1433.3
165.46,,0.013511,1431.2
165.85,,0.013414,1429.1
166.24,,0.013319,1427.0
166.62,,0.013225,1425.0
166.99,,0.013133,1423.0
167.36,,0.013042,1421.0
167.73,,0.012952,1419.1
168.09,,0.012864,1417.2
168.44,,0.012777,1415.2
168.79,,0.012691,1413.3
169.14,,0.012606,1411.5
169.48,,0.012523,1409.6
169.82,,0.012441,1407.8
170.15,,0.012360,1406.0
170.48,,0.012280,1404.2
170.80,,0.012201,1402.4
171.12,,0.012123,1400.6
171.44,,0.012046,1398.9
171.76,,0.011970,1397.1
172.07,,0.011895,1395.4
172.38,,0.011821,1393.7
172.68,,0.011748,1392.0
172.98,,0.011675,1390.4
173.28,,0.011604,1388.7
173.57,,0.011533,1387.1
173.86,,0.011463,1385.4
174.15,,0.011394,1383.8
174.44,,0.011325,1382.2
174.72,,0.011258,1380.6
175.00,,0.011191,1379.0
175.28,,0.011125,1377.4
175.56,,0.011059,1375.9
175.83,,0.010994,1374.3
176.10,,0.010930,1372.8
176.37,,0.010867,1371.2
176.63,,0.010804,1369.7
176.90,,0.010742,1368.2
177.16,,0.010680,1366.7
177.42,,0.010619,1365.2
177.67,,0.010559,1363.7
177.93,,0.010499,1362.3
178.18,,0.010439,1360.8
178.43,,0.010381,1359.3
178.68,,0.010322,1357.9
178.92,,0.010265,1356.5
179.17,,0.010208,1355.0
179.41,,0.010151,1353.6
179.65,,0.010095,1352.2
179.89,,0.010039,1350.8
180.13,,0.0099840,1349.4
180.36,,0.0099293,1348.0
180.59,,0.0098751,1346.6
180.83,,0.0098213,1345.2
181.05,,0.0097680,1343.9
181.28,,0.0097151,1342.5
181.51,,0.0096627,1341.1
181.73,,0.0096106,1339.8
181.96,,0.0095590,1338.4
182.18,,0.0095079,1337.1
182.40,,0.0094571,1335.8
182.62,,0.0094067,1334.4
182.84,,0.0093567,1333.1
183.05,,0.0093071,1331.8
183.27,,0.0092579,1330.5
183.48,,0.0092090,1329.2
183.69,,0.0091606,1327.9
183.90,,0.0091125,1326.6
184.11,,0.0090647,1325.3
184.32,,0.0090173,1324.1
184.53,,0.0089702,1322.8
184.73,,0.0089235,1321.5
184.94,,0.0088771,1320.3
185.14,,0.0088311,1319.0
185.34,,0.0087853,1317.7
185.54,,0.0087399,1316.5
185.74,,0.0086949,1315.2
185.94,,0.0086501,1314.0
186.13,,0.0086056,1312.8
186.33,,0.0085615,1311.5
186.52,,0.0085176,1310.3
186.72,,0.0084740,1309.1
186.91,,0.0084307,1307.9
187.10,,0.0083878,1306.7
187.29,,0.0083451,1305.5
187.48,,0.0083026,1304.3
187.67,,0.0082605,1303.1
187.85,,0.0082186,1301.9
188.04,,0.0081770,1300.7
188.23,,0.0081357,1299.5
188.41,,0.0080946,1298.3
188.59,,0.0080538,1297.1
188.77,,0.0080132,1295.9
188.96,,0.0079729,1294.8
189.14,,0.0079328,1293.6
189.32,,0.0078930,1292.4
189.49,,0.0078534,1291.3
189.67,,0.0078141,1290.1
189.85,,0.0077750,1289.0
190.02,,0.0077361,1287.8
190.20,,0.0076975,1286.7
190.37,,0.0076591,1285.5
190.55,,0.0076209,1284.4
190.72,,0.0075830,1283.2
190.89,,0.0075452,1282.1
191.06,,0.0075077,1281.0
191.23,,0.0074704,1279.8
191.40,,0.0074334,1278.7
191.57,,0.0073965,1277.6
191.73,,0.0073598,1276.4
191.90,,0.0073234,1275.3
192.07,,0.0072871,1274.2
192.23,,0.0072511,1273.1
192.40,,0.0072152,1272.0
192.56,,0.0071796,1270.9
192.72,,0.0071441,1269.8
192.89,,0.0071088,1268.7
193.05,,0.0070738,1267.6
193.21,,0.0070389,1266.5
193.37,,0.0070042,1265.4
193.53,,0.0069697,1264.3
193.69,,0.0069354,1263.2
193.84,,0.0069012,1262.1
194.00,,0.0068673,1261.0
194.16,,0.0068335,1259.9
194.31,,0.0067999,1258.9
194.47,,0.0067664,1257.8
194.62,,0.0067332,1256.7
194.78,,0.0067001,1255.6
194.93,,0.0066672,1254.6
195.08,,0.0066344,1253.5
195.24,,0.0066018,1252.4
195.39,,0.0065694,1251.4
195.54,,0.0065371,1250.3
195.69,,0.0065050,1249.2
195.84,,0.0064731,1248.2
195.99,,0.0064413,1247.1
196.14,,0.0064097,1246.1
196.29,,0.0063782,1245.0
196.43,,0.0063469,1244.0
196.58,,0.0063157,1242.9
196.73,,0.0062847,1241.9
196.87,,0.0062539,1240.8
197.02,,0.0062232,1239.8
197.16,,0.0061926,1238.7
197.31,,0.0061622,1237.7
197.45,,0.0061319,1236.7
197.59,,0.0061018,1235.6
197.73,,0.0060718,1234.6
197.88,,0.0060419,1233.6
198.02,,0.0060122,1232.5
198.16,,0.0059826,1231.5
198.30,,0.0059532,1230.5
198.44,,0.0059239,1229.4
198.58,,0.0058948,1228.4
198.72,,0.0058657,1227.4
198.86,,0.0058368,1226.4
198.99,,0.0058081,1225.3
199.13,,0.0057794,1224.3
199.27,,0.0057509,1223.3
199.40,,0.0057225,1222.3
199.54,,0.0056943,1221.3
199.68,,0.0056662,1220.3
199.81,,0.0056382,1219.2
199.95,,0.0056103,1218.2
200.08,,0.0055825,1217.2
200.21,,0.0055549,1216.2
