Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
172.52,1152.4,0.021806,1690.7
185.74,841.12,0.019686,1647.8
192.68,727.43,0.018591,1624.9
197.59,660.53,0.017824,1608.6
201.45,614.15,0.017224,1595.7
204.66,579.11,0.016729,1584.8
207.43,551.20,0.016304,1575.4
209.87,528.15,0.015931,1567.0
212.07,508.61,0.015597,1559.4
214.06,491.71,0.015295,1552.5
215.89,476.86,0.015019,1546.1
217.59,463.65,0.014763,1540.2
219.18,451.77,0.014525,1534.6
220.66,441.01,0.014303,1529.3
222.06,431.17,0.014094,1524.3
223.39,422.13,0.013897,1519.6
224.65,413.77,0.013710,1515.1
225.86,406.01,0.013532,1510.7
227.00,398.76,0.013362,1506.6
228.11,391.98,0.013200,1502.6
229.16,385.61,0.013045,1498.7
230.18,379.60,0.012896,1495.0
231.17,373.92,0.012752,1491.4
232.11,368.54,0.012614,1487.9
233.03,363.43,0.012480,1484.5
233.92,358.57,0.012351,1481.2
234.78,353.93,0.012226,1478.0
235.62,349.50,0.012105,1474.8
236.43,345.26,0.011987,1471.8
237.23,341.19,0.011873,1468.8
238.00,337.29,0.011762,1465.9
238.75,333.53,0.011654,1463.0
239.48,329.92,0.011549,1460.2
240.20,326.44,0.011446,1457.5
240.90,323.08,0.011346,1454.8
241.58,319.84,0.011248,1452.2
242.25,316.71,0.011153,1449.6
242.91,313.67,0.011059,1447.1
243.55,310.74,0.010968,1444.6
244.18,307.89,0.010879,1442.1
244.80,305.13,0.010791,1439.7
245.41,302.44,0.010706,1437.3
246.00,299.84,0.010622,1435.0
246.59,297.31,0.010539,1432.7
247.16,294.84,0.010458,1430.5
247.73,292.44,0.010379,1428.2
248.28,290.11,0.010301,1426.0
248.83,287.83,0.010225,1423.8
249.36,285.61,0.010150,1421.7
249.89,283.44,0.010076,1419.6
250.41,281.33,0.010003,1417.5
250.93,279.26,0.0099315,1415.4
251.43,277.24,0.0098612,1413.4
251.93,275.27,0.0097919,1411.4
252.42,273.34,0.0097238,1409.4
252.91,271.45,0.0096567,1407.4
253.38,269.60,0.0095906,1405.5
253.86,267.79,0.0095254,1403.6
254.32,266.02,0.0094612,1401.7
254.78,264.29,0.0093979,1399.8
255.23,262.58,0.0093355,1397.9
255.68,260.91,0.0092740,1396.1
256.12,259.28,0.0092133,1394.2
256.56,257.67,0.0091534,1392.4
256.99,256.09,0.0090942,1390.6
257.42,254.55,0.0090359,1388.9
257.84,253.03,0.0089783,1387.1
258.26,251.53,0.0089214,1385.4
258.67,250.06,0.0088652,1383.6
259.08,248.62,0.0088097,1381.9
259.48,247.20,0.0087548,1380.2
259.88,245.81,0.0087006,1378.5
260.27,244.44,0.0086471,1376.8
260.66,243.09,0.0085941,1375.2
261.05,241.76,0.0085418,1373.5
261.43,240.46,0.0084901,1371.9
261.81,239.17,0.0084389,1370.3
262.19,237.90,0.0083883,1368.7
262.56,236.65,0.0083382,1367.1
262.93,235.43,0.0082887,1365.5
263.29,234.21,0.0082397,1363.9
263.65,233.02,0.0081912,1362.4
264.01,231.85,0.0081432,1360.8
264.37,230.69,0.0080957,1359.3
264.72,229.54,0.0080487,1357.7
265.07,228.41,0.0080021,1356.2
265.41,227.30,0.0079560,1354.7
265.75,226.21,0.0079104,1353.2
266.09,225.12,0.0078652,1351.7
266.43,224.05,0.0078204,1350.2
266.76,223.00,0.0077761,1348.7
267.09,221.96,0.0077322,1347.3
267.42,220.93,0.0076886,1345.8
267.75,219.92,0.0076455,1344.4
268.07,218.92,0.0076028,1342.9
268.39,217.93,0.0075604,1341.5
268.71,216.95,0.0075185,1340.1
269.02,215.98,0.0074769,1338.7
269.34,215.03,0.0074356,1337.2
269.65,214.08,0.0073947,1335.8
269.96,213.15,0.0073542,1334.4
270.26,212.23,0.0073140,1333.1
270.57,211.32,0.0072742,1331.7
270.87,210.42,0.0072347,1330.3
271.17,209.53,0.0071955,1328.9
271.46,208.65,0.0071566,1327.6
271.76,207.78,0.0071181,1326.2
272.05,206.92,0.0070798,1324.9
272.34,206.06,0.0070419,1323.6
272.63,205.22,0.0070042,1322.2
272.92,204.39,0.0069669,1320.9
273.20,203.56,0.0069298,1319.6
273.49,202.75,0.0068931,1318.3
273.77,201.94,0.0068566,1316.9
274.05,201.14,0.0068204,1315.6
274.32,200.34,0.0067844,1314.3
274.60,199.56,0.0067488,1313.1
274.87,198.78,0.0067134,1311.8
275.15,198.01,0.0066782,1310.5
