Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
181.21,339.68,0.023289,662.48
191.02,294.91,0.021816,651.22
197.35,270.77,0.020874,643.87
202.14,254.49,0.020164,638.25
206.05,242.30,0.019589,633.63
209.38,232.62,0.019102,629.68
212.28,224.63,0.018677,626.20
214.88,217.84,0.018299,623.08
217.23,211.95,0.017958,620.24
219.38,206.77,0.017647,617.62
221.37,202.14,0.017360,615.19
223.22,197.97,0.017093,612.91
224.95,194.18,0.016844,610.77
226.59,190.70,0.016610,608.75
228.13,187.50,0.016389,606.82
229.60,184.52,0.016180,604.99
231.00,181.76,0.015981,603.24
232.33,179.17,0.015791,601.56
233.61,176.74,0.015610,599.94
234.84,174.45,0.015436,598.38
236.02,172.29,0.015269,596.87
237.16,170.24,0.015108,595.42
238.26,168.29,0.014953,594.01
239.32,166.44,0.014803,592.64
240.35,164.67,0.014658,591.31
241.35,162.98,0.014518,590.01
242.32,161.36,0.014382,588.75
243.27,159.81,0.014250,587.52
244.18,158.32,0.014122,586.32
245.08,156.89,0.013998,585.15
245.95,155.51,0.013876,584.00
246.80,154.18,0.013758,582.88
247.63,152.89,0.013643,581.78
248.44,151.65,0.013530,580.70
249.24,150.45,0.013420,579.64
250.01,149.29,0.013312,578.60
250.77,148.16,0.013207,577.58
251.52,147.07,0.013104,576.58
252.25,146.01,0.013004,575.60
252.97,144.98,0.012905,574.63
253.67,143.98,0.012808,573.68
254.36,143.00,0.012714,572.74
255.04,142.05,0.012621,571.82
255.71,141.13,0.012529,570.91
256.36,140.23,0.012440,570.01
257.01,139.35,0.012351,569.13
257.64,138.49,0.012265,568.25
258.26,137.65,0.012180,567.39
258.88,136.83,0.012096,566.54
259.48,136.03,0.012014,565.70
260.08,135.25,0.011933,564.88
260.66,134.49,0.011853,564.06
261.24,133.74,0.011775,563.25
261.81,133.00,0.011697,562.45
262.38,132.29,0.011621,561.66
262.93,131.58,0.011546,560.88
263.48,130.89,0.011472,560.10
264.02,130.22,0.011399,559.34
264.55,129.55,0.011327,558.58
265.08,128.90,0.011256,557.83
265.60,128.26,0.011186,557.09
266.12,127.63,0.011117,556.36
266.62,127.02,0.011048,555.63
267.13,126.41,0.010981,554.91
267.62,125.82,0.010914,554.20
268.11,125.23,0.010849,553.49
268.60,124.65,0.010784,552.79
269.08,124.09,0.010720,552.09
269.55,123.53,0.010656,551.40
270.02,122.98,0.010594,550.72
270.49,122.44,0.010532,550.04
270.95,121.91,0.010470,549.37
271.40,121.39,0.010410,548.70
