Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
118.02,2055.0,0.030989,1701.9
156.55,597.18,0.023492,1571.4
164.48,499.81,0.021956,1543.4
169.59,449.66,0.020971,1525.2
173.45,416.80,0.020228,1511.2
176.59,392.75,0.019625,1499.8
179.26,373.98,0.019114,1490.0
181.59,358.69,0.018668,1481.4
183.67,345.87,0.018272,1473.7
185.55,334.86,0.017914,1466.7
187.26,325.25,0.017587,1460.3
188.85,316.74,0.017286,1454.3
190.33,309.12,0.017006,1448.7
191.71,302.24,0.016745,1443.4
193.01,295.97,0.016499,1438.5
194.24,290.22,0.016267,1433.7
195.40,284.91,0.016047,1429.2
196.51,280.00,0.015838,1424.9
197.57,275.41,0.015639,1420.8
198.59,271.13,0.015448,1416.9
199.56,267.10,0.015266,1413.1
200.50,263.32,0.015090,1409.4
201.40,259.74,0.014922,1405.8
202.27,256.35,0.014759,1402.4
203.11,253.13,0.014602,1399.0
203.93,250.07,0.014450,1395.8
204.72,247.16,0.014303,1392.6
205.48,244.37,0.014160,1389.5
206.23,241.70,0.014022,1386.5
206.95,239.15,0.013887,1383.6
207.66,236.70,0.013757,1380.7
208.35,234.34,0.013629,1377.9
209.02,232.07,0.013505,1375.2
209.67,229.89,0.013384,1372.5
210.31,227.78,0.013266,1369.9
210.94,225.74,0.013151,1367.3
211.55,223.77,0.013039,1364.8
212.15,221.87,0.012928,1362.3
212.73,220.02,0.012821,1359.9
213.31,218.23,0.012715,1357.5
213.87,216.50,0.012612,1355.1
214.43,214.81,0.012511,1352.8
214.97,213.17,0.012411,1350.5
215.50,211.58,0.012314,1348.3
216.02,210.03,0.012218,1346.1
216.54,208.52,0.012125,1343.9
217.04,207.05,0.012032,1341.7
217.54,205.61,0.011942,1339.6
218.03,204.22,0.011853,1337.5
218.51,202.85,0.011765,1335.4
218.99,201.52,0.011679,1333.4
219.45,200.22,0.011595,1331.4
219.91,198.94,0.011511,1329.4
220.37,197.70,0.011429,1327.4
220.81,196.48,0.011349,1325.5
221.25,195.29,0.011269,1323.6
221.69,194.12,0.011191,1321.7
222.12,192.98,0.011113,1319.8
222.54,191.86,0.011037,1317.9
222.96,190.76,0.010962,1316.1
223.37,189.68,0.010888,1314.3
223.78,188.63,0.010815,1312.5
224.18,187.59,0.010743,1310.7
224.58,186.58,0.010671,1308.9
224.97,185.58,0.010601,1307.2
225.36,184.60,0.010532,1305.5
225.74,183.63,0.010463,1303.7
226.12,182.68,0.010396,1302.0
226.49,181.75,0.010329,1300.4
226.86,180.84,0.010263,1298.7
227.23,179.94,0.010198,1297.0
227.59,179.05,0.010133,1295.4
227.95,178.18,0.010069,1293.8
228.31,177.32,0.010006,1292.1
228.66,176.48,0.0099441,1290.5
229.01,175.64,0.0098825,1288.9
229.35,174.82,0.0098216,1287.4
229.69,174.02,0.0097613,1285.8
230.03,173.22,0.0097016,1284.2
230.36,172.44,0.0096426,1282.7
230.69,171.67,0.0095842,1281.2
231.02,170.90,0.0095264,1279.6
231.35,170.15,0.0094692,1278.1
231.67,169.41,0.0094126,1276.6
231.99,168.68,0.0093565,1275.1
232.30,167.96,0.0093010,1273.7
232.62,167.25,0.0092460,1272.2
232.93,166.54,0.0091916,1270.7
233.23,165.85,0.0091376,1269.3
233.54,165.17,0.0090842,1267.8
233.84,164.49,0.0090313,1266.4
234.14,163.82,0.0089789,1265.0
234.44,163.16,0.0089269,1263.5
234.74,162.51,0.0088754,1262.1
235.03,161.87,0.0088244,1260.7
235.32,161.23,0.0087738,1259.3
235.61,160.60,0.0087237,1258.0
235.89,159.98,0.0086740,1256.6
236.18,159.37,0.0086247,1255.2
236.46,158.76,0.0085759,1253.8
236.74,158.16,0.0085275,1252.5
237.02,157.57,0.0084794,1251.1
237.29,156.98,0.0084318,1249.8
237.57,156.40,0.0083846,1248.5
237.84,155.82,0.0083377,1247.1
238.11,155.25,0.0082913,1245.8
238.37,154.69,0.0082452,1244.5
238.64,154.13,0.0081994,1243.2
238.90,153.58,0.0081541,1241.9
239.16,153.04,0.0081090,1240.6
239.43,152.50,0.0080644,1239.3
239.68,151.96,0.0080201,1238.0
239.94,151.43,0.0079761,1236.7
240.20,150.91,0.0079324,1235.5
240.45,150.39,0.0078891,1234.2
240.70,149.87,0.0078461,1232.9
240.95,149.36,0.0078034,1231.7
241.20,148.86,0.0077610,1230.4
241.45,148.36,0.0077190,1229.2
241.69,147.86,0.0076772,1227.9
241.93,147.37,0.0076358,1226.7
242.18,146.89,0.0075946,1225.5
242.42,146.40,0.0075537,1224.3
242.66,145.93,0.0075132,1223.0
242.89,145.45,0.0074729,1221.8
243.13,144.98,0.0074328,1220.6
243.37,144.52,0.0073931,1219.4
243.60,144.06,0.0073536,1218.2
243.83,143.60,0.0073144,1217.0
244.06,143.15,0.0072755,1215.8
244.29,142.70,0.0072368,1214.6
244.52,142.25,0.0071984,1213.4
244.75,141.81,0.0071602,1212.3
244.97,141.37,0.0071223,1211.1
245.20,140.93,0.0070846,1209.9
245.42,140.50,0.0070472,1208.7
245.64,140.07,0.0070100,1207.6
245.86,139.65,0.0069730,1206.4
246.08,139.23,0.0069363,1205.3
246.30,138.81,0.0068998,1204.1
246.52,138.39,0.0068636,1203.0
246.73,137.98,0.0068275,1201.8
246.95,137.57,0.0067917,1200.7
247.16,137.16,0.0067562,1199.5
247.37,136.76,0.0067208,1198.4
247.58,136.36,0.0066856,1197.3
247.79,135.96,0.0066507,1196.1
248.00,135.57,0.0066160,1195.0
248.21,135.18,0.0065815,1193.9
248.42,134.79,0.0065471,1192.8
248.62,134.40,0.0065130,1191.7
248.83,134.02,0.0064791,1190.6
249.03,133.64,0.0064454,1189.4
249.24,133.26,0.0064119,1188.3
249.44,132.89,0.0063786,1187.2
249.64,132.51,0.0063455,1186.1
249.84,132.14,0.0063125,1185.0
250.04,131.78,0.0062798,1183.9
250.24,131.41,0.0062472,1182.9
