Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
178.00,36490.,0.043455,974.83
310.19,480.22,0.026438,850.90
325.82,407.59,0.024559,836.14
335.87,369.83,0.023367,826.54
343.47,344.93,0.022476,819.22
349.64,326.61,0.021756,813.22
354.89,312.25,0.021149,808.09
359.48,300.52,0.020622,803.57
363.56,290.65,0.020155,799.52
367.26,282.16,0.019734,795.84
370.64,274.74,0.019351,792.45
373.77,268.15,0.018999,789.30
376.68,262.24,0.018673,786.36
379.40,256.89,0.018368,783.59
381.96,252.01,0.018083,780.98
384.38,247.52,0.017814,778.49
386.68,243.38,0.017559,776.13
388.86,239.54,0.017318,773.86
390.95,235.95,0.017088,771.69
392.95,232.60,0.016869,769.61
394.87,229.44,0.016659,767.60
396.72,226.47,0.016457,765.66
398.49,223.66,0.016264,763.78
400.21,220.99,0.016078,761.96
401.87,218.46,0.015898,760.20
403.48,216.05,0.015724,758.48
405.04,213.75,0.015557,756.82
406.55,211.55,0.015394,755.19
408.02,209.44,0.015237,753.61
409.45,207.42,0.015084,752.06
410.84,205.48,0.014935,750.55
412.20,203.62,0.014791,749.07
413.52,201.82,0.014650,747.63
414.81,200.09,0.014513,746.21
416.08,198.41,0.014380,744.83
417.31,196.79,0.014249,743.47
418.52,195.23,0.014122,742.13
419.70,193.71,0.013998,740.82
420.86,192.25,0.013876,739.53
421.99,190.82,0.013757,738.27
423.11,189.44,0.013641,737.02
424.20,188.09,0.013527,735.80
425.27,186.78,0.013416,734.59
426.32,185.51,0.013306,733.40
427.35,184.27,0.013199,732.23
428.37,183.07,0.013094,731.08
429.37,181.89,0.012991,729.94
430.35,180.74,0.012889,728.82
431.32,179.62,0.012790,727.71
432.27,178.53,0.012692,726.62
433.21,177.46,0.012596,725.54
434.13,176.41,0.012501,724.48
435.04,175.39,0.012408,723.43
435.93,174.39,0.012317,722.39
436.82,173.41,0.012227,721.36
437.69,172.45,0.012138,720.34
438.55,171.51,0.012051,719.34
439.39,170.59,0.011965,718.35
440.23,169.69,0.011880,717.36
441.06,168.80,0.011797,716.39
441.87,167.94,0.011714,715.43
442.67,167.08,0.011633,714.47
443.47,166.25,0.011553,713.53
444.25,165.42,0.011474,712.60
445.03,164.62,0.011396,711.67
445.80,163.82,0.011320,710.75
446.55,163.04,0.011244,709.84
447.30,162.27,0.011169,708.94
448.04,161.52,0.011095,708.05
448.78,160.78,0.011022,707.16
449.50,160.05,0.010950,706.28
450.22,159.33,0.010879,705.41
450.93,158.62,0.010809,704.55
451.63,157.92,0.010739,703.69
452.32,157.23,0.010670,702.84
453.01,156.56,0.010603,702.00
453.69,155.89,0.010535,701.16
454.36,155.23,0.010469,700.33
455.03,154.58,0.010404,699.51
455.69,153.94,0.010339,698.69
456.35,153.31,0.010274,697.87
