Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
196.00,,0.029478,1626.0
243.77,1453.5,0.023425,1517.0
255.09,1119.9,0.021951,1490.8
262.40,966.61,0.020995,1473.8
267.93,871.91,0.020271,1460.7
272.43,805.21,0.019681,1450.1
276.25,754.60,0.019179,1440.9
279.59,714.27,0.018740,1432.9
282.56,681.02,0.018350,1425.7
285.26,652.92,0.017996,1419.2
287.72,628.69,0.017673,1413.1
289.99,607.47,0.017375,1407.6
292.11,588.66,0.017098,1402.3
294.09,571.82,0.016838,1397.4
295.96,556.59,0.016594,1392.8
297.72,542.73,0.016364,1388.4
299.39,530.02,0.016146,1384.2
300.98,518.31,0.015938,1380.2
302.50,507.46,0.015739,1376.3
303.95,497.37,0.015550,1372.6
305.35,487.94,0.015368,1369.0
306.69,479.11,0.015193,1365.6
307.99,470.80,0.015025,1362.3
309.23,462.97,0.014863,1359.1
310.44,455.56,0.014706,1355.9
311.61,448.54,0.014554,1352.9
312.74,441.87,0.014408,1349.9
313.84,435.53,0.014265,1347.1
314.91,429.47,0.014127,1344.3
315.95,423.69,0.013993,1341.5
316.96,418.16,0.013862,1338.8
317.94,412.85,0.013735,1336.2
318.91,407.76,0.013611,1333.7
319.85,402.87,0.013490,1331.2
320.76,398.17,0.013372,1328.7
321.66,393.64,0.013257,1326.3
322.54,389.26,0.013144,1324.0
323.39,385.04,0.013034,1321.6
324.23,380.97,0.012926,1319.4
325.06,377.02,0.012821,1317.1
325.87,373.20,0.012717,1314.9
326.66,369.50,0.012616,1312.8
327.44,365.92,0.012517,1310.6
328.20,362.44,0.012419,1308.5
328.95,359.06,0.012323,1306.5
329.69,355.77,0.012229,1304.4
330.41,352.58,0.012137,1302.4
331.12,349.47,0.012046,1300.4
331.83,346.44,0.011957,1298.5
332.52,343.49,0.011870,1296.6
333.20,340.62,0.011784,1294.7
333.87,337.82,0.011699,1292.8
334.52,335.08,0.011615,1290.9
335.17,332.41,0.011533,1289.1
335.81,329.81,0.011452,1287.3
336.45,327.26,0.011372,1285.5
337.07,324.77,0.011294,1283.7
337.68,322.33,0.011216,1282.0
338.29,319.95,0.011140,1280.2
338.89,317.62,0.011065,1278.5
339.48,315.34,0.010991,1276.8
340.06,313.10,0.010917,1275.1
340.64,310.91,0.010845,1273.5
341.21,308.76,0.010774,1271.8
341.77,306.66,0.010703,1270.2
342.32,304.59,0.010634,1268.6
342.87,302.56,0.010565,1267.0
343.42,300.58,0.010497,1265.4
343.95,298.62,0.010430,1263.8
344.48,296.71,0.010364,1262.3
345.01,294.83,0.010299,1260.7
345.53,292.98,0.010234,1259.2
346.04,291.16,0.010170,1257.7
346.55,289.37,0.010107,1256.2
347.05,287.62,0.010045,1254.7
347.55,285.89,0.0099830,1253.2
348.05,284.19,0.0099219,1251.7
348.53,282.52,0.0098615,1250.3
349.02,280.87,0.0098017,1248.8
349.50,279.25,0.0097426,1247.4
349.97,277.66,0.0096841,1245.9
350.44,276.09,0.0096261,1244.5
350.90,274.54,0.0095688,1243.1
351.37,273.02,0.0095120,1241.7
351.82,271.52,0.0094559,1240.3
352.28,270.04,0.0094002,1238.9
352.72,268.58,0.0093451,1237.6
353.17,267.14,0.0092906,1236.2
353.61,265.72,0.0092365,1234.9
354.05,264.33,0.0091830,1233.5
354.48,262.95,0.0091300,1232.2
354.91,261.59,0.0090774,1230.8
355.34,260.25,0.0090254,1229.5
355.76,258.92,0.0089738,1228.2
356.18,257.61,0.0089226,1226.9
356.60,256.32,0.0088720,1225.6
357.01,255.05,0.0088218,1224.3
357.42,253.79,0.0087720,1223.0
357.83,252.55,0.0087226,1221.8
358.23,251.33,0.0086737,1220.5
358.63,250.11,0.0086252,1219.2
359.03,248.92,0.0085770,1218.0
359.42,247.74,0.0085293,1216.7
359.81,246.57,0.0084820,1215.5
360.20,245.41,0.0084351,1214.2
360.59,244.27,0.0083886,1213.0
360.97,243.14,0.0083424,1211.8
361.35,242.03,0.0082966,1210.6
361.73,240.93,0.0082511,1209.3
362.10,239.83,0.0082060,1208.1
362.48,238.76,0.0081613,1206.9
362.85,237.69,0.0081169,1205.7
363.21,236.64,0.0080729,1204.6
363.58,235.59,0.0080292,1203.4
363.94,234.56,0.0079858,1202.2
364.30,233.54,0.0079427,1201.0
364.66,232.53,0.0079000,1199.8
365.01,231.53,0.0078576,1198.7
365.37,230.54,0.0078154,1197.5
365.72,229.56,0.0077736,1196.4
366.07,228.59,0.0077321,1195.2
366.41,227.63,0.0076909,1194.1
366.76,226.68,0.0076500,1192.9
367.10,225.73,0.0076094,1191.8
367.44,224.80,0.0075690,1190.7
367.78,223.88,0.0075290,1189.5
368.12,222.96,0.0074892,1188.4
368.45,222.06,0.0074497,1187.3
368.78,221.16,0.0074104,1186.2
369.11,220.27,0.0073715,1185.1
369.44,219.39,0.0073327,1184.0
369.77,218.52,0.0072943,1182.9
370.09,217.65,0.0072561,1181.8
370.41,216.80,0.0072181,1180.7
370.74,215.95,0.0071804,1179.6
371.05,215.11,0.0071430,1178.5
371.37,214.27,0.0071058,1177.4
371.69,213.44,0.0070688,1176.3
372.00,212.62,0.0070321,1175.3
372.31,211.81,0.0069956,1174.2
372.62,211.01,0.0069593,1173.1
372.93,210.21,0.0069232,1172.1
373.24,209.42,0.0068874,1171.0
373.55,208.63,0.0068518,1169.9
373.85,207.85,0.0068164,1168.9
374.15,207.08,0.0067813,1167.8
374.45,206.31,0.0067463,1166.8
374.75,205.55,0.0067116,1165.7
375.05,204.80,0.0066771,1164.7
375.35,204.05,0.0066427,1163.7
375.64,203.31,0.0066086,1162.6
375.93,202.57,0.0065747,1161.6
376.23,201.84,0.0065410,1160.6
376.52,201.12,0.0065075,1159.5
376.81,200.40,0.0064742,1158.5
377.09,199.68,0.0064410,1157.5
377.38,198.98,0.0064081,1156.5
377.66,198.27,0.0063753,1155.4
377.95,197.58,0.0063428,1154.4
378.23,196.88,0.0063104,1153.4
378.51,196.20,0.0062782,1152.4
378.79,195.51,0.0062462,1151.4
379.07,194.84,0.0062144,1150.4
379.34,194.17,0.0061827,1149.4
379.62,193.50,0.0061512,1148.4
379.89,192.84,0.0061199,1147.4
380.17,192.18,0.0060888,1146.4
380.44,191.52,0.0060578,1145.4
380.71,190.88,0.0060271,1144.4
380.98,190.23,0.0059964,1143.4
381.25,189.59,0.0059660,1142.5
381.51,188.96,0.0059357,1141.5
381.78,188.33,0.0059055,1140.5
382.05,187.70,0.0058755,1139.5
382.31,187.08,0.0058457,1138.5
382.57,186.46,0.0058161,1137.6
382.83,185.84,0.0057866,1136.6
383.09,185.23,0.0057572,1135.6
383.35,184.63,0.0057280,1134.6
383.61,184.03,0.0056990,1133.7
383.87,183.43,0.0056701,1132.7
384.12,182.83,0.0056413,1131.8
384.38,182.24,0.0056127,1130.8
384.63,181.66,0.0055843,1129.8
384.88,181.07,0.0055559,1128.9
385.14,180.49,0.0055278,1127.9
385.39,179.92,0.0054997,1127.0
385.64,179.34,0.0054719,1126.0
385.88,178.78,0.0054441,1125.1
386.13,178.21,0.0054165,1124.1
386.38,177.65,0.0053890,1123.2
386.62,177.09,0.0053617,1122.2
386.87,176.54,0.0053345,1121.3
387.11,175.98,0.0053074,1120.3
387.35,175.44,0.0052805,1119.4
387.60,174.89,0.0052536,1118.5
387.84,174.35,0.0052270,1117.5
388.08,173.81,0.0052004,1116.6
388.32,173.28,0.0051740,1115.7
388.55,172.74,0.0051477,1114.7
388.79,172.21,0.0051215,1113.8
389.03,171.69,0.0050955,1112.9
389.26,171.16,0.0050695,1111.9
389.50,170.64,0.0050437,1111.0
389.73,170.13,0.0050181,1110.1
389.96,169.61,0.0049925,1109.2
390.20,169.10,0.0049671,1108.2
390.43,168.59,0.0049417,1107.3
390.66,168.09,0.0049165,1106.4
390.89,167.58,0.0048914,1105.5
391.12,167.08,0.0048665,1104.6
391.34,166.58,0.0048416,1103.7
391.57,166.09,0.0048169,1102.7
391.80,165.60,0.0047922,1101.8
392.02,165.11,0.0047677,1100.9
392.25,164.62,0.0047433,1100.0
392.47,164.13,0.0047190,1099.1
392.69,163.65,0.0046948,1098.2
392.92,163.17,0.0046707,1097.3
393.14,162.70,0.0046468,1096.4
393.36,162.22,0.0046229,1095.5
393.58,161.75,0.0045991,1094.6
393.80,161.28,0.0045755,1093.7
394.02,160.81,0.0045519,1092.7
394.23,160.35,0.0045285,1091.8
394.45,159.88,0.0045051,1090.9
394.67,159.42,0.0044819,1090.0
394.88,158.97,0.0044588,1089.1
395.10,158.51,0.0044357,1088.2
395.31,158.06,0.0044128,1087.3
395.52,157.60,0.0043899,1086.5
395.74,157.16,0.0043672,1085.6
395.95,156.71,0.0043445,1084.7
396.16,156.26,0.0043220,1083.8
396.37,155.82,0.0042996,1082.9
396.58,155.38,0.0042772,1082.0
396.79,154.94,0.0042549,1081.1
397.00,154.50,0.0042328,1080.2
397.21,154.07,0.0042107,1079.3
397.41,153.64,0.0041887,1078.4
397.62,153.21,0.0041668,1077.5
397.83,152.78,0.0041451,1076.6
398.03,152.35,0.0041234,1075.8
398.24,151.93,0.0041017,1074.9
398.44,151.50,0.0040802,1074.0
398.64,151.08,0.0040588,1073.1
398.85,150.66,0.0040375,1072.2
399.05,150.25,0.0040162,1071.3
399.25,149.83,0.0039950,1070.4
399.45,149.42,0.0039740,1069.6
399.65,149.01,0.0039530,1068.7
399.85,148.60,0.0039321,1067.8
400.05,148.19,0.0039113,1066.9
400.25,147.78,0.0038905,1066.0
400.45,147.38,0.0038699,1065.2
400.64,146.98,0.0038493,1064.3
400.84,146.58,0.0038288,1063.4
401.04,146.18,0.0038084,1062.5
401.23,145.78,0.0037881,1061.6
401.43,145.38,0.0037679,1060.8
401.62,144.99,0.0037477,1059.9
401.81,144.60,0.0037277,1059.0
402.01,144.21,0.0037077,1058.1
402.20,143.82,0.0036878,1057.3
402.39,143.43,0.0036679,1056.4
402.58,143.04,0.0036482,1055.5
402.77,142.66,0.0036285,1054.6
402.97,142.27,0.0036089,1053.8
403.16,141.89,0.0035894,1052.9
403.34,141.51,0.0035699,1052.0
403.53,141.13,0.0035506,1051.1
403.72,140.76,0.0035313,1050.3
403.91,140.38,0.0035121,1049.4
404.10,140.01,0.0034929,1048.5
404.28,139.63,0.0034739,1047.6
404.47,139.26,0.0034549,1046.8
404.66,138.89,0.0034360,1045.9
404.84,138.53,0.0034171,1045.0
405.02,138.16,0.0033984,1044.1
405.21,137.79,0.0033797,1043.3
405.39,137.43,0.0033611,1042.4
405.58,137.07,0.0033425,1041.5
405.76,136.70,0.0033240,1040.7
405.94,136.34,0.0033056,1039.8
406.12,135.98,0.0032873,1038.9
406.30,135.63,0.0032690,1038.0
406.48,135.27,0.0032508,1037.2
406.66,134.92,0.0032327,1036.3
406.84,134.56,0.0032147,1035.4
407.02,134.21,0.0031967,1034.6
407.20,133.86,0.0031788,1033.7
407.38,133.51,0.0031609,1032.8
407.56,133.16,0.0031431,1031.9
407.73,132.81,0.0031254,1031.1
407.91,132.47,0.0031078,1030.2
408.09,132.12,0.0030902,1029.3
408.26,131.78,0.0030727,1028.5
408.44,131.43,0.0030552,1027.6
408.61,131.09,0.0030379,1026.7
408.79,130.75,0.0030205,1025.8
408.96,130.41,0.0030033,1025.0
409.14,130.08,0.0029861,1024.1
409.31,129.74,0.0029690,1023.2
409.48,129.40,0.0029519,1022.3
409.65,129.07,0.0029349,1021.5
409.83,128.73,0.0029180,1020.6
410.00,128.40,0.0029011,1019.7
410.17,128.07,0.0028843,1018.9
410.34,127.74,0.0028676,1018.0
410.51,127.41,0.0028509,1017.1
410.68,127.08,0.0028343,1016.2
410.85,126.76,0.0028177,1015.4
411.02,126.43,0.0028013,1014.5
411.19,126.10,0.0027848,1013.6
411.35,125.78,0.0027684,1012.7
411.52,125.46,0.0027521,1011.9
