Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
143.47,3546.4,0.033269,763.65
244.75,377.73,0.021465,672.07
257.22,328.64,0.020042,660.54
265.23,302.03,0.019133,653.04
271.29,284.00,0.018450,647.31
276.21,270.48,0.017896,642.61
280.39,259.71,0.017427,638.59
284.05,250.79,0.017018,635.05
287.31,243.21,0.016655,631.88
290.25,236.62,0.016328,628.99
292.95,230.81,0.016029,626.34
295.44,225.62,0.015753,623.87
297.75,220.93,0.015498,621.56
299.92,216.65,0.015259,619.39
301.96,212.74,0.015034,617.34
303.89,209.12,0.014823,615.39
305.72,205.76,0.014622,613.54
307.46,202.63,0.014432,611.76
309.12,199.70,0.014250,610.06
310.72,196.95,0.014077,608.42
312.24,194.35,0.013910,606.85
313.71,191.89,0.013751,605.32
315.13,189.56,0.013597,603.85
316.50,187.35,0.013449,602.42
317.82,185.24,0.013306,601.04
319.10,183.23,0.013168,599.69
320.34,181.30,0.013034,598.38
321.54,179.45,0.012905,597.11
322.71,177.68,0.012779,595.87
323.85,175.98,0.012657,594.65
324.96,174.34,0.012538,593.47
326.04,172.76,0.012422,592.31
327.09,171.24,0.012309,591.17
328.12,169.77,0.012200,590.06
329.13,168.34,0.012092,588.97
330.11,166.97,0.011988,587.91
331.07,165.63,0.011886,586.86
332.01,164.34,0.011786,585.83
332.94,163.08,0.011688,584.82
333.84,161.86,0.011592,583.83
334.72,160.68,0.011498,582.85
335.59,159.52,0.011407,581.89
336.45,158.40,0.011317,580.94
337.28,157.31,0.011228,580.01
338.11,156.24,0.011142,579.09
338.92,155.20,0.011057,578.19
339.71,154.19,0.010973,577.29
340.49,153.19,0.010891,576.41
341.26,152.23,0.010810,575.54
342.02,151.28,0.010731,574.69
342.76,150.36,0.010653,573.84
343.50,149.45,0.010576,573.01
344.22,148.56,0.010501,572.18
344.94,147.70,0.010427,571.37
345.64,146.85,0.010353,570.56
346.33,146.02,0.010281,569.76
347.02,145.20,0.010210,568.97
347.69,144.40,0.010140,568.20
348.36,143.61,0.010071,567.42
349.01,142.84,0.010003,566.66
349.66,142.09,0.0099364,565.91
350.30,141.34,0.0098702,565.16
350.93,140.61,0.0098050,564.42
351.56,139.90,0.0097405,563.68
352.18,139.19,0.0096770,562.96
352.79,138.50,0.0096142,562.24
353.39,137.82,0.0095522,561.53
353.99,137.15,0.0094910,560.82
354.58,136.49,0.0094306,560.12
355.16,135.84,0.0093709,559.42
355.74,135.20,0.0093118,558.74
356.31,134.57,0.0092535,558.05
356.87,133.95,0.0091959,557.38
357.43,133.34,0.0091389,556.70
357.98,132.74,0.0090825,556.04
358.53,132.15,0.0090268,555.38
359.07,131.56,0.0089717,554.72
359.61,130.99,0.0089172,554.07
360.14,130.42,0.0088633,553.42
360.67,129.86,0.0088099,552.78
361.19,129.31,0.0087571,552.14
361.70,128.76,0.0087049,551.51
362.22,128.22,0.0086532,550.88
362.72,127.69,0.0086020,550.26
363.23,127.17,0.0085513,549.64
363.72,126.65,0.0085011,549.02
364.22,126.14,0.0084514,548.41
364.71,125.64,0.0084022,547.80
365.19,125.14,0.0083535,547.20
365.67,124.64,0.0083052,546.60
366.15,124.16,0.0082574,546.00
366.62,123.68,0.0082100,545.41
367.09,123.20,0.0081631,544.82
367.56,122.73,0.0081166,544.23
368.02,122.27,0.0080705,543.65
368.48,121.81,0.0080248,543.07
368.93,121.35,0.0079795,542.50
369.38,120.90,0.0079346,541.92
369.83,120.46,0.0078901,541.35
370.27,120.02,0.0078460,540.79
370.71,119.58,0.0078022,540.22
371.15,119.15,0.0077588,539.66
371.59,118.73,0.0077158,539.11
372.02,118.31,0.0076731,538.55
372.44,117.89,0.0076308,538.00
372.87,117.48,0.0075889,537.45
373.29,117.07,0.0075472,536.90
373.71,116.66,0.0075059,536.36
374.13,116.26,0.0074650,535.82
374.54,115.86,0.0074243,535.28
374.95,115.47,0.0073840,534.74
375.36,115.08,0.0073439,534.21
375.76,114.69,0.0073042,533.68
376.16,114.31,0.0072648,533.15
376.56,113.93,0.0072257,532.62
376.96,113.56,0.0071869,532.10
377.35,113.19,0.0071483,531.58
377.75,112.82,0.0071101,531.06
378.13,112.45,0.0070721,530.54
378.52,112.09,0.0070344,530.02
378.91,111.73,0.0069969,529.51
379.29,111.38,0.0069598,529.00
379.67,111.02,0.0069229,528.49
380.04,110.67,0.0068862,527.98
380.42,110.33,0.0068499,527.48
380.79,109.98,0.0068137,526.98
381.16,109.64,0.0067778,526.47
381.53,109.30,0.0067422,525.98
381.90,108.97,0.0067068,525.48
382.26,108.63,0.0066716,524.98
