Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
170.00,5809.4,0.031323,1645.8
233.79,1189.0,0.022245,1500.0
244.80,952.98,0.020725,1473.7
251.86,833.92,0.019760,1456.7
257.18,757.31,0.019038,1443.7
261.50,702.14,0.018455,1433.1
265.16,659.67,0.017962,1424.0
268.35,625.53,0.017534,1416.0
271.19,597.22,0.017154,1408.8
273.76,573.18,0.016812,1402.3
276.11,552.40,0.016500,1396.4
278.28,534.16,0.016213,1390.8
280.29,517.98,0.015947,1385.6
282.18,503.47,0.015699,1380.8
283.95,490.35,0.015466,1376.2
285.62,478.40,0.015247,1371.8
287.21,467.45,0.015039,1367.7
288.72,457.36,0.014842,1363.7
290.16,448.02,0.014654,1359.9
291.54,439.33,0.014475,1356.2
292.86,431.22,0.014303,1352.7
294.14,423.62,0.014138,1349.3
295.36,416.47,0.013979,1346.0
296.54,409.74,0.013827,1342.8
297.69,403.38,0.013679,1339.7
298.79,397.35,0.013537,1336.7
299.86,391.63,0.013399,1333.8
300.90,386.18,0.013266,1331.0
301.91,380.99,0.013137,1328.2
302.90,376.04,0.013011,1325.5
303.85,371.30,0.012889,1322.9
304.78,366.76,0.012770,1320.3
305.69,362.40,0.012654,1317.7
306.58,358.22,0.012541,1315.3
307.44,354.20,0.012432,1312.9
308.29,350.32,0.012324,1310.5
309.12,346.59,0.012219,1308.1
309.93,342.98,0.012117,1305.9
310.72,339.50,0.012017,1303.6
311.50,336.13,0.011919,1301.4
312.26,332.87,0.011822,1299.2
313.01,329.72,0.011728,1297.1
313.74,326.66,0.011636,1295.0
314.46,323.69,0.011546,1292.9
315.17,320.80,0.011457,1290.9
315.87,318.00,0.011370,1288.9
316.55,315.28,0.011285,1286.9
317.22,312.63,0.011201,1285.0
317.88,310.05,0.011118,1283.0
318.53,307.54,0.011037,1281.1
319.17,305.09,0.010957,1279.3
319.80,302.70,0.010879,1277.4
320.43,300.37,0.010802,1275.6
321.04,298.09,0.010726,1273.8
321.64,295.87,0.010651,1272.0
322.24,293.70,0.010578,1270.2
322.82,291.58,0.010505,1268.5
323.40,289.50,0.010434,1266.7
323.97,287.47,0.010363,1265.0
324.53,285.48,0.010294,1263.3
325.09,283.54,0.010225,1261.7
325.64,281.63,0.010158,1260.0
326.18,279.76,0.010091,1258.4
326.72,277.93,0.010025,1256.8
327.25,276.13,0.0099606,1255.1
327.77,274.37,0.0098966,1253.6
328.29,272.64,0.0098334,1252.0
328.80,270.95,0.0097709,1250.4
329.30,269.28,0.0097093,1248.9
329.80,267.64,0.0096484,1247.3
330.30,266.03,0.0095882,1245.8
330.78,264.45,0.0095287,1244.3
331.27,262.90,0.0094700,1242.8
331.75,261.37,0.0094119,1241.3
332.22,259.87,0.0093544,1239.8
332.69,258.39,0.0092977,1238.4
333.15,256.94,0.0092415,1236.9
333.61,255.51,0.0091860,1235.5
334.06,254.10,0.0091310,1234.0
334.51,252.71,0.0090766,1232.6
334.96,251.35,0.0090229,1231.2
335.40,250.00,0.0089696,1229.8
335.84,248.68,0.0089169,1228.4
336.27,247.37,0.0088648,1227.1
336.70,246.08,0.0088132,1225.7
337.13,244.81,0.0087621,1224.3
337.55,243.56,0.0087114,1223.0
337.97,242.33,0.0086613,1221.6
338.38,241.11,0.0086117,1220.3
338.79,239.91,0.0085625,1219.0
339.20,238.72,0.0085138,1217.6
339.61,237.55,0.0084656,1216.3
340.01,236.40,0.0084178,1215.0
340.40,235.26,0.0083704,1213.7
340.80,234.13,0.0083235,1212.5
341.19,233.02,0.0082769,1211.2
341.58,231.92,0.0082308,1209.9
341.96,230.84,0.0081851,1208.6
342.34,229.77,0.0081398,1207.4
342.72,228.71,0.0080949,1206.1
343.10,227.66,0.0080504,1204.9
343.47,226.63,0.0080062,1203.6
343.84,225.61,0.0079624,1202.4
344.21,224.60,0.0079190,1201.2
344.58,223.60,0.0078759,1200.0
344.94,222.61,0.0078332,1198.7
345.30,221.64,0.0077908,1197.5
345.66,220.67,0.0077487,1196.3
346.01,219.71,0.0077070,1195.1
346.36,218.77,0.0076656,1194.0
346.71,217.83,0.0076246,1192.8
347.06,216.91,0.0075838,1191.6
347.41,215.99,0.0075434,1190.4
347.75,215.08,0.0075033,1189.2
348.09,214.19,0.0074635,1188.1
348.43,213.30,0.0074239,1186.9
348.76,212.42,0.0073847,1185.8
349.10,211.55,0.0073457,1184.6
349.43,210.69,0.0073071,1183.5
349.76,209.83,0.0072687,1182.3
350.09,208.99,0.0072306,1181.2
350.41,208.15,0.0071928,1180.1
350.74,207.32,0.0071552,1179.0
351.06,206.49,0.0071179,1177.8
351.38,205.68,0.0070809,1176.7
351.69,204.87,0.0070441,1175.6
352.01,204.07,0.0070075,1174.5
352.32,203.28,0.0069713,1173.4
352.64,202.49,0.0069352,1172.3
352.95,201.71,0.0068994,1171.2
353.25,200.94,0.0068639,1170.1
353.56,200.18,0.0068285,1169.0
353.87,199.42,0.0067935,1167.9
354.17,198.67,0.0067586,1166.9
354.47,197.92,0.0067240,1165.8
354.77,197.18,0.0066896,1164.7
355.07,196.45,0.0066554,1163.6
355.36,195.72,0.0066214,1162.6
355.66,195.00,0.0065876,1161.5
355.95,194.28,0.0065541,1160.5
356.24,193.57,0.0065208,1159.4
356.53,192.87,0.0064876,1158.4
356.82,192.17,0.0064547,1157.3
357.11,191.47,0.0064220,1156.3
357.39,190.78,0.0063895,1155.2
357.68,190.10,0.0063572,1154.2
357.96,189.42,0.0063250,1153.2
358.24,188.75,0.0062931,1152.1
358.52,188.08,0.0062614,1151.1
358.80,187.42,0.0062298,1150.1
359.08,186.76,0.0061984,1149.0
359.35,186.11,0.0061672,1148.0
359.63,185.46,0.0061362,1147.0
359.90,184.82,0.0061054,1146.0
360.17,184.18,0.0060748,1145.0
360.44,183.54,0.0060443,1144.0
360.71,182.91,0.0060140,1143.0
360.98,182.29,0.0059838,1142.0
361.24,181.67,0.0059539,1141.0
361.51,181.05,0.0059241,1140.0
361.77,180.44,0.0058945,1139.0
362.03,179.83,0.0058650,1138.0
362.29,179.22,0.0058357,1137.0
362.55,178.62,0.0058066,1136.0
362.81,178.03,0.0057776,1135.0
363.07,177.43,0.0057487,1134.0
363.33,176.85,0.0057201,1133.0
363.58,176.26,0.0056916,1132.1
363.84,175.68,0.0056632,1131.1
364.09,175.10,0.0056350,1130.1
364.34,174.53,0.0056069,1129.1
364.59,173.96,0.0055790,1128.2
364.84,173.39,0.0055512,1127.2
365.09,172.83,0.0055236,1126.2
365.34,172.27,0.0054961,1125.3
365.58,171.71,0.0054688,1124.3
365.83,171.16,0.0054416,1123.4
366.07,170.61,0.0054145,1122.4
366.32,170.07,0.0053876,1121.4
366.56,169.52,0.0053608,1120.5
366.80,168.98,0.0053342,1119.5
367.04,168.45,0.0053077,1118.6
367.28,167.91,0.0052813,1117.6
367.52,167.38,0.0052550,1116.7
367.75,166.86,0.0052289,1115.7
367.99,166.33,0.0052029,1114.8
368.23,165.81,0.0051770,1113.9
368.46,165.29,0.0051513,1112.9
368.69,164.78,0.0051257,1112.0
368.93,164.27,0.0051002,1111.1
369.16,163.76,0.0050748,1110.1
369.39,163.25,0.0050496,1109.2
