Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
134.89,2360.5,0.032387,734.96
216.69,380.57,0.021704,657.98
228.09,329.56,0.020278,646.87
235.43,302.04,0.019369,639.62
240.98,283.46,0.018686,634.08
245.49,269.55,0.018133,629.53
249.33,258.50,0.017665,625.63
252.69,249.37,0.017258,622.20
255.69,241.61,0.016897,619.12
258.39,234.88,0.016570,616.32
260.87,228.95,0.016273,613.74
263.16,223.65,0.015999,611.34
265.30,218.88,0.015745,609.10
267.29,214.53,0.015507,606.98
269.17,210.55,0.015284,604.99
270.95,206.87,0.015074,603.09
272.63,203.46,0.014875,601.29
274.24,200.28,0.014686,599.56
275.77,197.31,0.014506,597.90
277.24,194.51,0.014333,596.30
278.65,191.88,0.014168,594.77
280.01,189.39,0.014010,593.28
281.32,187.03,0.013857,591.85
282.58,184.79,0.013710,590.46
283.80,182.65,0.013569,589.11
284.98,180.61,0.013432,587.80
286.13,178.66,0.013299,586.52
287.24,176.80,0.013170,585.28
288.32,175.00,0.013046,584.06
289.37,173.28,0.012925,582.88
290.40,171.63,0.012807,581.72
291.39,170.03,0.012692,580.59
292.37,168.49,0.012580,579.48
293.32,167.00,0.012472,578.40
294.25,165.56,0.012365,577.34
295.16,164.17,0.012262,576.29
296.05,162.82,0.012160,575.27
296.92,161.52,0.012061,574.27
297.77,160.25,0.011964,573.28
298.60,159.01,0.011870,572.31
299.42,157.82,0.011777,571.35
300.23,156.65,0.011686,570.41
301.02,155.52,0.011596,569.49
301.79,154.41,0.011509,568.58
302.55,153.33,0.011423,567.68
303.30,152.28,0.011339,566.80
304.04,151.26,0.011256,565.92
304.76,150.26,0.011175,565.06
305.47,149.28,0.011095,564.22
306.18,148.32,0.011016,563.38
306.87,147.39,0.010939,562.55
307.55,146.48,0.010863,561.73
308.22,145.58,0.010788,560.93
308.88,144.71,0.010714,560.13
309.53,143.85,0.010642,559.34
310.17,143.01,0.010570,558.56
310.80,142.18,0.010500,557.79
311.43,141.38,0.010431,557.03
312.05,140.58,0.010362,556.27
312.65,139.80,0.010295,555.53
313.26,139.04,0.010228,554.79
313.85,138.29,0.010163,554.06
314.44,137.55,0.010098,553.33
315.01,136.83,0.010034,552.61
315.59,136.12,0.0099713,551.90
316.15,135.42,0.0099090,551.20
316.71,134.73,0.0098476,550.50
317.27,134.05,0.0097869,549.81
317.81,133.39,0.0097269,549.12
318.35,132.73,0.0096677,548.44
318.89,132.09,0.0096092,547.77
319.42,131.45,0.0095513,547.10
319.94,130.83,0.0094941,546.44
320.46,130.21,0.0094376,545.78
320.97,129.60,0.0093817,545.13
