Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
237.55,443.46,0.021209,673.18
249.81,377.78,0.019807,661.84
257.70,342.85,0.018913,654.45
263.66,319.47,0.018242,648.81
268.51,302.08,0.017700,644.18
272.63,288.33,0.017241,640.22
276.24,277.02,0.016842,636.74
279.45,267.45,0.016487,633.61
282.35,259.17,0.016168,630.76
285.01,251.90,0.015876,628.14
287.47,245.43,0.015608,625.71
289.75,239.60,0.015358,623.43
291.89,234.31,0.015126,621.29
293.91,229.47,0.014908,619.27
295.81,225.02,0.014702,617.34
297.62,220.90,0.014507,615.51
299.34,217.07,0.014322,613.76
300.98,213.49,0.014145,612.08
302.55,210.13,0.013976,610.46
304.06,206.97,0.013815,608.90
305.52,203.99,0.013660,607.40
306.92,201.17,0.013511,605.94
308.27,198.49,0.013367,604.53
309.57,195.95,0.013228,603.16
310.84,193.52,0.013094,601.83
312.06,191.21,0.012964,600.54
313.26,188.99,0.012839,599.28
314.41,186.87,0.012717,598.05
315.54,184.84,0.012598,596.84
316.63,182.88,0.012483,595.67
317.70,181.00,0.012371,594.52
318.74,179.19,0.012262,593.40
319.76,177.44,0.012155,592.30
320.76,175.75,0.012051,591.22
321.73,174.12,0.011950,590.17
322.68,172.54,0.011851,589.13
323.61,171.01,0.011754,588.11
324.52,169.53,0.011659,587.11
325.42,168.10,0.011567,586.12
326.29,166.70,0.011476,585.16
327.15,165.35,0.011387,584.20
328.00,164.03,0.011300,583.27
328.83,162.75,0.011214,582.34
329.64,161.50,0.011130,581.43
330.44,160.29,0.011048,580.53
331.23,159.10,0.010967,579.65
332.00,157.95,0.010888,578.78
332.76,156.82,0.010810,577.92
333.51,155.72,0.010733,577.07
334.25,154.65,0.010657,576.23
334.98,153.60,0.010583,575.40
335.70,152.57,0.010510,574.58
336.40,151.57,0.010438,573.77
337.10,150.59,0.010367,572.97
337.79,149.62,0.010297,572.18
338.46,148.68,0.010229,571.40
339.13,147.76,0.010161,570.62
339.79,146.86,0.010094,569.86
340.44,145.97,0.010028,569.10
341.08,145.10,0.0099634,568.35
341.72,144.25,0.0098994,567.61
342.34,143.42,0.0098362,566.87
342.96,142.60,0.0097738,566.14
343.58,141.79,0.0097123,565.42
344.18,141.00,0.0096515,564.71
344.78,140.22,0.0095915,564.00
345.37,139.46,0.0095322,563.29
345.95,138.71,0.0094737,562.60
346.53,137.97,0.0094159,561.91
347.10,137.24,0.0093587,561.22
347.67,136.53,0.0093022,560.54
348.23,135.82,0.0092464,559.87
348.78,135.13,0.0091912,559.20
349.33,134.45,0.0091367,558.54
349.87,133.78,0.0090827,557.88
350.41,133.12,0.0090293,557.23
350.94,132.47,0.0089765,556.58
351.47,131.83,0.0089243,555.94
351.99,131.20,0.0088726,555.30
352.51,130.58,0.0088215,554.66
353.02,129.96,0.0087709,554.03
353.53,129.36,0.0087208,553.41
354.03,128.76,0.0086712,552.79
354.53,128.17,0.0086221,552.17
355.02,127.59,0.0085734,551.56
355.51,127.02,0.0085253,550.95
356.00,126.46,0.0084776,550.34
356.48,125.90,0.0084304,549.74
356.95,125.35,0.0083836,549.14
357.43,124.81,0.0083372,548.55
357.90,124.27,0.0082913,547.96
358.36,123.74,0.0082458,547.37
358.82,123.22,0.0082007,546.79
359.28,122.70,0.0081560,546.21
359.74,122.19,0.0081117,545.63
360.19,121.69,0.0080678,545.05
360.63,121.19,0.0080243,544.48
361.08,120.69,0.0079811,543.92
361.52,120.21,0.0079383,543.35
361.95,119.73,0.0078959,542.79
362.39,119.25,0.0078538,542.23
362.82,118.78,0.0078121,541.67
363.25,118.31,0.0077707,541.12
363.67,117.85,0.0077296,540.57
364.09,117.40,0.0076889,540.02
364.51,116.95,0.0076485,539.48
364.93,116.50,0.0076084,538.93
365.34,116.06,0.0075687,538.39
365.75,115.63,0.0075292,537.86
366.16,115.19,0.0074901,537.32
366.56,114.77,0.0074512,536.79
366.96,114.34,0.0074126,536.26
367.36,113.92,0.0073744,535.73
367.76,113.51,0.0073364,535.20
368.15,113.10,0.0072987,534.68
368.54,112.69,0.0072613,534.16
368.93,112.29,0.0072241,533.64
369.32,111.89,0.0071872,533.12
369.70,111.50,0.0071506,532.61
370.08,111.11,0.0071142,532.09
370.46,110.72,0.0070781,531.58
370.84,110.33,0.0070422,531.07
371.21,109.95,0.0070066,530.57
371.59,109.58,0.0069713,530.06
371.96,109.20,0.0069361,529.56
372.32,108.83,0.0069013,529.06
372.69,108.47,0.0068666,528.56
373.05,108.10,0.0068322,528.06
373.42,107.74,0.0067980,527.57
373.77,107.38,0.0067640,527.07
374.13,107.03,0.0067303,526.58
374.49,106.68,0.0066968,526.09
374.84,106.33,0.0066635,525.60
375.19,105.98,0.0066304,525.12
375.54,105.64,0.0065975,524.63
375.89,105.30,0.0065648,524.15
376.23,104.97,0.0065324,523.66
376.58,104.63,0.0065001,523.18
376.92,104.30,0.0064680,522.70
377.26,103.97,0.0064362,522.23
377.60,103.64,0.0064045,521.75
377.94,103.32,0.0063730,521.28
378.27,103.00,0.0063417,520.80
378.60,102.68,0.0063106,520.33
378.93,102.36,0.0062797,519.86
379.26,102.05,0.0062490,519.39
379.59,101.74,0.0062184,518.92
379.92,101.43,0.0061881,518.46
380.24,101.12,0.0061579,517.99
380.57,100.82,0.0061279,517.53
380.89,100.51,0.0060980,517.07
381.21,100.21,0.0060683,516.61
381.53,99.916,0.0060388,516.15
381.84,99.620,0.0060095,515.69
382.16,99.327,0.0059803,515.23
382.47,99.035,0.0059513,514.77
382.78,98.745,0.0059225,514.32
383.10,98.457,0.0058938,513.87
383.41,98.172,0.0058653,513.41
383.71,97.888,0.0058369,512.96
384.02,97.606,0.0058087,512.51
384.32,97.326,0.0057806,512.06
384.63,97.048,0.0057527,511.61
384.93,96.772,0.0057249,511.17
385.23,96.498,0.0056973,510.72
385.53,96.225,0.0056698,510.28
385.83,95.955,0.0056425,509.83
386.13,95.686,0.0056153,509.39
386.42,95.418,0.0055883,508.95
386.72,95.153,0.0055614,508.51
387.01,94.889,0.0055346,508.07
387.30,94.627,0.0055080,507.63
387.59,94.366,0.0054815,507.19
387.88,94.107,0.0054552,506.75
388.17,93.850,0.0054290,506.32
388.46,93.594,0.0054029,505.88
388.74,93.340,0.0053770,505.45
389.03,93.088,0.0053511,505.01
389.31,92.837,0.0053254,504.58
389.59,92.587,0.0052999,504.15
389.87,92.339,0.0052744,503.72
390.15,92.092,0.0052491,503.29
390.43,91.847,0.0052239,502.86
390.71,91.603,0.0051989,502.43
390.99,91.361,0.0051739,502.00
391.26,91.120,0.0051491,501.58
391.54,90.881,0.0051244,501.15
391.81,90.642,0.0050998,500.72
392.08,90.406,0.0050753,500.30
392.35,90.170,0.0050510,499.88
392.62,89.936,0.0050267,499.45
392.89,89.703,0.0050026,499.03
393.16,89.471,0.0049786,498.61
393.43,89.241,0.0049547,498.19
393.69,89.012,0.0049309,497.77
393.96,88.784,0.0049072,497.35
394.22,88.558,0.0048837,496.93
394.48,88.332,0.0048602,496.51
394.75,88.108,0.0048368,496.09
395.01,87.885,0.0048136,495.68
395.27,87.663,0.0047904,495.26
395.53,87.443,0.0047674,494.85
395.78,87.223,0.0047445,494.43
396.04,87.005,0.0047216,494.02
396.30,86.788,0.0046989,493.60
396.55,86.571,0.0046763,493.19
396.81,86.356,0.0046537,492.78
397.06,86.142,0.0046313,492.37
397.31,85.930,0.0046090,491.96
397.57,85.718,0.0045867,491.54
397.82,85.507,0.0045646,491.13
398.07,85.297,0.0045426,490.72
398.31,85.088,0.0045206,490.32
398.56,84.881,0.0044988,489.91
398.81,84.674,0.0044770,489.50
399.06,84.468,0.0044553,489.09
399.30,84.264,0.0044338,488.68
399.55,84.060,0.0044123,488.28
399.79,83.857,0.0043909,487.87
400.03,83.655,0.0043696,487.47
400.28,83.454,0.0043484,487.06
400.52,83.254,0.0043273,486.66
400.76,83.055,0.0043062,486.25
401.00,82.857,0.0042853,485.85
401.24,82.660,0.0042644,485.45
401.48,82.464,0.0042437,485.04
401.71,82.268,0.0042230,484.64
401.95,82.074,0.0042024,484.24
402.19,81.880,0.0041819,483.84
402.42,81.687,0.0041614,483.44
402.65,81.495,0.0041411,483.04
402.89,81.304,0.0041208,482.64
403.12,81.114,0.0041006,482.24
403.35,80.924,0.0040805,481.84
403.58,80.736,0.0040605,481.44
403.82,80.548,0.0040406,481.04
404.05,80.361,0.0040207,480.64
404.27,80.175,0.0040009,480.24
404.50,79.989,0.0039812,479.85
404.73,79.804,0.0039616,479.45
404.96,79.620,0.0039421,479.05
405.18,79.437,0.0039226,478.66
405.41,79.255,0.0039032,478.26
405.64,79.073,0.0038839,477.86
405.86,78.892,0.0038646,477.47
406.08,78.712,0.0038455,477.07
406.31,78.533,0.0038264,476.68
406.53,78.354,0.0038073,476.28
406.75,78.176,0.0037884,475.89
406.97,77.999,0.0037695,475.50
407.19,77.822,0.0037507,475.10
407.41,77.646,0.0037320,474.71
407.63,77.471,0.0037133,474.32
407.85,77.296,0.0036948,473.92
408.07,77.123,0.0036762,473.53
408.28,76.949,0.0036578,473.14
408.50,76.777,0.0036394,472.75
408.72,76.605,0.0036211,472.35
408.93,76.434,0.0036029,471.96
409.15,76.263,0.0035847,471.57
409.36,76.093,0.0035666,471.18
409.57,75.924,0.0035486,470.79
409.79,75.755,0.0035306,470.40
410.00,75.587,0.0035127,470.01
410.21,75.420,0.0034949,469.62
410.42,75.253,0.0034771,469.23
410.63,75.086,0.0034594,468.84
410.84,74.921,0.0034418,468.45
411.05,74.756,0.0034242,468.06
411.26,74.591,0.0034067,467.67
411.47,74.427,0.0033892,467.28
411.67,74.264,0.0033719,466.89
411.88,74.101,0.0033545,466.50
412.09,73.939,0.0033373,466.11
412.29,73.777,0.0033201,465.73
412.50,73.616,0.0033030,465.34
412.70,73.456,0.0032859,464.95
412.91,73.296,0.0032689,464.56
413.11,73.136,0.0032520,464.17
413.31,72.978,0.0032351,463.79
413.51,72.819,0.0032182,463.40
413.72,72.661,0.0032015,463.01
413.92,72.504,0.0031848,462.62
414.12,72.347,0.0031681,462.24
414.32,72.191,0.0031515,461.85
414.52,72.035,0.0031350,461.46
414.72,71.880,0.0031186,461.08
414.92,71.725,0.0031021,460.69
415.11,71.571,0.0030858,460.30
415.31,71.417,0.0030695,459.91
415.51,71.264,0.0030533,459.53
415.71,71.111,0.0030371,459.14
415.90,70.959,0.0030209,458.76
416.10,70.807,0.0030049,458.37
416.29,70.655,0.0029889,457.98
416.49,70.504,0.0029729,457.60
416.68,70.354,0.0029570,457.21
416.88,70.204,0.0029412,456.82
417.07,70.054,0.0029254,456.44
417.26,69.905,0.0029096,456.05
417.45,69.757,0.0028939,455.67
417.65,69.608,0.0028783,455.28
417.84,69.461,0.0028627,454.89
418.03,69.313,0.0028472,454.51
418.22,69.166,0.0028317,454.12
418.41,69.020,0.0028163,453.73
418.60,68.874,0.0028010,453.35
418.79,68.728,0.0027857,452.96
418.97,68.583,0.0027704,452.58
419.16,68.438,0.0027552,452.19
419.35,68.294,0.0027400,451.80
419.54,68.150,0.0027249,451.42
419.72,68.006,0.0027099,451.03
419.91,67.863,0.0026949,450.65
420.10,67.720,0.0026799,450.26
420.28,67.578,0.0026650,449.87
420.47,67.436,0.0026502,449.49
420.65,67.294,0.0026354,449.10
420.83,67.153,0.0026206,448.71
421.02,67.012,0.0026059,448.33
421.20,66.872,0.0025912,447.94
421.38,66.731,0.0025766,447.55
421.56,66.592,0.0025621,447.17
421.75,66.452,0.0025476,446.78
421.93,66.313,0.0025331,446.39
422.11,66.175,0.0025187,446.01
422.29,66.036,0.0025043,445.62
422.47,65.898,0.0024900,445.23
422.65,65.761,0.0024757,444.85
422.83,65.623,0.0024615,444.46
423.01,65.487,0.0024473,444.07
423.19,65.350,0.0024332,443.68
423.36,65.214,0.0024191,443.30
423.54,65.078,0.0024051,442.91
