Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
83.806,290.17,0.013404,1416.8
84.769,281.49,0.013163,1410.9
85.658,273.79,0.012942,1405.5
86.485,266.89,0.012736,1400.4
87.258,260.64,0.012545,1395.7
87.985,254.95,0.012365,1391.2
88.673,249.72,0.012196,1386.9
89.326,244.89,0.012036,1382.8
89.947,240.42,0.011884,1379.0
90.541,236.24,0.011739,1375.2
91.110,232.34,0.011600,1371.6
91.656,228.67,0.011467,1368.2
92.181,225.22,0.011340,1364.9
92.687,221.96,0.011217,1361.6
93.176,218.88,0.011099,1358.5
93.649,215.95,0.010985,1355.5
94.107,213.16,0.010875,1352.5
94.551,210.50,0.010769,1349.7
94.982,207.97,0.010665,1346.9
95.402,205.54,0.010565,1344.2
95.810,203.22,0.010468,1341.5
96.207,200.99,0.010373,1338.9
96.595,198.85,0.010281,1336.4
96.974,196.79,0.010191,1333.9
97.343,194.81,0.010103,1331.4
97.704,192.90,0.010018,1329.1
98.058,191.05,0.0099344,1326.7
98.403,189.27,0.0098529,1324.4
98.742,187.54,0.0097732,1322.1
99.074,185.88,0.0096952,1319.9
99.399,184.26,0.0096189,1317.7
99.718,182.69,0.0095441,1315.6
100.03,181.17,0.0094709,1313.5
100.34,179.69,0.0093991,1311.4
100.64,178.26,0.0093286,1309.4
100.94,176.87,0.0092594,1307.3
101.23,175.51,0.0091916,1305.3
101.52,174.19,0.0091249,1303.4
101.80,172.90,0.0090594,1301.4
102.08,171.65,0.0089950,1299.5
102.35,170.42,0.0089317,1297.6
102.62,169.23,0.0088694,1295.8
102.89,168.06,0.0088081,1293.9
103.15,166.93,0.0087478,1292.1
103.41,165.82,0.0086885,1290.3
103.66,164.73,0.0086300,1288.5
103.91,163.67,0.0085724,1286.8
104.16,162.63,0.0085156,1285.0
104.41,161.61,0.0084597,1283.3
104.65,160.61,0.0084045,1281.6
104.89,159.64,0.0083502,1279.9
105.12,158.68,0.0082965,1278.3
105.35,157.75,0.0082436,1276.6
105.58,156.83,0.0081914,1275.0
105.81,155.93,0.0081399,1273.4
106.04,155.04,0.0080890,1271.8
106.26,154.18,0.0080388,1270.2
106.48,153.33,0.0079892,1268.6
106.69,152.49,0.0079402,1267.0
106.91,151.67,0.0078918,1265.5
107.12,150.86,0.0078439,1263.9
107.33,150.07,0.0077967,1262.4
107.54,149.29,0.0077499,1260.9
107.75,148.52,0.0077038,1259.4
107.95,147.77,0.0076581,1257.9
108.15,147.03,0.0076129,1256.5
108.35,146.30,0.0075683,1255.0
108.55,145.58,0.0075241,1253.5
108.74,144.88,0.0074804,1252.1
108.94,144.18,0.0074372,1250.7
109.13,143.50,0.0073944,1249.2
109.32,142.82,0.0073520,1247.8
109.51,142.16,0.0073101,1246.4
109.70,141.50,0.0072686,1245.0
109.88,140.86,0.0072275,1243.6
110.07,140.22,0.0071869,1242.3
110.25,139.59,0.0071466,1240.9
110.43,138.97,0.0071067,1239.6
110.61,138.36,0.0070672,1238.2
110.79,137.76,0.0070281,1236.9
110.96,137.17,0.0069893,1235.5
111.14,136.58,0.0069509,1234.2
111.31,136.00,0.0069128,1232.9
111.48,135.43,0.0068751,1231.6
111.65,134.87,0.0068377,1230.3
111.82,134.31,0.0068006,1229.0
111.99,133.77,0.0067639,1227.7
112.16,133.22,0.0067275,1226.4
112.32,132.69,0.0066914,1225.2
112.49,132.16,0.0066556,1223.9
112.65,131.63,0.0066201,1222.6
112.81,131.12,0.0065849,1221.4
112.97,130.61,0.0065500,1220.1
113.13,130.10,0.0065154,1218.9
113.29,129.60,0.0064810,1217.7
113.45,129.11,0.0064470,1216.4
113.60,128.62,0.0064132,1215.2
113.76,128.14,0.0063796,1214.0
113.91,127.66,0.0063464,1212.8
114.07,127.19,0.0063134,1211.6
114.22,126.72,0.0062806,1210.4
114.37,126.26,0.0062481,1209.2
114.52,125.80,0.0062159,1208.0
114.67,125.35,0.0061838,1206.8
114.82,124.90,0.0061521,1205.6
114.96,124.46,0.0061205,1204.5
115.11,124.02,0.0060892,1203.3
115.26,123.59,0.0060581,1202.1
115.40,123.16,0.0060273,1201.0
115.54,122.73,0.0059966,1199.8
115.69,122.31,0.0059662,1198.7
115.83,121.89,0.0059360,1197.5
115.97,121.48,0.0059060,1196.4
116.11,121.07,0.0058762,1195.3
116.25,120.66,0.0058466,1194.1
116.39,120.26,0.0058172,1193.0
116.53,119.86,0.0057881,1191.9
116.66,119.47,0.0057591,1190.8
116.80,119.08,0.0057303,1189.7
116.93,118.69,0.0057017,1188.6
117.07,118.31,0.0056733,1187.4
117.20,117.93,0.0056450,1186.3
117.34,117.55,0.0056170,1185.2
117.47,117.18,0.0055891,1184.2
117.60,116.80,0.0055614,1183.1
117.73,116.44,0.0055339,1182.0
117.86,116.07,0.0055066,1180.9
117.99,115.71,0.0054794,1179.8
118.12,115.35,0.0054524,1178.7
118.25,115.00,0.0054256,1177.7
118.38,114.64,0.0053990,1176.6
118.50,114.29,0.0053725,1175.5
118.63,113.95,0.0053461,1174.5
118.75,113.60,0.0053199,1173.4
118.88,113.26,0.0052939,1172.4
119.00,112.92,0.0052681,1171.3
119.13,112.59,0.0052423,1170.3
119.25,112.25,0.0052168,1169.2
119.37,111.92,0.0051914,1168.2
119.49,111.59,0.0051661,1167.1
119.62,111.27,0.0051410,1166.1
119.74,110.94,0.0051160,1165.1
119.86,110.62,0.0050912,1164.0
119.98,110.30,0.0050665,1163.0
120.10,109.98,0.0050420,1162.0
120.21,109.67,0.0050176,1161.0
120.33,109.36,0.0049933,1160.0
120.45,109.05,0.0049692,1158.9
