Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
134.30,,0.039134,1352.8
183.96,531.35,0.028431,1254.6
194.20,461.99,0.026351,1234.0
200.84,424.15,0.025029,1220.5
205.87,398.44,0.024039,1210.2
209.97,379.11,0.023239,1201.7
213.47,363.71,0.022565,1194.4
216.53,350.94,0.021979,1188.0
219.27,340.08,0.021459,1182.2
221.74,330.64,0.020992,1176.9
224.01,322.31,0.020566,1172.1
226.11,314.86,0.020175,1167.6
228.07,308.14,0.019812,1163.3
229.90,302.01,0.019474,1159.4
231.63,296.40,0.019157,1155.6
233.26,291.21,0.018859,1152.0
234.81,286.40,0.018577,1148.6
236.29,281.91,0.018309,1145.3
237.70,277.71,0.018054,1142.2
239.05,273.76,0.017811,1139.2
240.35,270.04,0.017578,1136.3
241.60,266.52,0.017355,1133.4
242.81,263.18,0.017141,1130.7
243.98,260.01,0.016934,1128.1
245.10,256.99,0.016736,1125.5
246.19,254.11,0.016544,1123.0
247.25,251.35,0.016358,1120.6
248.28,248.71,0.016178,1118.2
249.28,246.18,0.016004,1115.9
250.26,243.75,0.015835,1113.7
251.20,241.40,0.015671,1111.5
252.13,239.15,0.015511,1109.3
253.03,236.97,0.015356,1107.2
253.91,234.87,0.015205,1105.2
254.77,232.84,0.015057,1103.1
255.62,230.87,0.014913,1101.1
256.44,228.96,0.014773,1099.2
257.25,227.12,0.014636,1097.3
258.04,225.33,0.014502,1095.4
258.82,223.59,0.014371,1093.5
259.58,221.90,0.014243,1091.7
260.33,220.25,0.014118,1089.9
261.06,218.65,0.013995,1088.1
261.78,217.09,0.013874,1086.4
262.49,215.58,0.013756,1084.7
263.18,214.09,0.013640,1083.0
263.87,212.65,0.013527,1081.3
264.54,211.24,0.013415,1079.7
265.21,209.86,0.013306,1078.0
265.86,208.52,0.013198,1076.4
266.50,207.20,0.013093,1074.9
267.14,205.92,0.012989,1073.3
267.76,204.66,0.012887,1071.7
268.38,203.43,0.012786,1070.2
268.98,202.22,0.012688,1068.7
269.58,201.04,0.012590,1067.2
270.17,199.88,0.012495,1065.7
270.76,198.75,0.012400,1064.3
