Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
279.86,1250.5,0.026645,791.02
296.61,913.98,0.024602,775.34
306.74,773.02,0.023384,765.74
314.23,689.24,0.022492,758.58
320.25,631.56,0.021780,752.77
325.33,588.42,0.021182,747.83
329.75,554.42,0.020666,743.51
333.68,526.60,0.020209,739.65
337.22,503.24,0.019798,736.15
340.46,483.19,0.019425,732.93
343.45,465.71,0.019081,729.96
346.22,450.27,0.018764,727.17
348.82,436.49,0.018467,724.56
351.26,424.06,0.018190,722.10
353.57,412.77,0.017928,719.76
355.76,402.46,0.017681,717.53
357.84,392.97,0.017446,715.41
359.83,384.20,0.017222,713.37
361.74,376.06,0.017009,711.41
363.56,368.47,0.016804,709.53
365.32,361.37,0.016608,707.71
367.01,354.71,0.016420,705.95
368.65,348.44,0.016239,704.25
370.23,342.53,0.016064,702.61
371.76,336.94,0.015895,701.00
373.24,331.63,0.015731,699.45
374.68,326.59,0.015573,697.93
376.08,321.80,0.015419,696.46
377.44,317.23,0.015270,695.02
378.76,312.86,0.015125,693.61
380.05,308.68,0.014984,692.23
381.31,304.69,0.014847,690.89
382.54,300.85,0.014713,689.57
383.74,297.17,0.014583,688.28
384.92,293.63,0.014456,687.02
386.07,290.22,0.014331,685.78
387.19,286.94,0.014210,684.57
388.30,283.78,0.014091,683.37
389.38,280.72,0.013975,682.20
390.44,277.77,0.013861,681.04
391.48,274.92,0.013750,679.91
392.50,272.16,0.013641,678.79
393.50,269.48,0.013533,677.69
394.48,266.89,0.013428,676.61
395.45,264.38,0.013325,675.54
396.40,261.94,0.013224,674.49
397.34,259.57,0.013125,673.46
398.26,257.27,0.013027,672.43
399.16,255.03,0.012931,671.43
400.06,252.86,0.012837,670.43
400.94,250.74,0.012744,669.45
401.80,248.68,0.012653,668.48
402.66,246.67,0.012563,667.52
403.50,244.71,0.012475,666.57
404.33,242.80,0.012388,665.63
405.15,240.94,0.012302,664.71
405.95,239.12,0.012217,663.79
406.75,237.35,0.012134,662.89
407.54,235.61,0.012052,661.99
408.32,233.92,0.011971,661.11
409.08,232.26,0.011891,660.23
409.84,230.64,0.011813,659.36
410.59,229.06,0.011735,658.50
411.33,227.51,0.011658,657.65
412.06,225.99,0.011583,656.81
412.78,224.50,0.011508,655.97
413.50,223.04,0.011434,655.14
414.21,221.62,0.011362,654.32
414.90,220.22,0.011290,653.51
415.60,218.85,0.011219,652.70
416.28,217.50,0.011148,651.90
416.96,216.18,0.011079,651.11
417.63,214.88,0.011010,650.33
418.29,213.61,0.010943,649.55
418.95,212.37,0.010876,648.77
419.60,211.14,0.010809,648.00
420.24,209.94,0.010744,647.24
420.88,208.75,0.010679,646.49
421.51,207.59,0.010615,645.74
422.14,206.45,0.010551,644.99
422.75,205.32,0.010489,644.25
423.37,204.22,0.010426,643.52
423.98,203.13,0.010365,642.79
424.58,202.06,0.010304,642.06
425.18,201.01,0.010244,641.35
425.77,199.98,0.010184,640.63
426.36,198.96,0.010125,639.92
426.94,197.95,0.010067,639.22
427.52,196.96,0.010009,638.52
428.09,195.99,0.0099513,637.82
428.66,195.03,0.0098944,637.13
429.22,194.09,0.0098381,636.44
429.78,193.15,0.0097823,635.76
430.34,192.24,0.0097270,635.08
430.89,191.33,0.0096722,634.40
431.43,190.44,0.0096179,633.73
431.97,189.56,0.0095641,633.06
432.51,188.69,0.0095107,632.39
433.04,187.84,0.0094578,631.73
433.57,186.99,0.0094054,631.08
434.10,186.16,0.0093534,630.42
434.62,185.34,0.0093019,629.77
435.14,184.52,0.0092508,629.13
435.65,183.72,0.0092001,628.48
436.16,182.93,0.0091498,627.84
436.67,182.15,0.0090999,627.20
437.17,181.38,0.0090505,626.57
437.67,180.62,0.0090014,625.94
438.17,179.86,0.0089527,625.31
438.66,179.12,0.0089044,624.69
439.15,178.39,0.0088565,624.06
439.64,177.66,0.0088090,623.45
440.12,176.94,0.0087618,622.83
440.61,176.23,0.0087150,622.22
441.08,175.53,0.0086685,621.60
441.56,174.84,0.0086224,621.00
442.03,174.15,0.0085766,620.39
442.50,173.47,0.0085312,619.79
442.96,172.80,0.0084861,619.19
443.42,172.14,0.0084413,618.59
443.88,171.48,0.0083969,617.99
444.34,170.83,0.0083527,617.40
444.79,170.19,0.0083089,616.81
445.25,169.56,0.0082654,616.22
445.69,168.93,0.0082222,615.63
446.14,168.31,0.0081793,615.05
446.58,167.69,0.0081367,614.47
447.02,167.08,0.0080944,613.89
447.46,166.48,0.0080524,613.31
447.90,165.88,0.0080106,612.74
448.33,165.29,0.0079692,612.16
448.76,164.70,0.0079280,611.59
449.19,164.12,0.0078871,611.02
449.62,163.54,0.0078465,610.45
450.04,162.97,0.0078061,609.89
450.46,162.41,0.0077660,609.33
450.88,161.85,0.0077261,608.76
451.30,161.30,0.0076865,608.20
451.71,160.75,0.0076472,607.65
452.13,160.20,0.0076081,607.09
452.54,159.67,0.0075693,606.54
452.95,159.13,0.0075307,605.98
453.35,158.60,0.0074923,605.43
453.76,158.08,0.0074542,604.88
454.16,157.56,0.0074163,604.34
454.56,157.04,0.0073786,603.79
454.96,156.53,0.0073412,603.25
455.35,156.02,0.0073040,602.70
455.75,155.52,0.0072670,602.16
456.14,155.02,0.0072303,601.62
456.53,154.52,0.0071937,601.08
456.92,154.03,0.0071574,600.55
457.30,153.55,0.0071213,600.01
457.69,153.06,0.0070854,599.48
458.07,152.58,0.0070497,598.95
458.45,152.11,0.0070142,598.42
458.83,151.64,0.0069789,597.89
459.21,151.17,0.0069439,597.36
459.58,150.71,0.0069090,596.83
459.96,150.24,0.0068743,596.31
460.33,149.79,0.0068398,595.78
460.70,149.33,0.0068055,595.26
461.07,148.88,0.0067714,594.74
461.44,148.43,0.0067375,594.22
461.80,147.99,0.0067038,593.70
462.16,147.55,0.0066702,593.18
462.53,147.11,0.0066369,592.67
462.89,146.68,0.0066037,592.15
463.25,146.25,0.0065707,591.64
463.60,145.82,0.0065379,591.12
463.96,145.39,0.0065053,590.61
464.31,144.97,0.0064728,590.10
464.67,144.55,0.0064405,589.59
465.02,144.13,0.0064084,589.08
465.37,143.72,0.0063764,588.58
465.72,143.31,0.0063446,588.07
466.06,142.90,0.0063130,587.56
466.41,142.49,0.0062815,587.06
466.75,142.09,0.0062502,586.56
467.10,141.69,0.0062191,586.05
467.44,141.29,0.0061881,585.55
467.78,140.89,0.0061573,585.05
468.12,140.50,0.0061266,584.55
468.45,140.11,0.0060961,584.06
468.79,139.72,0.0060657,583.56
469.12,139.34,0.0060355,583.06
469.46,138.95,0.0060055,582.57
469.79,138.57,0.0059755,582.07
470.12,138.19,0.0059458,581.58
470.45,137.82,0.0059162,581.08
470.78,137.44,0.0058867,580.59
471.10,137.07,0.0058574,580.10
471.43,136.70,0.0058282,579.61
471.75,136.33,0.0057992,579.12
472.08,135.97,0.0057702,578.63
472.40,135.60,0.0057415,578.14
472.72,135.24,0.0057129,577.66
473.04,134.88,0.0056844,577.17
473.36,134.52,0.0056560,576.68
473.68,134.17,0.0056278,576.20
473.99,133.82,0.0055997,575.71
474.31,133.46,0.0055717,575.23
474.62,133.11,0.0055439,574.75
474.93,132.77,0.0055162,574.26
475.24,132.42,0.0054887,573.78
475.55,132.08,0.0054612,573.30
475.86,131.73,0.0054339,572.82
476.17,131.39,0.0054067,572.34
476.48,131.06,0.0053797,571.86
476.78,130.72,0.0053527,571.39
477.09,130.38,0.0053259,570.91
477.39,130.05,0.0052992,570.43
477.70,129.72,0.0052726,569.95
478.00,129.39,0.0052462,569.48
478.30,129.06,0.0052198,569.00
478.60,128.73,0.0051936,568.53
478.90,128.41,0.0051675,568.05
479.19,128.09,0.0051415,567.58
479.49,127.76,0.0051156,567.11
479.79,127.44,0.0050899,566.64
480.08,127.12,0.0050642,566.16
480.38,126.81,0.0050387,565.69
480.67,126.49,0.0050133,565.22
480.96,126.18,0.0049879,564.75
481.25,125.86,0.0049627,564.28
481.54,125.55,0.0049376,563.81
481.83,125.24,0.0049127,563.34
482.12,124.93,0.0048878,562.87
482.40,124.63,0.0048630,562.41
482.69,124.32,0.0048383,561.94
482.98,124.02,0.0048138,561.47
483.26,123.71,0.0047893,561.00
483.54,123.41,0.0047650,560.54
483.83,123.11,0.0047407,560.07
484.11,122.81,0.0047166,559.61
484.39,122.51,0.0046925,559.14
484.67,122.22,0.0046686,558.68
484.95,121.92,0.0046447,558.21
485.22,121.63,0.0046210,557.75
485.50,121.34,0.0045973,557.28
485.78,121.04,0.0045738,556.82
486.05,120.75,0.0045503,556.36
486.33,120.47,0.0045269,555.90
