Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
13.957,25.587,0.0030324,77.004
14.416,24.162,0.0029515,76.627
14.801,23.077,0.0028836,76.305
15.136,22.205,0.0028248,76.021
15.432,21.480,0.0027727,75.765
15.700,20.859,0.0027256,75.530
15.945,20.319,0.0026826,75.313
16.171,19.842,0.0026429,75.110
16.382,19.415,0.0026060,74.919
16.578,19.028,0.0025715,74.738
16.764,18.677,0.0025390,74.566
16.939,18.354,0.0025083,74.402
17.106,18.055,0.0024791,74.244
17.265,17.778,0.0024513,74.093
17.417,17.520,0.0024248,73.947
17.562,17.279,0.0023994,73.806
17.702,17.052,0.0023750,73.670
17.836,16.838,0.0023515,73.537
17.966,16.635,0.0023288,73.408
18.092,16.443,0.0023070,73.283
18.213,16.261,0.0022858,73.161
18.330,16.088,0.0022653,73.042
18.445,15.922,0.0022454,72.926
18.556,15.764,0.0022261,72.812
18.663,15.612,0.0022073,72.701
18.768,15.467,0.0021891,72.592
18.871,15.327,0.0021713,72.485
18.971,15.193,0.0021539,72.380
19.068,15.064,0.0021370,72.278
19.163,14.939,0.0021204,72.176
19.257,14.819,0.0021042,72.077
19.348,14.702,0.0020884,71.979
19.437,14.590,0.0020729,71.883
19.524,14.481,0.0020578,71.788
19.610,14.375,0.0020429,71.695
19.694,14.273,0.0020283,71.603
19.777,14.173,0.0020140,71.512
19.858,14.077,0.0020000,71.423
19.937,13.983,0.0019863,71.335
20.015,13.892,0.0019727,71.247
20.092,13.803,0.0019594,71.161
20.168,13.716,0.0019464,71.076
20.242,13.632,0.0019335,70.992
20.316,13.549,0.0019209,70.909
20.388,13.469,0.0019084,70.827
20.459,13.391,0.0018962,70.746
20.529,13.314,0.0018841,70.665
20.598,13.239,0.0018722,70.586
20.666,13.166,0.0018605,70.507
20.733,13.095,0.0018489,70.429
20.799,13.025,0.0018375,70.352
20.864,12.956,0.0018263,70.275
20.928,12.889,0.0018152,70.199
20.992,12.823,0.0018043,70.124
21.055,12.759,0.0017935,70.050
21.117,12.696,0.0017828,69.976
21.178,12.634,0.0017723,69.903
21.238,12.573,0.0017619,69.830
21.298,12.514,0.0017517,69.758
21.357,12.455,0.0017415,69.687
21.416,12.398,0.0017315,69.616
21.473,12.341,0.0017216,69.546
21.531,12.286,0.0017118,69.476
21.587,12.231,0.0017021,69.407
21.643,12.178,0.0016925,69.338
21.698,12.125,0.0016830,69.270
21.753,12.073,0.0016737,69.202
21.807,12.022,0.0016644,69.135
