Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
161.40,,0.018860,2966.2
163.27,527.35,0.018526,2953.8
164.99,510.46,0.018219,2942.4
166.59,495.49,0.017934,2931.7
168.08,482.08,0.017669,2921.7
169.49,469.97,0.017420,2912.2
170.81,458.94,0.017186,2903.2
172.07,448.84,0.016964,2894.7
173.27,439.53,0.016753,2886.5
174.41,430.91,0.016552,2878.6
175.51,422.90,0.016360,2871.1
176.56,415.42,0.016177,2863.8
177.57,408.41,0.016000,2856.8
178.55,401.82,0.015830,2850.0
179.49,395.61,0.015667,2843.5
180.40,389.73,0.015509,2837.1
181.28,384.17,0.015356,2830.9
182.13,378.89,0.015208,2824.9
182.96,373.87,0.015065,2819.0
183.77,369.08,0.014925,2813.3
184.56,364.50,0.014790,2807.7
185.32,360.13,0.014659,2802.2
186.07,355.94,0.014531,2796.9
186.79,351.92,0.014406,2791.6
187.50,348.06,0.014285,2786.5
188.20,344.34,0.014166,2781.5
188.88,340.77,0.014050,2776.5
189.54,337.32,0.013937,2771.7
190.19,333.99,0.013826,2767.0
190.83,330.78,0.013717,2762.3
191.45,327.67,0.013611,2757.7
192.07,324.66,0.013507,2753.2
192.67,321.75,0.013405,2748.7
193.26,318.93,0.013305,2744.4
193.84,316.19,0.013207,2740.1
194.41,313.53,0.013111,2735.8
194.97,310.95,0.013017,2731.6
195.52,308.44,0.012924,2727.5
196.07,306.00,0.012833,2723.4
196.60,303.63,0.012743,2719.4
197.13,301.31,0.012655,2715.5
197.64,299.06,0.012568,2711.5
198.15,296.86,0.012482,2707.7
198.66,294.71,0.012398,2703.8
199.15,292.62,0.012316,2700.1
199.64,290.58,0.012234,2696.3
200.12,288.58,0.012154,2692.6
200.60,286.63,0.012075,2689.0
201.07,284.73,0.011997,2685.4
201.53,282.86,0.011920,2681.8
201.99,281.04,0.011844,2678.3
202.44,279.25,0.011769,2674.8
202.89,277.50,0.011695,2671.3
203.33,275.79,0.011622,2667.8
203.77,274.11,0.011550,2664.4
204.20,272.46,0.011479,2661.1
204.62,270.85,0.011409,2657.7
205.04,269.27,0.011339,2654.4
205.46,267.71,0.011271,2651.1
205.87,266.19,0.011203,2647.9
206.28,264.69,0.011136,2644.7
206.68,263.22,0.011070,2641.5
207.08,261.78,0.011005,2638.3
207.48,260.36,0.010940,2635.1
207.87,258.97,0.010876,2632.0
208.26,257.60,0.010813,2628.9
208.64,256.25,0.010751,2625.8
209.02,254.93,0.010689,2622.8
209.39,253.62,0.010628,2619.8
209.77,252.34,0.010567,2616.7
210.14,251.08,0.010507,2613.8
210.50,249.83,0.010448,2610.8
210.86,248.61,0.010389,2607.8
211.22,247.41,0.010331,2604.9
211.58,246.22,0.010273,2602.0
211.93,245.05,0.010216,2599.1
212.28,243.90,0.010160,2596.3
212.63,242.76,0.010104,2593.4
212.97,241.64,0.010048,2590.6
213.31,240.54,0.0099936,2587.8
213.65,239.45,0.0099392,2585.0
213.99,238.38,0.0098853,2582.2
214.32,237.32,0.0098319,2579.4
214.65,236.28,0.0097789,2576.7
214.98,235.25,0.0097264,2573.9
215.30,234.23,0.0096744,2571.2
215.62,233.22,0.0096228,2568.5
215.94,232.23,0.0095717,2565.8
216.26,231.26,0.0095210,2563.2
216.58,230.29,0.0094707,2560.5
216.89,229.34,0.0094208,2557.9
