Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
197.70,,0.041582,1627.9
226.99,642.91,0.035686,1554.1
237.58,560.38,0.033571,1527.3
244.60,513.93,0.032174,1509.4
249.97,482.04,0.031108,1495.7
254.36,457.97,0.030238,1484.4
258.11,438.74,0.029496,1474.7
261.39,422.80,0.028848,1466.2
264.32,409.22,0.028270,1458.5
266.98,397.42,0.027747,1451.5
269.41,387.02,0.027268,1445.1
271.66,377.72,0.026826,1439.2
273.75,369.33,0.026415,1433.6
275.71,361.69,0.026030,1428.4
277.56,354.69,0.025668,1423.4
279.31,348.23,0.025326,1418.7
280.97,342.24,0.025001,1414.3
282.54,336.66,0.024693,1410.0
284.05,331.44,0.024398,1405.9
285.50,326.54,0.024116,1402.0
286.88,321.92,0.023845,1398.2
288.22,317.55,0.023585,1394.5
289.50,313.42,0.023335,1391.0
290.75,309.49,0.023093,1387.5
291.95,305.75,0.022859,1384.2
293.11,302.18,0.022633,1381.0
294.24,298.77,0.022414,1377.8
295.33,295.51,0.022202,1374.8
296.39,292.38,0.021995,1371.8
297.43,289.38,0.021795,1368.9
298.44,286.49,0.021599,1366.0
299.42,283.70,0.021409,1363.2
300.38,281.02,0.021223,1360.5
301.31,278.43,0.021042,1357.9
302.23,275.93,0.020866,1355.2
303.12,273.51,0.020693,1352.7
303.99,271.17,0.020524,1350.2
304.85,268.90,0.020358,1347.7
305.69,266.70,0.020197,1345.3
306.51,264.56,0.020038,1342.9
307.32,262.48,0.019882,1340.6
308.11,260.47,0.019730,1338.3
308.88,258.50,0.019580,1336.0
309.64,256.59,0.019434,1333.8
310.39,254.73,0.019290,1331.6
311.13,252.92,0.019148,1329.4
311.85,251.15,0.019009,1327.3
312.56,249.43,0.018872,1325.1
313.27,247.74,0.018737,1323.1
313.95,246.10,0.018605,1321.0
314.63,244.49,0.018474,1319.0
315.30,242.92,0.018346,1317.0
315.96,241.38,0.018220,1315.0
316.61,239.88,0.018095,1313.1
317.25,238.41,0.017972,1311.1
317.88,236.97,0.017852,1309.2
318.50,235.55,0.017732,1307.3
319.12,234.17,0.017615,1305.5
319.72,232.81,0.017499,1303.6
320.32,231.48,0.017384,1301.8
320.91,230.18,0.017271,1300.0
321.50,228.90,0.017160,1298.2
322.07,227.64,0.017050,1296.4
322.64,226.40,0.016941,1294.7
323.20,225.19,0.016834,1292.9
323.76,224.00,0.016728,1291.2
324.31,222.83,0.016623,1289.5
324.85,221.68,0.016519,1287.8
325.39,220.54,0.016417,1286.1
325.92,219.43,0.016315,1284.4
326.45,218.33,0.016215,1282.8
326.97,217.26,0.016116,1281.2
327.48,216.19,0.016018,1279.5
327.99,215.15,0.015922,1277.9
328.49,214.12,0.015826,1276.3
328.99,213.11,0.015731,1274.7
329.49,212.11,0.015637,1273.2
329.97,211.13,0.015544,1271.6
330.46,210.16,0.015452,1270.1
330.94,209.20,0.015361,1268.5
331.41,208.26,0.015271,1267.0
331.88,207.33,0.015182,1265.5
332.35,206.41,0.015093,1264.0
332.81,205.51,0.015006,1262.5
333.27,204.62,0.014919,1261.0
333.72,203.74,0.014833,1259.5
334.17,202.87,0.014748,1258.0
334.62,202.01,0.014663,1256.6
335.06,201.16,0.014579,1255.1
335.50,200.33,0.014496,1253.7
335.94,199.50,0.014414,1252.3
336.37,198.69,0.014333,1250.8
336.79,197.88,0.014252,1249.4
337.22,197.09,0.014172,1248.0
337.64,196.30,0.014092,1246.6
338.06,195.52,0.014013,1245.2
338.47,194.75,0.013935,1243.9
338.88,193.99,0.013858,1242.5
339.29,193.24,0.013781,1241.1
339.70,192.50,0.013704,1239.8
340.10,191.77,0.013629,1238.4
340.50,191.04,0.013554,1237.1
340.89,190.32,0.013479,1235.7
341.28,189.61,0.013405,1234.4
341.67,188.91,0.013332,1233.1
342.06,188.22,0.013259,1231.7
342.45,187.53,0.013186,1230.4
342.83,186.85,0.013115,1229.1
343.21,186.17,0.013043,1227.8
343.58,185.51,0.012973,1226.5
343.96,184.85,0.012902,1225.2
344.33,184.19,0.012832,1223.9
344.70,183.55,0.012763,1222.7
345.07,182.91,0.012694,1221.4
345.43,182.27,0.012626,1220.1
345.79,181.64,0.012558,1218.9
346.15,181.02,0.012491,1217.6
346.51,180.40,0.012424,1216.4
346.86,179.79,0.012357,1215.1
347.22,179.19,0.012291,1213.9
347.57,178.59,0.012226,1212.6
347.91,177.99,0.012160,1211.4
348.26,177.40,0.012096,1210.2
348.61,176.82,0.012031,1209.0
348.95,176.24,0.011967,1207.8
349.29,175.67,0.011904,1206.5
349.63,175.10,0.011841,1205.3
349.96,174.53,0.011778,1204.1
350.30,173.97,0.011715,1202.9
350.63,173.42,0.011653,1201.7
350.96,172.87,0.011592,1200.6
351.29,172.32,0.011531,1199.4
351.61,171.78,0.011470,1198.2
351.94,171.25,0.011409,1197.0
352.26,170.72,0.011349,1195.8
