Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
195.49,570.58,0.043948,733.85
215.22,379.09,0.039747,711.06
224.41,321.47,0.037688,700.25
230.74,289.43,0.036245,692.70
235.65,267.95,0.035112,686.75
239.71,252.11,0.034170,681.79
243.19,239.72,0.033358,677.49
246.26,229.64,0.032642,673.67
249.00,221.20,0.032000,670.23
251.49,213.98,0.031415,667.08
253.77,207.70,0.030878,664.17
255.89,202.16,0.030381,661.46
257.86,197.21,0.029917,658.92
259.71,192.76,0.029482,656.52
261.45,188.71,0.029072,654.25
263.09,185.01,0.028685,652.09
264.66,181.61,0.028316,650.02
266.15,178.47,0.027965,648.05
267.57,175.54,0.027630,646.15
268.94,172.82,0.027309,644.32
270.25,170.26,0.027001,642.56
271.51,167.86,0.026705,640.86
272.73,165.60,0.026420,639.21
273.90,163.47,0.026144,637.62
275.04,161.44,0.025878,636.07
276.13,159.52,0.025620,634.56
277.20,157.69,0.025371,633.09
278.23,155.94,0.025128,631.66
279.24,154.27,0.024893,630.26
280.22,152.68,0.024665,628.90
281.17,151.15,0.024442,627.56
282.10,149.68,0.024225,626.26
283.01,148.27,0.024014,624.99
283.89,146.91,0.023808,623.73
284.76,145.60,0.023606,622.51
285.60,144.33,0.023410,621.31
286.43,143.11,0.023218,620.13
287.24,141.93,0.023030,618.97
288.03,140.79,0.022845,617.83
288.81,139.68,0.022665,616.71
289.57,138.61,0.022489,615.61
290.32,137.56,0.022316,614.52
291.05,136.55,0.022146,613.45
291.78,135.57,0.021979,612.40
292.48,134.61,0.021816,611.37
293.18,133.68,0.021655,610.34
293.86,132.77,0.021498,609.34
294.54,131.89,0.021343,608.34
295.20,131.03,0.021190,607.36
295.85,130.19,0.021040,606.39
296.49,129.37,0.020893,605.44
297.13,128.57,0.020748,604.49
297.75,127.78,0.020605,603.56
298.36,127.02,0.020465,602.64
298.97,126.27,0.020326,601.73
299.56,125.53,0.020190,600.83
300.15,124.82,0.020055,599.94
300.73,124.11,0.019923,599.06
301.31,123.42,0.019792,598.18
301.87,122.75,0.019663,597.32
302.43,122.09,0.019536,596.47
302.98,121.44,0.019411,595.62
303.53,120.80,0.019287,594.79
304.06,120.18,0.019165,593.96
304.60,119.56,0.019045,593.13
305.12,118.96,0.018926,592.32
305.64,118.37,0.018808,591.51
306.15,117.78,0.018692,590.71
306.66,117.21,0.018577,589.92
307.16,116.65,0.018464,589.14
307.66,116.09,0.018352,588.36
308.15,115.55,0.018241,587.59
308.64,115.01,0.018132,586.82
309.12,114.48,0.018024,586.06
309.59,113.96,0.017917,585.31
310.06,113.45,0.017811,584.56
310.53,112.95,0.017706,583.81
310.99,112.45,0.017603,583.08
311.45,111.96,0.017500,582.35
311.90,111.48,0.017399,581.62
312.35,111.00,0.017299,580.90
312.80,110.53,0.017199,580.18
313.24,110.07,0.017101,579.47
313.67,109.61,0.017004,578.77
314.10,109.16,0.016907,578.06
314.53,108.72,0.016812,577.37
314.96,108.28,0.016717,576.68
315.38,107.85,0.016624,575.99
315.80,107.42,0.016531,575.30
316.21,107.00,0.016439,574.62
316.62,106.58,0.016348,573.95
317.03,106.17,0.016258,573.28
317.43,105.76,0.016169,572.61
317.83,105.36,0.016080,571.95
318.23,104.96,0.015993,571.29
318.62,104.57,0.015906,570.63
319.01,104.18,0.015819,569.98
319.40,103.79,0.015734,569.33
319.78,103.41,0.015649,568.69
320.17,103.04,0.015565,568.05
320.55,102.67,0.015482,567.41
320.92,102.30,0.015399,566.78
321.29,101.94,0.015317,566.15
321.67,101.58,0.015236,565.52
322.03,101.22,0.015156,564.89
322.40,100.87,0.015076,564.27
322.76,100.52,0.014996,563.65
323.12,100.17,0.014918,563.04
323.48,99.833,0.014840,562.42
323.83,99.495,0.014762,561.82
324.19,99.160,0.014685,561.21
324.54,98.828,0.014609,560.60
324.88,98.499,0.014533,560.00
325.23,98.174,0.014458,559.41
325.57,97.851,0.014383,558.81
325.91,97.532,0.014309,558.22
326.25,97.216,0.014236,557.63
326.59,96.902,0.014163,557.04
326.92,96.591,0.014090,556.45
327.26,96.283,0.014019,555.87
327.59,95.978,0.013947,555.29
327.92,95.676,0.013876,554.71
328.24,95.376,0.013806,554.13
328.57,95.079,0.013736,553.56
328.89,94.784,0.013666,552.99
329.21,94.492,0.013597,552.42
329.53,94.202,0.013529,551.85
329.84,93.914,0.013461,551.29
330.16,93.629,0.013393,550.73
330.47,93.347,0.013326,550.16
330.78,93.066,0.013260,549.61
331.09,92.788,0.013193,549.05
331.40,92.512,0.013127,548.50
331.71,92.239,0.013062,547.94
332.01,91.967,0.012997,547.39
332.31,91.697,0.012933,546.84
332.61,91.430,0.012868,546.30
332.91,91.165,0.012805,545.75
333.21,90.901,0.012741,545.21
333.50,90.640,0.012678,544.67
333.80,90.380,0.012616,544.13
334.09,90.123,0.012554,543.59
334.38,89.867,0.012492,543.05
334.67,89.613,0.012430,542.52
334.96,89.361,0.012369,541.99
335.25,89.111,0.012309,541.46
335.53,88.862,0.012248,540.93
335.82,88.616,0.012188,540.40
336.10,88.371,0.012129,539.87
336.38,88.127,0.012070,539.35
336.66,87.886,0.012011,538.82
336.94,87.646,0.011952,538.30
337.21,87.408,0.011894,537.78
337.49,87.171,0.011836,537.26
337.76,86.936,0.011778,536.75
338.03,86.702,0.011721,536.23
338.31,86.470,0.011664,535.72
338.58,86.239,0.011607,535.20
338.84,86.010,0.011551,534.69
339.11,85.783,0.011495,534.18
339.38,85.556,0.011439,533.67
339.64,85.332,0.011384,533.16
339.91,85.108,0.011329,532.66
340.17,84.886,0.011274,532.15
340.43,84.666,0.011220,531.65
340.69,84.447,0.011166,531.15
340.95,84.229,0.011112,530.64
341.21,84.012,0.011058,530.14
341.46,83.797,0.011005,529.65
341.72,83.583,0.010952,529.15
341.97,83.370,0.010899,528.65
342.23,83.159,0.010846,528.16
342.48,82.949,0.010794,527.66
342.73,82.740,0.010742,527.17
342.98,82.532,0.010690,526.68
343.23,82.325,0.010639,526.18
343.48,82.120,0.010588,525.69
343.73,81.915,0.010537,525.21
343.97,81.712,0.010486,524.72
344.22,81.510,0.010436,524.23
344.46,81.309,0.010386,523.75
344.70,81.110,0.010336,523.26
344.94,80.911,0.010286,522.78
345.18,80.713,0.010237,522.29
345.42,80.517,0.010188,521.81
345.66,80.321,0.010139,521.33
345.90,80.127,0.010090,520.85
346.14,79.934,0.010042,520.37
346.37,79.741,0.0099933,519.89
346.61,79.550,0.0099453,519.42
346.84,79.359,0.0098975,518.94
347.08,79.170,0.0098500,518.47
347.31,78.982,0.0098026,517.99
347.54,78.794,0.0097555,517.52
347.77,78.608,0.0097087,517.04
348.00,78.422,0.0096620,516.57
348.23,78.237,0.0096156,516.10
348.46,78.054,0.0095693,515.63
348.68,77.871,0.0095233,515.16
348.91,77.689,0.0094775,514.69
349.13,77.508,0.0094319,514.22
349.36,77.328,0.0093866,513.76
349.58,77.148,0.0093414,513.29
349.81,76.970,0.0092964,512.82
350.03,76.792,0.0092516,512.36
350.25,76.616,0.0092070,511.89
350.47,76.440,0.0091627,511.43
350.69,76.265,0.0091185,510.97
350.91,76.090,0.0090745,510.51
351.13,75.917,0.0090307,510.04
351.34,75.744,0.0089871,509.58
351.56,75.572,0.0089437,509.12
351.77,75.401,0.0089005,508.66
351.99,75.231,0.0088575,508.20
352.20,75.061,0.0088147,507.75
352.42,74.893,0.0087720,507.29
352.63,74.725,0.0087295,506.83
352.84,74.557,0.0086872,506.37
353.05,74.391,0.0086451,505.92
353.26,74.225,0.0086032,505.46
353.47,74.060,0.0085615,505.01
353.68,73.895,0.0085199,504.55
353.89,73.732,0.0084785,504.10
354.10,73.569,0.0084373,503.65
354.30,73.406,0.0083962,503.20
354.51,73.245,0.0083553,502.74
354.72,73.084,0.0083146,502.29
354.92,72.923,0.0082741,501.84
355.13,72.764,0.0082337,501.39
355.33,72.605,0.0081935,500.94
355.53,72.447,0.0081534,500.49
355.73,72.289,0.0081136,500.04
355.94,72.132,0.0080738,499.59
356.14,71.976,0.0080343,499.15
356.34,71.820,0.0079949,498.70
356.54,71.665,0.0079556,498.25
356.74,71.510,0.0079166,497.81
356.93,71.356,0.0078776,497.36
357.13,71.203,0.0078389,496.91
357.33,71.050,0.0078003,496.47
357.53,70.898,0.0077618,496.02
357.72,70.747,0.0077235,495.58
357.92,70.596,0.0076854,495.13
358.11,70.445,0.0076473,494.69
358.31,70.296,0.0076095,494.25
358.50,70.146,0.0075718,493.81
358.69,69.998,0.0075342,493.36
358.88,69.850,0.0074968,492.92
359.08,69.702,0.0074596,492.48
359.27,69.555,0.0074224,492.04
359.46,69.409,0.0073855,491.60
359.65,69.263,0.0073486,491.16
359.84,69.117,0.0073119,490.72
360.03,68.972,0.0072754,490.28
360.21,68.828,0.0072390,489.84
360.40,68.684,0.0072027,489.40
360.59,68.541,0.0071666,488.96
360.78,68.398,0.0071306,488.52
360.96,68.256,0.0070947,488.08
361.15,68.114,0.0070590,487.64
361.33,67.973,0.0070234,487.20
361.52,67.832,0.0069879,486.77
361.70,67.692,0.0069526,486.33
361.88,67.552,0.0069174,485.89
362.07,67.412,0.0068823,485.45
362.25,67.273,0.0068474,485.02
362.43,67.135,0.0068126,484.58
362.61,66.997,0.0067779,484.15
362.79,66.860,0.0067434,483.71
362.97,66.722,0.0067090,483.27
363.15,66.586,0.0066747,482.84
363.33,66.450,0.0066405,482.40
363.51,66.314,0.0066065,481.97
363.69,66.179,0.0065725,481.53
363.87,66.044,0.0065387,481.10
364.05,65.910,0.0065051,480.66
364.22,65.776,0.0064715,480.23
364.40,65.642,0.0064381,479.80
364.58,65.509,0.0064048,479.36
364.75,65.376,0.0063716,478.93
364.93,65.244,0.0063385,478.49
365.10,65.112,0.0063056,478.06
365.27,64.981,0.0062728,477.63
365.45,64.850,0.0062401,477.19
365.62,64.719,0.0062075,476.76
365.79,64.589,0.0061750,476.33
365.97,64.459,0.0061426,475.89
366.14,64.329,0.0061104,475.46
366.31,64.200,0.0060782,475.03
366.48,64.072,0.0060462,474.60
366.65,63.943,0.0060143,474.16
366.82,63.816,0.0059825,473.73
366.99,63.688,0.0059508,473.30
367.16,63.561,0.0059192,472.87
367.33,63.434,0.0058878,472.43
367.50,63.308,0.0058564,472.00
367.66,63.182,0.0058252,471.57
367.83,63.056,0.0057940,471.14
368.00,62.930,0.0057630,470.71
368.16,62.805,0.0057321,470.27
368.33,62.681,0.0057012,469.84
368.50,62.557,0.0056705,469.41
368.66,62.433,0.0056399,468.98
368.83,62.309,0.0056094,468.55
368.99,62.186,0.0055790,468.11
369.15,62.063,0.0055488,467.68
369.32,61.940,0.0055186,467.25
369.48,61.818,0.0054885,466.82
369.64,61.696,0.0054585,466.39
369.81,61.574,0.0054286,465.95
369.97,61.453,0.0053988,465.52
370.13,61.332,0.0053692,465.09
370.29,61.212,0.0053396,464.66
370.45,61.091,0.0053101,464.23
370.61,60.971,0.0052807,463.79
370.77,60.851,0.0052515,463.36
370.93,60.732,0.0052223,462.93
371.09,60.613,0.0051932,462.50
371.25,60.494,0.0051642,462.06
371.41,60.376,0.0051353,461.63
371.57,60.258,0.0051066,461.20
371.73,60.140,0.0050779,460.77
371.88,60.022,0.0050493,460.33
372.04,59.905,0.0050208,459.90
372.20,59.788,0.0049924,459.47
372.35,59.671,0.0049641,459.04
372.51,59.555,0.0049358,458.60
372.66,59.438,0.0049077,458.17
372.82,59.322,0.0048797,457.73
372.97,59.207,0.0048518,457.30
373.13,59.092,0.0048239,456.87
373.28,58.976,0.0047962,456.43
373.44,58.862,0.0047685,456.00
373.59,58.747,0.0047409,455.56
373.74,58.633,0.0047134,455.13
373.90,58.519,0.0046861,454.70
374.05,58.405,0.0046588,454.26
374.20,58.292,0.0046315,453.83
374.35,58.178,0.0046044,453.39
374.50,58.065,0.0045774,452.96
374.66,57.953,0.0045505,452.52
374.81,57.840,0.0045236,452.08
374.96,57.728,0.0044968,451.65
375.11,57.616,0.0044701,451.21
375.26,57.504,0.0044436,450.77
375.41,57.393,0.0044170,450.34
375.55,57.281,0.0043906,449.90
375.70,57.170,0.0043643,449.46
375.85,57.060,0.0043380,449.03
376.00,56.949,0.0043119,448.59
376.15,56.839,0.0042858,448.15
376.29,56.729,0.0042598,447.71
376.44,56.619,0.0042339,447.27
