Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
173.75,,0.020514,1744.8
188.57,876.66,0.018424,1697.4
196.08,749.80,0.017382,1673.2
201.35,677.50,0.016658,1656.1
205.48,628.23,0.016095,1642.6
208.91,591.44,0.015630,1631.3
211.86,562.37,0.015232,1621.6
214.47,538.51,0.014883,1612.9
216.81,518.38,0.014571,1605.1
218.93,501.03,0.014288,1598.0
220.89,485.85,0.014029,1591.4
222.70,472.37,0.013790,1585.3
224.39,460.29,0.013568,1579.5
225.97,449.36,0.013360,1574.1
227.47,439.39,0.013165,1569.0
228.88,430.23,0.012980,1564.2
230.23,421.78,0.012805,1559.5
231.51,413.94,0.012639,1555.1
232.74,406.64,0.012480,1550.8
233.91,399.80,0.012329,1546.7
235.04,393.38,0.012183,1542.8
236.13,387.33,0.012044,1538.9
237.17,381.62,0.011910,1535.2
238.19,376.21,0.011780,1531.7
239.17,371.08,0.011655,1528.2
240.11,366.19,0.011534,1524.8
241.04,361.53,0.011417,1521.5
241.93,357.08,0.011304,1518.3
242.80,352.82,0.011194,1515.2
243.64,348.74,0.011087,1512.1
244.47,344.82,0.010983,1509.2
245.27,341.06,0.010882,1506.2
246.06,337.44,0.010784,1503.4
246.82,333.94,0.010688,1500.6
247.57,330.58,0.010594,1497.9
248.30,327.32,0.010502,1495.2
249.02,324.18,0.010413,1492.5
249.72,321.14,0.010326,1490.0
250.41,318.19,0.010240,1487.4
251.08,315.34,0.010156,1484.9
251.74,312.56,0.010075,1482.5
252.39,309.87,0.0099943,1480.0
253.03,307.26,0.0099157,1477.7
253.65,304.72,0.0098385,1475.3
254.27,302.25,0.0097628,1473.0
254.87,299.84,0.0096885,1470.7
255.47,297.49,0.0096156,1468.5
256.05,295.21,0.0095439,1466.3
256.62,292.98,0.0094735,1464.1
257.19,290.80,0.0094043,1461.9
257.75,288.68,0.0093362,1459.8
258.30,286.60,0.0092692,1457.7
258.84,284.57,0.0092034,1455.6
259.37,282.59,0.0091385,1453.6
259.90,280.65,0.0090746,1451.5
260.42,278.75,0.0090117,1449.5
260.93,276.90,0.0089498,1447.6
261.43,275.08,0.0088887,1445.6
261.93,273.29,0.0088286,1443.7
262.42,271.55,0.0087693,1441.7
262.91,269.83,0.0087108,1439.8
263.39,268.15,0.0086531,1438.0
263.86,266.51,0.0085961,1436.1
264.33,264.89,0.0085400,1434.2
264.79,263.30,0.0084846,1432.4
265.25,261.74,0.0084298,1430.6
265.70,260.21,0.0083758,1428.8
266.15,258.70,0.0083225,1427.0
266.59,257.22,0.0082698,1425.3
267.03,255.77,0.0082177,1423.5
267.46,254.34,0.0081663,1421.8
267.89,252.93,0.0081155,1420.1
268.31,251.55,0.0080653,1418.4
268.73,250.19,0.0080156,1416.7
269.15,248.85,0.0079666,1415.0
269.56,247.53,0.0079180,1413.4
269.97,246.23,0.0078700,1411.7
270.37,244.95,0.0078226,1410.1
270.77,243.69,0.0077756,1408.4
271.16,242.44,0.0077291,1406.8
271.55,241.22,0.0076832,1405.2
271.94,240.01,0.0076377,1403.6
272.33,238.82,0.0075927,1402.1
272.71,237.65,0.0075481,1400.5
273.08,236.49,0.0075040,1398.9
273.46,235.35,0.0074603,1397.4
273.83,234.22,0.0074171,1395.9
274.20,233.11,0.0073743,1394.3
274.56,232.02,0.0073318,1392.8
274.92,230.93,0.0072898,1391.3
275.28,229.87,0.0072482,1389.8
275.63,228.81,0.0072070,1388.3
275.99,227.77,0.0071662,1386.8
276.34,226.74,0.0071257,1385.4
276.68,225.72,0.0070856,1383.9
277.03,224.72,0.0070458,1382.4
277.37,223.72,0.0070065,1381.0
277.71,222.74,0.0069674,1379.6
278.04,221.77,0.0069287,1378.1
278.38,220.82,0.0068903,1376.7
278.71,219.87,0.0068523,1375.3
279.04,218.93,0.0068146,1373.9
279.37,218.01,0.0067772,1372.5
279.69,217.09,0.0067401,1371.1
280.01,216.18,0.0067033,1369.7
280.33,215.29,0.0066668,1368.3
280.65,214.40,0.0066306,1366.9
280.96,213.53,0.0065947,1365.6
281.28,212.66,0.0065591,1364.2
281.59,211.80,0.0065238,1362.9
281.89,210.95,0.0064887,1361.5
282.20,210.11,0.0064539,1360.2
282.51,209.28,0.0064194,1358.8
282.81,208.45,0.0063851,1357.5
283.11,207.64,0.0063511,1356.2
283.41,206.83,0.0063174,1354.9
283.70,206.03,0.0062839,1353.6
284.00,205.24,0.0062507,1352.3
284.29,204.45,0.0062177,1351.0
284.58,203.67,0.0061849,1349.7
284.87,202.90,0.0061524,1348.4
285.16,202.14,0.0061201,1347.1
285.45,201.38,0.0060880,1345.8
285.73,200.63,0.0060562,1344.6
286.01,199.89,0.0060246,1343.3
286.29,199.16,0.0059932,1342.0
286.57,198.43,0.0059620,1340.8
286.85,197.71,0.0059311,1339.5
287.12,196.99,0.0059003,1338.3
287.40,196.28,0.0058698,1337.0
287.67,195.58,0.0058395,1335.8
287.94,194.88,0.0058093,1334.6
288.21,194.19,0.0057794,1333.3
288.48,193.50,0.0057497,1332.1
288.75,192.82,0.0057201,1330.9
289.01,192.14,0.0056908,1329.7
289.28,191.48,0.0056616,1328.4
289.54,190.81,0.0056327,1327.2
289.80,190.15,0.0056039,1326.0
290.06,189.50,0.0055753,1324.8
290.32,188.85,0.0055468,1323.6
290.57,188.21,0.0055186,1322.4
290.83,187.57,0.0054905,1321.3
291.08,186.94,0.0054626,1320.1
291.34,186.31,0.0054349,1318.9
291.59,185.69,0.0054074,1317.7
291.84,185.07,0.0053800,1316.5
292.09,184.46,0.0053528,1315.4
292.33,183.85,0.0053257,1314.2
292.58,183.24,0.0052988,1313.0
292.82,182.64,0.0052721,1311.9
293.07,182.05,0.0052455,1310.7
293.31,181.45,0.0052191,1309.6
293.55,180.87,0.0051928,1308.4
293.79,180.28,0.0051667,1307.3
294.03,179.71,0.0051407,1306.1
294.27,179.13,0.0051149,1305.0
294.51,178.56,0.0050892,1303.9
294.74,177.99,0.0050637,1302.7
294.98,177.43,0.0050383,1301.6
295.21,176.87,0.0050131,1300.5
295.45,176.32,0.0049880,1299.3
295.68,175.76,0.0049630,1298.2
295.91,175.22,0.0049382,1297.1
296.14,174.67,0.0049135,1296.0
296.37,174.13,0.0048890,1294.9
296.59,173.60,0.0048646,1293.8
296.82,173.06,0.0048403,1292.6
297.05,172.53,0.0048161,1291.5
297.27,172.01,0.0047921,1290.4
297.49,171.48,0.0047682,1289.3
297.72,170.96,0.0047445,1288.2
297.94,170.45,0.0047208,1287.1
298.16,169.93,0.0046973,1286.1
