Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
148.21,,0.025500,2050.3
234.95,1275.7,0.015780,1796.4
245.69,1042.4,0.014647,1765.5
252.55,923.97,0.013932,1745.5
257.72,846.93,0.013398,1730.3
261.91,790.80,0.012968,1717.9
265.46,747.14,0.012606,1707.3
268.56,711.67,0.012292,1697.9
271.31,681.98,0.012014,1689.6
273.81,656.54,0.011764,1682.0
276.08,634.37,0.011536,1675.0
278.18,614.78,0.011327,1668.5
280.13,597.26,0.011133,1662.5
281.96,581.45,0.010953,1656.8
283.67,567.06,0.010783,1651.4
285.30,553.88,0.010624,1646.3
286.83,541.73,0.010473,1641.5
288.29,530.48,0.010330,1636.8
289.69,520.01,0.010194,1632.4
291.03,510.23,0.010064,1628.1
292.31,501.06,0.0099401,1624.0
293.54,492.43,0.0098210,1620.0
294.72,484.28,0.0097065,1616.1
295.87,476.58,0.0095964,1612.4
296.97,469.27,0.0094901,1608.8
298.04,462.32,0.0093876,1605.2
299.08,455.70,0.0092884,1601.8
300.09,449.39,0.0091924,1598.5
301.07,443.35,0.0090993,1595.2
302.02,437.57,0.0090089,1592.1
302.94,432.02,0.0089212,1589.0
303.84,426.70,0.0088359,1585.9
304.72,421.57,0.0087528,1583.0
305.58,416.64,0.0086719,1580.1
306.42,411.89,0.0085931,1577.2
307.24,407.30,0.0085161,1574.4
308.04,402.87,0.0084410,1571.7
308.82,398.58,0.0083677,1569.0
309.59,394.44,0.0082959,1566.3
310.34,390.42,0.0082258,1563.7
311.08,386.52,0.0081571,1561.2
311.80,382.74,0.0080899,1558.7
312.51,379.07,0.0080241,1556.2
313.21,375.50,0.0079595,1553.7
313.89,372.04,0.0078962,1551.3
314.56,368.66,0.0078341,1549.0
315.22,365.37,0.0077732,1546.6
315.87,362.17,0.0077134,1544.3
316.51,359.05,0.0076546,1542.1
317.14,356.01,0.0075969,1539.8
317.76,353.04,0.0075401,1537.6
318.37,350.14,0.0074843,1535.4
318.97,347.31,0.0074294,1533.2
319.56,344.55,0.0073754,1531.1
320.14,341.84,0.0073223,1529.0
320.72,339.20,0.0072700,1526.9
321.29,336.61,0.0072185,1524.8
321.85,334.07,0.0071678,1522.8
322.40,331.59,0.0071178,1520.8
322.94,329.16,0.0070685,1518.8
323.48,326.78,0.0070200,1516.8
324.01,324.45,0.0069721,1514.8
324.53,322.16,0.0069249,1512.9
325.05,319.92,0.0068783,1511.0
325.56,317.71,0.0068324,1509.1
326.07,315.55,0.0067870,1507.2
326.57,313.43,0.0067423,1505.3
327.06,311.34,0.0066981,1503.4
327.55,309.30,0.0066545,1501.6
328.03,307.28,0.0066114,1499.8
328.51,305.31,0.0065689,1498.0
328.98,303.36,0.0065269,1496.2
329.45,301.45,0.0064854,1494.4
329.91,299.57,0.0064443,1492.6
330.37,297.72,0.0064038,1490.9
330.82,295.90,0.0063637,1489.1
331.27,294.11,0.0063241,1487.4
331.71,292.34,0.0062849,1485.7
332.15,290.61,0.0062462,1484.0
332.59,288.90,0.0062078,1482.3
333.02,287.21,0.0061699,1480.6
333.44,285.55,0.0061324,1479.0
333.87,283.92,0.0060953,1477.3
334.29,282.30,0.0060586,1475.7
334.70,280.71,0.0060223,1474.0
335.11,279.15,0.0059863,1472.4
335.52,277.60,0.0059507,1470.8
335.92,276.08,0.0059155,1469.2
336.32,274.57,0.0058806,1467.6
336.72,273.09,0.0058460,1466.0
337.12,271.63,0.0058118,1464.5
337.51,270.18,0.0057779,1462.9
337.89,268.76,0.0057443,1461.3
338.28,267.35,0.0057111,1459.8
338.66,265.96,0.0056781,1458.3
339.03,264.59,0.0056455,1456.7
339.41,263.23,0.0056131,1455.2
339.78,261.89,0.0055811,1453.7
340.15,260.57,0.0055493,1452.2
340.52,259.26,0.0055178,1450.7
340.88,257.97,0.0054866,1449.2
341.24,256.70,0.0054557,1447.7
341.60,255.43,0.0054250,1446.3
341.95,254.19,0.0053946,1444.8
342.31,252.96,0.0053644,1443.3
342.66,251.74,0.0053345,1441.9
343.00,250.53,0.0053049,1440.5
343.35,249.34,0.0052755,1439.0
343.69,248.16,0.0052463,1437.6
344.03,247.00,0.0052174,1436.2
344.37,245.84,0.0051887,1434.7
344.70,244.70,0.0051602,1433.3
345.04,243.57,0.0051319,1431.9
345.37,242.46,0.0051039,1430.5
345.70,241.35,0.0050761,1429.1
346.02,240.26,0.0050485,1427.8
346.35,239.18,0.0050211,1426.4
346.67,238.10,0.0049940,1425.0
346.99,237.04,0.0049670,1423.6
347.31,235.99,0.0049402,1422.3
347.63,234.95,0.0049137,1420.9
347.94,233.92,0.0048873,1419.5
348.25,232.90,0.0048611,1418.2
348.56,231.89,0.0048351,1416.9
348.87,230.89,0.0048093,1415.5
349.18,229.90,0.0047837,1414.2
349.48,228.92,0.0047583,1412.9
349.78,227.94,0.0047330,1411.5
350.09,226.98,0.0047079,1410.2
350.39,226.02,0.0046830,1408.9
350.68,225.08,0.0046583,1407.6
350.98,224.14,0.0046337,1406.3
351.27,223.21,0.0046093,1405.0
351.56,222.29,0.0045851,1403.7
351.86,221.37,0.0045610,1402.4
352.14,220.47,0.0045371,1401.1
352.43,219.57,0.0045134,1399.8
352.72,218.68,0.0044898,1398.5
353.00,217.80,0.0044664,1397.3
353.29,216.92,0.0044431,1396.0
353.57,216.06,0.0044200,1394.7
353.85,215.20,0.0043970,1393.5
354.12,214.34,0.0043741,1392.2
354.40,213.50,0.0043514,1391.0
354.68,212.66,0.0043289,1389.7
354.95,211.82,0.0043065,1388.5
355.22,211.00,0.0042842,1387.2
355.49,210.18,0.0042621,1386.0
355.76,209.37,0.0042401,1384.7
356.03,208.56,0.0042183,1383.5
356.30,207.76,0.0041965,1382.3
356.56,206.96,0.0041749,1381.0
356.83,206.18,0.0041535,1379.8
357.09,205.39,0.0041321,1378.6
357.35,204.62,0.0041109,1377.4
357.61,203.85,0.0040899,1376.2
