Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
273.13,178.58,0.014884,656.04
273.94,177.17,0.014758,654.90
274.74,175.79,0.014633,653.77
275.52,174.46,0.014512,652.66
276.29,173.16,0.014393,651.56
277.04,171.89,0.014276,650.49
277.78,170.66,0.014161,649.43
278.51,169.46,0.014049,648.38
279.23,168.30,0.013939,647.35
279.93,167.16,0.013830,646.33
280.63,166.04,0.013724,645.33
281.31,164.96,0.013619,644.34
281.98,163.89,0.013516,643.36
282.65,162.86,0.013415,642.39
283.30,161.84,0.013315,641.44
283.94,160.85,0.013217,640.50
284.58,159.88,0.013121,639.56
285.21,158.93,0.013026,638.64
285.82,157.99,0.012933,637.73
286.43,157.08,0.012841,636.83
287.04,156.18,0.012750,635.94
287.63,155.31,0.012660,635.05
288.22,154.44,0.012572,634.18
288.80,153.60,0.012485,633.32
289.37,152.77,0.012400,632.46
289.94,151.95,0.012315,631.61
290.49,151.15,0.012232,630.77
291.05,150.37,0.012149,629.94
291.59,149.60,0.012068,629.12
292.13,148.84,0.011988,628.30
292.67,148.09,0.011909,627.49
293.20,147.35,0.011831,626.69
293.72,146.63,0.011753,625.89
294.24,145.92,0.011677,625.10
294.75,145.22,0.011602,624.32
295.25,144.53,0.011527,623.54
295.76,143.85,0.011453,622.77
296.25,143.18,0.011381,622.01
296.74,142.52,0.011309,621.25
297.23,141.87,0.011237,620.49
297.71,141.23,0.011167,619.75
298.19,140.60,0.011097,619.01
298.66,139.98,0.011029,618.27
299.13,139.37,0.010960,617.54
299.60,138.76,0.010893,616.81
300.06,138.16,0.010826,616.09
300.51,137.58,0.010760,615.37
300.96,136.99,0.010695,614.66
301.41,136.42,0.010630,613.96
301.86,135.85,0.010566,613.26
302.30,135.29,0.010503,612.56
302.73,134.74,0.010440,611.86
303.17,134.20,0.010378,611.18
303.60,133.66,0.010317,610.49
304.02,133.13,0.010256,609.81
304.45,132.60,0.010195,609.13
304.87,132.08,0.010135,608.46
305.28,131.57,0.010076,607.79
305.69,131.06,0.010017,607.13
306.10,130.56,0.0099593,606.47
306.51,130.06,0.0099016,605.81
306.91,129.57,0.0098445,605.16
307.31,129.09,0.0097878,604.51
307.71,128.61,0.0097317,603.86
308.11,128.13,0.0096760,603.22
308.50,127.66,0.0096208,602.58
308.89,127.20,0.0095661,601.94
309.27,126.74,0.0095118,601.31
309.66,126.28,0.0094580,600.68
310.04,125.83,0.0094047,600.05
310.42,125.39,0.0093518,599.43
310.79,124.95,0.0092993,598.81
311.16,124.51,0.0092472,598.19
311.54,124.08,0.0091956,597.57
311.90,123.65,0.0091444,596.96
312.27,123.23,0.0090936,596.35
312.63,122.81,0.0090431,595.75
312.99,122.39,0.0089931,595.14
313.35,121.98,0.0089435,594.54
313.71,121.57,0.0088942,593.94
314.06,121.17,0.0088453,593.35
314.41,120.77,0.0087968,592.75
314.76,120.37,0.0087486,592.16
315.11,119.98,0.0087008,591.57
315.46,119.59,0.0086534,590.99
315.80,119.20,0.0086063,590.40
316.14,118.82,0.0085595,589.82
316.48,118.44,0.0085131,589.24
316.82,118.06,0.0084670,588.67
317.15,117.69,0.0084213,588.09
317.49,117.32,0.0083759,587.52
317.82,116.95,0.0083307,586.95
318.15,116.58,0.0082859,586.38
318.48,116.22,0.0082415,585.82
318.80,115.87,0.0081973,585.25
319.13,115.51,0.0081534,584.69
319.45,115.16,0.0081098,584.13
319.77,114.81,0.0080666,583.57
320.09,114.46,0.0080236,583.02
320.40,114.12,0.0079809,582.46
320.72,113.78,0.0079384,581.91
321.03,113.44,0.0078963,581.36
321.34,113.10,0.0078544,580.81
321.66,112.77,0.0078128,580.27
321.96,112.44,0.0077715,579.72
322.27,112.11,0.0077305,579.18
322.58,111.78,0.0076897,578.64
322.88,111.46,0.0076491,578.10
323.18,111.14,0.0076089,577.56
323.48,110.82,0.0075688,577.02
323.78,110.50,0.0075291,576.49
324.08,110.19,0.0074895,575.96
324.38,109.87,0.0074503,575.43
324.67,109.56,0.0074112,574.90
324.97,109.26,0.0073724,574.37
325.26,108.95,0.0073338,573.84
325.55,108.65,0.0072955,573.32
325.84,108.34,0.0072574,572.79
326.13,108.04,0.0072195,572.27
326.41,107.75,0.0071819,571.75
326.70,107.45,0.0071445,571.23
326.98,107.16,0.0071072,570.71
327.26,106.87,0.0070703,570.19
327.55,106.58,0.0070335,569.68
327.83,106.29,0.0069969,569.17
328.10,106.00,0.0069606,568.65
328.38,105.72,0.0069244,568.14
328.66,105.43,0.0068885,567.63
328.93,105.15,0.0068528,567.12
329.21,104.87,0.0068172,566.62
329.48,104.60,0.0067819,566.11
329.75,104.32,0.0067468,565.60
330.02,104.05,0.0067119,565.10
330.29,103.78,0.0066771,564.60
330.56,103.51,0.0066426,564.10
330.83,103.24,0.0066082,563.60
331.09,102.97,0.0065740,563.10
331.36,102.70,0.0065401,562.60
331.62,102.44,0.0065063,562.10
331.88,102.18,0.0064726,561.61
332.14,101.92,0.0064392,561.11
332.40,101.66,0.0064060,560.62
332.66,101.40,0.0063729,560.13
332.92,101.14,0.0063400,559.64
333.18,100.89,0.0063072,559.14
333.43,100.63,0.0062747,558.66
333.69,100.38,0.0062423,558.17
333.94,100.13,0.0062101,557.68
334.20,99.879,0.0061780,557.19
334.45,99.631,0.0061461,556.71
334.70,99.384,0.0061144,556.22
334.95,99.138,0.0060829,555.74
335.20,98.894,0.0060515,555.26
335.45,98.651,0.0060202,554.77
335.69,98.409,0.0059891,554.29
335.94,98.169,0.0059582,553.81
336.18,97.930,0.0059274,553.33
336.43,97.692,0.0058968,552.86
336.67,97.455,0.0058664,552.38
336.91,97.219,0.0058361,551.90
337.16,96.985,0.0058059,551.43
337.40,96.752,0.0057759,550.95
337.64,96.520,0.0057460,550.48
337.88,96.289,0.0057163,550.00
338.11,96.060,0.0056867,549.53
338.35,95.831,0.0056573,549.06
338.59,95.604,0.0056280,548.59
338.82,95.377,0.0055989,548.12
339.06,95.152,0.0055699,547.65
339.29,94.928,0.0055410,547.18
339.52,94.705,0.0055123,546.71
339.76,94.483,0.0054837,546.24
339.99,94.262,0.0054553,545.78
340.22,94.042,0.0054269,545.31
340.45,93.823,0.0053987,544.84
340.68,93.605,0.0053707,544.38
340.90,93.389,0.0053428,543.92
341.13,93.173,0.0053150,543.45
341.36,92.958,0.0052873,542.99
341.58,92.744,0.0052598,542.53
341.81,92.531,0.0052324,542.07
342.03,92.319,0.0052051,541.60
342.26,92.108,0.0051779,541.14
342.48,91.898,0.0051509,540.68
342.70,91.688,0.0051240,540.23
342.92,91.480,0.0050972,539.77
