Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
169.68,,0.035134,1468.9
246.27,808.44,0.024791,1330.3
258.88,670.26,0.023155,1307.4
267.00,599.24,0.022112,1292.5
273.14,552.67,0.021329,1281.2
278.14,518.55,0.020695,1271.8
282.39,491.89,0.020160,1263.9
286.10,470.16,0.019693,1256.9
289.41,451.91,0.019279,1250.6
292.41,436.23,0.018906,1244.8
295.15,422.54,0.018566,1239.6
297.69,410.42,0.018252,1234.7
300.05,399.56,0.017961,1230.1
302.25,389.74,0.017690,1225.8
304.33,380.80,0.017435,1221.7
306.30,372.60,0.017194,1217.9
308.16,365.03,0.016967,1214.2
309.94,358.01,0.016750,1210.7
311.64,351.48,0.016544,1207.3
313.26,345.37,0.016347,1204.0
314.82,339.63,0.016159,1200.9
316.32,334.23,0.015978,1197.9
317.77,329.14,0.015803,1195.0
319.16,324.31,0.015635,1192.1
320.51,319.73,0.015474,1189.4
321.82,315.38,0.015317,1186.7
323.09,311.23,0.015165,1184.1
324.32,307.26,0.015019,1181.6
325.51,303.48,0.014876,1179.1
326.68,299.85,0.014738,1176.7
327.81,296.36,0.014603,1174.4
328.92,293.02,0.014472,1172.1
329.99,289.80,0.014345,1169.8
331.05,286.70,0.014220,1167.6
332.07,283.71,0.014099,1165.5
333.08,280.83,0.013981,1163.3
334.06,278.04,0.013865,1161.3
335.03,275.35,0.013752,1159.2
335.97,272.74,0.013641,1157.2
336.89,270.21,0.013533,1155.2
337.80,267.76,0.013427,1153.3
338.69,265.39,0.013323,1151.4
339.56,263.08,0.013221,1149.5
340.42,260.83,0.013121,1147.7
341.27,258.65,0.013023,1145.8
342.09,256.53,0.012927,1144.0
342.91,254.46,0.012833,1142.3
343.71,252.44,0.012740,1140.5
344.50,250.48,0.012649,1138.8
345.28,248.57,0.012559,1137.1
346.04,246.70,0.012471,1135.4
346.79,244.87,0.012384,1133.7
347.54,243.09,0.012299,1132.1
348.27,241.35,0.012215,1130.5
348.99,239.65,0.012132,1128.9
