Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
136.34,1221.4,0.038751,1429.3
184.27,463.06,0.028296,1311.1
193.65,402.15,0.026329,1287.1
199.69,368.84,0.025079,1271.4
204.25,346.20,0.024143,1259.5
207.95,329.17,0.023387,1249.7
211.10,315.60,0.022749,1241.2
213.84,304.36,0.022195,1233.8
216.29,294.79,0.021703,1227.2
218.50,286.49,0.021261,1221.2
220.53,279.16,0.020858,1215.6
222.40,272.62,0.020487,1210.4
224.14,266.71,0.020143,1205.6
225.76,261.33,0.019823,1201.1
227.29,256.40,0.019522,1196.8
228.74,251.86,0.019239,1192.7
230.11,247.64,0.018971,1188.8
231.41,243.71,0.018716,1185.1
232.66,240.03,0.018474,1181.6
233.85,236.58,0.018243,1178.1
235.00,233.33,0.018021,1174.8
236.10,230.26,0.017809,1171.7
237.16,227.34,0.017605,1168.6
238.18,224.58,0.017409,1165.6
239.17,221.94,0.017219,1162.7
240.13,219.43,0.017036,1159.9
241.06,217.03,0.016859,1157.2
241.96,214.73,0.016687,1154.5
242.83,212.52,0.016521,1151.9
243.68,210.41,0.016360,1149.4
244.51,208.37,0.016203,1146.9
245.32,206.41,0.016050,1144.5
246.11,204.52,0.015902,1142.1
246.87,202.70,0.015757,1139.8
247.63,200.94,0.015616,1137.5
248.36,199.23,0.015478,1135.3
249.08,197.58,0.015344,1133.1
249.78,195.98,0.015213,1131.0
250.47,194.43,0.015084,1128.8
251.14,192.93,0.014959,1126.8
251.80,191.46,0.014836,1124.7
252.45,190.04,0.014715,1122.7
253.09,188.66,0.014597,1120.8
253.71,187.31,0.014482,1118.8
254.33,186.00,0.014368,1116.9
254.93,184.73,0.014257,1115.0
255.52,183.48,0.014148,1113.2
256.10,182.27,0.014041,1111.3
256.68,181.08,0.013935,1109.5
257.24,179.92,0.013832,1107.7
257.80,178.79,0.013730,1106.0
258.34,177.68,0.013630,1104.2
258.88,176.60,0.013531,1102.5
259.41,175.54,0.013434,1100.8
259.94,174.50,0.013339,1099.1
260.45,173.49,0.013245,1097.5
260.96,172.49,0.013153,1095.9
261.47,171.52,0.013062,1094.2
261.96,170.56,0.012972,1092.6
262.45,169.63,0.012883,1091.0
262.93,168.71,0.012796,1089.5
263.41,167.81,0.012710,1087.9
263.88,166.92,0.012626,1086.4
264.34,166.05,0.012542,1084.9
264.80,165.20,0.012459,1083.3
265.26,164.36,0.012378,1081.9
265.71,163.53,0.012298,1080.4
266.15,162.72,0.012218,1078.9
266.59,161.93,0.012140,1077.5
267.02,161.14,0.012062,1076.0
267.45,160.37,0.011986,1074.6
267.87,159.61,0.011910,1073.2
268.29,158.87,0.011836,1071.8
268.71,158.13,0.011762,1070.4
269.12,157.41,0.011689,1069.0
269.53,156.69,0.011617,1067.6
269.93,155.99,0.011546,1066.3
270.33,155.30,0.011475,1064.9
270.72,154.62,0.011406,1063.6
271.11,153.94,0.011337,1062.2
271.50,153.28,0.011269,1060.9
271.88,152.63,0.011201,1059.6
272.26,151.98,0.011134,1058.3
272.64,151.35,0.011068,1057.0
273.01,150.72,0.011003,1055.7
273.38,150.10,0.010938,1054.5
273.75,149.49,0.010874,1053.2
274.11,148.89,0.010811,1051.9
274.47,148.29,0.010748,1050.7
274.83,147.70,0.010686,1049.4
275.18,147.12,0.010624,1048.2
275.53,146.55,0.010563,1047.0
275.88,145.98,0.010503,1045.8
276.23,145.42,0.010443,1044.6
276.57,144.87,0.010383,1043.3
