Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
90.368,1291.7,0.031663,651.53
148.03,278.06,0.022092,587.43
156.37,243.80,0.020730,577.79
161.77,225.24,0.019854,571.48
165.85,212.65,0.019193,566.64
169.18,203.19,0.018655,562.66
172.02,195.65,0.018198,559.25
174.50,189.39,0.017799,556.24
176.72,184.05,0.017444,553.54
178.73,179.40,0.017123,551.08
180.56,175.29,0.016829,548.81
182.26,171.61,0.016558,546.70
183.85,168.28,0.016306,544.73
185.33,165.24,0.016071,542.87
186.73,162.45,0.015849,541.11
188.05,159.86,0.015640,539.44
189.31,157.46,0.015441,537.85
190.50,155.21,0.015252,536.32
191.65,153.11,0.015072,534.86
192.74,151.12,0.014900,533.45
193.79,149.25,0.014734,532.10
194.80,147.48,0.014575,530.79
195.78,145.79,0.014422,529.52
196.72,144.19,0.014274,528.29
197.63,142.66,0.014132,527.10
198.52,141.19,0.013994,525.94
199.37,139.79,0.013860,524.81
200.20,138.44,0.013730,523.71
201.01,137.15,0.013604,522.63
201.80,135.91,0.013482,521.59
202.57,134.71,0.013363,520.56
203.31,133.55,0.013246,519.56
204.04,132.43,0.013133,518.58
204.76,131.35,0.013023,517.62
205.45,130.30,0.012915,516.68
206.13,129.29,0.012810,515.75
206.80,128.31,0.012707,514.85
207.45,127.35,0.012606,513.95
208.09,126.42,0.012507,513.08
208.72,125.52,0.012411,512.22
209.33,124.64,0.012316,511.37
209.94,123.79,0.012223,510.54
210.53,122.95,0.012132,509.72
211.11,122.14,0.012043,508.91
211.68,121.35,0.011955,508.11
212.25,120.58,0.011869,507.33
212.80,119.82,0.011785,506.55
213.34,119.08,0.011701,505.79
213.88,118.36,0.011620,505.04
214.41,117.66,0.011539,504.29
214.92,116.97,0.011460,503.56
215.44,116.29,0.011382,502.83
215.94,115.63,0.011305,502.12
216.44,114.98,0.011230,501.41
216.93,114.34,0.011155,500.71
217.41,113.72,0.011082,500.01
217.89,113.10,0.011010,499.33
218.36,112.50,0.010938,498.65
218.82,111.91,0.010868,497.98
219.28,111.34,0.010799,497.32
219.73,110.77,0.010730,496.66
220.18,110.21,0.010663,496.01
