Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
54.361,773.62,0.022601,1306.1
71.760,347.38,0.017893,1228.9
75.995,298.15,0.016779,1209.3
78.753,271.88,0.016060,1196.3
80.851,254.33,0.015517,1186.4
82.567,241.30,0.015076,1178.3
84.031,231.04,0.014702,1171.2
85.314,222.61,0.014375,1165.1
86.460,215.48,0.014084,1159.5
87.500,209.34,0.013821,1154.4
88.453,203.94,0.013581,1149.7
89.335,199.14,0.013359,1145.4
90.157,194.83,0.013153,1141.3
90.928,190.92,0.012961,1137.5
91.655,187.34,0.012780,1133.9
92.343,184.04,0.012609,1130.4
92.996,181.00,0.012447,1127.1
93.619,178.16,0.012293,1124.0
94.215,175.52,0.012146,1120.9
94.786,173.03,0.012005,1118.0
95.334,170.70,0.011871,1115.2
95.862,168.49,0.011741,1112.5
96.371,166.41,0.011616,1109.9
96.863,164.43,0.011496,1107.3
97.340,162.54,0.011380,1104.9
97.801,160.74,0.011268,1102.5
98.249,159.03,0.011159,1100.1
98.684,157.39,0.011054,1097.8
99.106,155.81,0.010951,1095.6
99.518,154.30,0.010852,1093.4
99.919,152.85,0.010755,1091.3
100.31,151.45,0.010661,1089.2
100.69,150.10,0.010569,1087.2
101.07,148.79,0.010479,1085.2
101.43,147.54,0.010392,1083.3
101.79,146.32,0.010307,1081.3
102.14,145.14,0.010223,1079.5
102.48,144.00,0.010142,1077.6
102.81,142.89,0.010062,1075.8
103.14,141.81,0.0099834,1074.0
103.47,140.77,0.0099068,1072.2
103.78,139.75,0.0098317,1070.5
104.09,138.76,0.0097580,1068.8
104.40,137.80,0.0096857,1067.1
104.70,136.86,0.0096147,1065.5
104.99,135.95,0.0095451,1063.8
105.28,135.06,0.0094766,1062.2
105.57,134.19,0.0094094,1060.6
105.85,133.34,0.0093432,1059.1
106.13,132.51,0.0092782,1057.5
106.40,131.69,0.0092142,1056.0
106.67,130.90,0.0091513,1054.5
106.94,130.12,0.0090893,1053.0
107.20,129.36,0.0090282,1051.5
107.45,128.62,0.0089681,1050.1
107.71,127.89,0.0089089,1048.6
107.96,127.17,0.0088505,1047.2
108.21,126.47,0.0087930,1045.8
108.45,125.78,0.0087362,1044.4
108.69,125.11,0.0086803,1043.0
108.93,124.44,0.0086251,1041.6
109.17,123.79,0.0085706,1040.3
109.40,123.15,0.0085169,1038.9
109.63,122.53,0.0084638,1037.6
109.86,121.91,0.0084114,1036.3
110.08,121.30,0.0083597,1035.0
110.30,120.71,0.0083086,1033.7
110.52,120.12,0.0082581,1032.4
110.74,119.54,0.0082083,1031.2
110.96,118.97,0.0081590,1029.9
111.17,118.42,0.0081103,1028.6
111.38,117.87,0.0080621,1027.4
111.59,117.32,0.0080145,1026.2
111.79,116.79,0.0079674,1025.0
112.00,116.26,0.0079209,1023.7
112.20,115.75,0.0078748,1022.5
112.40,115.23,0.0078293,1021.3
112.60,114.73,0.0077842,1020.2
112.79,114.23,0.0077396,1019.0
112.99,113.74,0.0076955,1017.8
113.18,113.26,0.0076518,1016.7
113.37,112.79,0.0076085,1015.5
113.56,112.32,0.0075657,1014.4
113.75,111.85,0.0075233,1013.2
113.94,111.39,0.0074813,1012.1
114.12,110.94,0.0074398,1011.0
114.30,110.49,0.0073986,1009.9
114.49,110.05,0.0073578,1008.8
114.67,109.62,0.0073174,1007.7
114.84,109.19,0.0072773,1006.6
115.02,108.76,0.0072376,1005.5
115.20,108.34,0.0071983,1004.4
115.37,107.93,0.0071594,1003.3
115.54,107.52,0.0071207,1002.3
115.71,107.11,0.0070824,1001.2
115.88,106.71,0.0070445,1000.1
116.05,106.31,0.0070069,999.09
116.22,105.92,0.0069696,998.04
116.39,105.53,0.0069326,997.00
116.55,105.15,0.0068959,995.97
116.72,104.77,0.0068595,994.94
