Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
2.1768,3.5730,0.00028633,146.02
2.2062,3.6007,0.00028400,145.98
2.2342,3.6241,0.00028176,145.93
2.2610,3.6440,0.00027959,145.87
2.2868,3.6609,0.00027749,145.80
2.3115,3.6753,0.00027546,145.72
2.3353,3.6876,0.00027348,145.64
2.3583,3.6981,0.00027155,145.55
2.3806,3.7071,0.00026967,145.46
2.4022,3.7147,0.00026784,145.37
2.4231,3.7212,0.00026605,145.27
2.4434,3.7267,0.00026431,145.18
2.4631,3.7312,0.00026260,145.08
2.4823,3.7350,0.00026092,144.98
2.5011,3.7381,0.00025928,144.88
2.5193,3.7406,0.00025767,144.78
2.5372,3.7426,0.00025609,144.67
2.5546,3.7441,0.00025455,144.57
2.5716,3.7451,0.00025302,144.47
2.5883,3.7458,0.00025153,144.37
2.6046,3.7461,0.00025006,144.26
2.6206,3.7461,0.00024861,144.16
2.6363,3.7458,0.00024719,144.06
2.6517,3.7453,0.00024578,143.96
2.6668,3.7445,0.00024440,143.85
2.6816,3.7435,0.00024304,143.75
2.6962,3.7424,0.00024170,143.65
2.7105,3.7411,0.00024038,143.55
2.7245,3.7396,0.00023907,143.45
2.7384,3.7379,0.00023778,143.35
2.7520,3.7362,0.00023651,143.24
2.7654,3.7343,0.00023526,143.14
2.7786,3.7323,0.00023402,143.04
2.7916,3.7302,0.00023279,142.94
2.8045,3.7280,0.00023158,142.85
2.8171,3.7258,0.00023039,142.75
2.8296,3.7234,0.00022921,142.65
2.8419,3.7210,0.00022804,142.55
2.8540,3.7186,0.00022688,142.45
2.8660,3.7160,0.00022574,142.35
2.8778,3.7135,0.00022461,142.26
2.8894,3.7108,0.00022349,142.16
2.9010,3.7082,0.00022238,142.06
2.9123,3.7055,0.00022129,141.97
2.9236,3.7027,0.00022020,141.87
2.9347,3.6999,0.00021913,141.78
2.9457,3.6971,0.00021807,141.68
2.9565,3.6943,0.00021701,141.59
2.9673,3.6914,0.00021597,141.49
2.9779,3.6885,0.00021494,141.40
2.9884,3.6856,0.00021391,141.30
