Temperature_K,Viscosity_uPas,SurfaceTension_Nm,Density_kgm3
173.10,596.19,0.014109,1698.1
175.63,567.27,0.013752,1687.7
177.84,543.61,0.013440,1678.5
179.82,523.68,0.013162,1670.3
181.62,506.54,0.012910,1662.8
183.27,491.54,0.012680,1655.8
184.79,478.24,0.012468,1649.4
186.21,466.31,0.012271,1643.3
187.54,455.52,0.012087,1637.6
188.79,445.67,0.011913,1632.3
189.97,436.64,0.011750,1627.1
191.10,428.29,0.011595,1622.3
192.17,420.55,0.011448,1617.6
193.19,413.34,0.011307,1613.1
194.17,406.58,0.011173,1608.8
195.11,400.24,0.011044,1604.7
196.02,394.26,0.010920,1600.7
196.89,388.62,0.010801,1596.8
197.73,383.27,0.010686,1593.0
198.55,378.19,0.010576,1589.4
199.34,373.35,0.010468,1585.8
200.10,368.74,0.010365,1582.4
200.85,364.34,0.010264,1579.0
201.57,360.12,0.010167,1575.7
202.27,356.08,0.010072,1572.5
202.96,352.20,0.0099795,1569.4
203.62,348.47,0.0098898,1566.3
204.27,344.88,0.0098023,1563.4
204.91,341.42,0.0097170,1560.4
205.53,338.09,0.0096338,1557.5
206.14,334.86,0.0095525,1554.7
206.73,331.74,0.0094731,1552.0
207.31,328.73,0.0093955,1549.2
207.88,325.80,0.0093195,1546.6
208.44,322.97,0.0092451,1543.9
208.99,320.22,0.0091723,1541.4
209.52,317.55,0.0091009,1538.8
210.05,314.95,0.0090309,1536.3
210.57,312.43,0.0089623,1533.9
211.08,309.97,0.0088949,1531.4
211.58,307.58,0.0088287,1529.0
212.07,305.25,0.0087638,1526.7
212.55,302.98,0.0087000,1524.4
213.03,300.76,0.0086372,1522.1
213.50,298.60,0.0085755,1519.8
213.96,296.49,0.0085149,1517.6
214.41,294.43,0.0084552,1515.4
214.86,292.41,0.0083964,1513.2
215.30,290.44,0.0083386,1511.0
215.74,288.51,0.0082817,1508.9
216.17,286.62,0.0082255,1506.8
216.59,284.77,0.0081703,1504.7
217.01,282.96,0.0081158,1502.6
217.42,281.19,0.0080621,1500.6
217.83,279.45,0.0080091,1498.6
218.23,277.74,0.0079569,1496.6
218.62,276.07,0.0079054,1494.6
219.01,274.43,0.0078545,1492.6
219.40,272.82,0.0078043,1490.7
219.78,271.24,0.0077548,1488.8
220.16,269.68,0.0077059,1486.9
220.53,268.16,0.0076576,1485.0
220.90,266.66,0.0076099,1483.1
221.27,265.18,0.0075628,1481.3
221.63,263.74,0.0075163,1479.4
221.99,262.31,0.0074702,1477.6
222.34,260.91,0.0074248,1475.8
222.69,259.53,0.0073798,1474.0
223.04,258.17,0.0073354,1472.2
223.38,256.84,0.0072915,1470.5
223.72,255.52,0.0072480,1468.7
224.05,254.23,0.0072050,1467.0
224.39,252.95,0.0071625,1465.3
224.72,251.69,0.0071204,1463.6
225.04,250.45,0.0070788,1461.9
225.36,249.23,0.0070376,1460.2
225.68,248.03,0.0069969,1458.5
226.00,246.84,0.0069565,1456.8
226.32,245.67,0.0069165,1455.2
226.63,244.52,0.0068770,1453.5
226.94,243.38,0.0068378,1451.9
227.24,242.25,0.0067990,1450.3
227.54,241.15,0.0067606,1448.7
227.84,240.05,0.0067226,1447.1
228.14,238.97,0.0066849,1445.5
228.44,237.90,0.0066475,1443.9
228.73,236.85,0.0066105,1442.4
229.02,235.81,0.0065738,1440.8
229.31,234.78,0.0065375,1439.2
229.60,233.77,0.0065015,1437.7
229.88,232.77,0.0064658,1436.2
230.16,231.77,0.0064304,1434.6
230.44,230.80,0.0063953,1433.1
230.72,229.83,0.0063605,1431.6
230.99,228.87,0.0063260,1430.1
231.27,227.92,0.0062918,1428.6
231.54,226.99,0.0062579,1427.1
231.81,226.06,0.0062243,1425.7
232.07,225.15,0.0061909,1424.2
232.34,224.25,0.0061579,1422.7
232.60,223.35,0.0061250,1421.3
232.86,222.47,0.0060925,1419.8
233.12,221.59,0.0060602,1418.4
233.38,220.72,0.0060281,1417.0
233.64,219.86,0.0059963,1415.5
233.89,219.02,0.0059647,1414.1
234.15,218.18,0.0059334,1412.7
234.40,217.34,0.0059023,1411.3
234.65,216.52,0.0058715,1409.9
234.89,215.70,0.0058409,1408.5
235.14,214.90,0.0058105,1407.1
235.38,214.10,0.0057803,1405.8
235.63,213.31,0.0057503,1404.4
235.87,212.52,0.0057206,1403.0
236.11,211.74,0.0056911,1401.6
236.35,210.97,0.0056618,1400.3
236.58,210.21,0.0056327,1398.9
236.82,209.46,0.0056038,1397.6
237.05,208.71,0.0055751,1396.2
237.28,207.97,0.0055465,1394.9
237.52,207.23,0.0055182,1393.6
237.75,206.50,0.0054901,1392.3
237.97,205.78,0.0054622,1390.9
238.20,205.06,0.0054344,1389.6
238.43,204.35,0.0054069,1388.3
238.65,203.65,0.0053795,1387.0
238.88,202.95,0.0053523,1385.7
239.10,202.26,0.0053253,1384.4
239.32,201.57,0.0052984,1383.1
239.54,200.89,0.0052718,1381.8
239.76,200.22,0.0052453,1380.5
239.97,199.55,0.0052189,1379.3
240.19,198.88,0.0051927,1378.0
240.40,198.23,0.0051667,1376.7
240.62,197.57,0.0051409,1375.4
240.83,196.92,0.0051152,1374.2
241.04,196.28,0.0050897,1372.9
241.25,195.64,0.0050643,1371.7
241.46,195.01,0.0050391,1370.4
241.67,194.38,0.0050140,1369.2
241.88,193.76,0.0049891,1367.9
242.08,193.14,0.0049644,1366.7
242.29,192.53,0.0049397,1365.5
242.49,191.92,0.0049153,1364.2
242.69,191.31,0.0048909,1363.0
242.89,190.71,0.0048667,1361.8
243.10,190.11,0.0048427,1360.6
243.30,189.52,0.0048188,1359.3
243.49,188.93,0.0047950,1358.1
243.69,188.35,0.0047714,1356.9
243.89,187.77,0.0047478,1355.7
244.09,187.20,0.0047245,1354.5
244.28,186.62,0.0047012,1353.3
244.47,186.06,0.0046781,1352.1
244.67,185.49,0.0046551,1350.9
244.86,184.93,0.0046323,1349.7
245.05,184.38,0.0046095,1348.5
245.24,183.83,0.0045869,1347.4
245.43,183.28,0.0045644,1346.2
245.62,182.73,0.0045421,1345.0
245.81,182.19,0.0045198,1343.8
246.00,181.65,0.0044977,1342.6
246.18,181.12,0.0044757,1341.5
246.37,180.59,0.0044538,1340.3
246.55,180.06,0.0044320,1339.1
246.74,179.54,0.0044104,1338.0
246.92,179.02,0.0043888,1336.8
247.10,178.50,0.0043674,1335.7
247.28,177.99,0.0043460,1334.5
247.46,177.48,0.0043248,1333.4
247.64,176.97,0.0043037,1332.2
247.82,176.46,0.0042827,1331.1
248.00,175.96,0.0042618,1329.9
248.18,175.46,0.0042410,1328.8
248.36,174.97,0.0042203,1327.6
248.53,174.47,0.0041997,1326.5
248.71,173.99,0.0041792,1325.4
248.88,173.50,0.0041589,1324.2
249.06,173.01,0.0041386,1323.1
249.23,172.53,0.0041184,1322.0
249.40,172.06,0.0040983,1320.9
249.58,171.58,0.0040783,1319.7
249.75,171.11,0.0040584,1318.6
249.92,170.64,0.0040387,1317.5
250.09,170.17,0.0040190,1316.4
250.26,169.70,0.0039993,1315.3
250.43,169.24,0.0039798,1314.2
250.59,168.78,0.0039604,1313.0
250.76,168.33,0.0039411,1311.9
250.93,167.87,0.0039219,1310.8
251.09,167.42,0.0039027,1309.7
251.26,166.97,0.0038837,1308.6
251.42,166.52,0.0038647,1307.5
251.59,166.08,0.0038458,1306.4
251.75,165.63,0.0038270,1305.3
251.91,165.19,0.0038083,1304.2
252.08,164.76,0.0037897,1303.1
252.24,164.32,0.0037712,1302.0
252.40,163.89,0.0037527,1301.0
252.56,163.46,0.0037343,1299.9
252.72,163.03,0.0037161,1298.8
252.88,162.60,0.0036979,1297.7
253.04,162.18,0.0036797,1296.6
253.20,161.75,0.0036617,1295.5
253.36,161.33,0.0036437,1294.5
253.51,160.91,0.0036259,1293.4
253.67,160.50,0.0036081,1292.3
253.82,160.08,0.0035903,1291.2
253.98,159.67,0.0035727,1290.2
254.14,159.26,0.0035551,1289.1
254.29,158.85,0.0035376,1288.0
254.44,158.45,0.0035202,1286.9
254.60,158.04,0.0035029,1285.9
254.75,157.64,0.0034856,1284.8
254.90,157.24,0.0034684,1283.7
255.05,156.84,0.0034513,1282.7
255.21,156.45,0.0034342,1281.6
255.36,156.05,0.0034173,1280.6
255.51,155.66,0.0034004,1279.5
255.66,155.27,0.0033835,1278.4
255.81,154.88,0.0033668,1277.4
255.95,154.49,0.0033501,1276.3
256.10,154.11,0.0033335,1275.3
256.25,153.72,0.0033169,1274.2
256.40,153.34,0.0033004,1273.2
256.54,152.96,0.0032840,1272.1
256.69,152.58,0.0032677,1271.1
256.84,152.20,0.0032514,1270.0
256.98,151.83,0.0032352,1269.0
257.13,151.45,0.0032191,1267.9
257.27,151.08,0.0032030,1266.9
257.42,150.71,0.0031870,1265.8
257.56,150.34,0.0031710,1264.8
257.70,149.97,0.0031551,1263.8
257.85,149.61,0.0031393,1262.7
257.99,149.24,0.0031236,1261.7
258.13,148.88,0.0031079,1260.6
