SMILES,method,T_K,surface_tension_Nm,Tc,Pc,Tb
O=P(CC(c1ccncc1)c1ccc(-c2ccccc2)cc1)(c1ccccc1)c1ccccc1,joback,300,0.055680830550459595,1373.1731306407323,1535460.5398924933,1090.72
O=P(CC(c1ccncc1)c1ccc(-c2ccccc2)cc1)(c1ccccc1)c1ccccc1,joback,350,0.05252674013343309,1373.1731306407323,1535460.5398924933,1090.72
O=P(CC(c1ccncc1)c1ccc(-c2ccccc2)cc1)(c1ccccc1)c1ccccc1,joback,400,0.04940672813650086,1373.1731306407323,1535460.5398924933,1090.72
O=P(CC(c1ccncc1)c1ccc(-c2ccccc2)cc1)(c1ccccc1)c1ccccc1,joback,450,0.046322149777732115,1373.1731306407323,1535460.5398924933,1090.72
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,250,0.06617282695051163,965.6927019335627,2724011.8374658404,730.96
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,300,0.06056718453965529,965.6927019335627,2724011.8374658404,730.96
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,350,0.055054406739639294,965.6927019335627,2724011.8374658404,730.96
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,400,0.04964031877170815,965.6927019335627,2724011.8374658404,730.96
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,450,0.04433165563648259,965.6927019335627,2724011.8374658404,730.96
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,250,0.047786181195286326,860.803236048164,2402921.953094963,636.87
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,300,0.043049598281149175,860.803236048164,2402921.953094963,636.87
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,350,0.03840604567745711,860.803236048164,2402921.953094963,636.87
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,400,0.03386255084187991,860.803236048164,2402921.953094963,636.87
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,450,0.02942748801773393,860.803236048164,2402921.953094963,636.87
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,250,0.050600780137798444,759.8004040799578,3163271.632665714,547.64
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,300,0.04460299071063462,759.8004040799578,3163271.632665714,547.64
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,350,0.0387486500301097,759.8004040799578,3163271.632665714,547.64
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,400,0.03305125081478495,759.8004040799578,3163271.632665714,547.64
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,450,0.027527597341568247,759.8004040799578,3163271.632665714,547.64
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,250,0.06154674590676701,1159.2113437287858,2047460.1257140518,894.1599999999999
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,300,0.057435631232559056,1159.2113437287858,2047460.1257140518,894.1599999999999
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,350,0.05337736457536132,1159.2113437287858,2047460.1257140518,894.1599999999999
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,400,0.04937447143913232,1159.2113437287858,2047460.1257140518,894.1599999999999
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,450,0.04542977148077528,1159.2113437287858,2047460.1257140518,894.1599999999999
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,250,0.07014137440379443,1151.341883015327,1945794.4474420487,920.21
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,300,0.06541552309787853,1151.341883015327,1945794.4474420487,920.21
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,350,0.060750980656788446,1151.341883015327,1945794.4474420487,920.21
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,400,0.056150705555563646,1151.341883015327,1945794.4474420487,920.21
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,450,0.05161800444907857,1151.341883015327,1945794.4474420487,920.21
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,250,0.06796810587971273,1011.3836474056942,3399943.9009256344,726.6400000000001
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,300,0.06255327012966425,1011.3836474056942,3399943.9009256344,726.6400000000001
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,350,0.05722241276151611,1011.3836474056942,3399943.9009256344,726.6400000000001
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,400,0.05198043935670457,1011.3836474056942,3399943.9009256344,726.6400000000001
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,450,0.046832964542226393,1011.3836474056942,3399943.9009256344,726.6400000000001
c1csc(-c2nccs2)c1,joback,250,0.06595242191732675,846.5611496752018,5398632.310490461,555.62
c1csc(-c2nccs2)c1,joback,300,0.05926066124918701,846.5611496752018,5398632.310490461,555.62
c1csc(-c2nccs2)c1,joback,350,0.05270373056027638,846.5611496752018,5398632.310490461,555.62
c1csc(-c2nccs2)c1,joback,400,0.04629210550047224,846.5611496752018,5398632.310490461,555.62
c1csc(-c2nccs2)c1,joback,450,0.04003833328001868,846.5611496752018,5398632.310490461,555.62
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,250,0.06008529438166016,943.4704944965922,2561097.5429854607,711.76
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,300,0.054833600754160966,943.4704944965922,2561097.5429854607,711.76
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,350,0.049671892069009356,943.4704944965922,2561097.5429854607,711.76
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,400,0.044606023217843856,943.4704944965922,2561097.5429854607,711.76
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,450,0.03964280079817738,943.4704944965922,2561097.5429854607,711.76
CCC1(Br)C(=O)Nc2ccccc21,joback,250,0.07203744960420821,916.9101957203866,4119695.274379945,649.5699999999999
CCC1(Br)C(=O)Nc2ccccc21,joback,300,0.06549252246158485,916.9101957203866,4119695.274379945,649.5699999999999
CCC1(Br)C(=O)Nc2ccccc21,joback,350,0.05906453310036452,916.9101957203866,4119695.274379945,649.5699999999999
CCC1(Br)C(=O)Nc2ccccc21,joback,400,0.05276144478223839,916.9101957203866,4119695.274379945,649.5699999999999
CCC1(Br)C(=O)Nc2ccccc21,joback,450,0.046592581538841674,916.9101957203866,4119695.274379945,649.5699999999999
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,250,0.07093297117740854,1021.9125351984195,2522652.7914036065,790.4499999999998
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,300,0.06535843410357496,1021.9125351984195,2522652.7914036065,790.4499999999998
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,350,0.05986909917571997,1021.9125351984195,2522652.7914036065,790.4499999999998
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,400,0.05446986584014775,1021.9125351984195,2522652.7914036065,790.4499999999998
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,450,0.049166329747471496,1021.9125351984195,2522652.7914036065,790.4499999999998
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,250,0.0672516145144444,1020.9942306162536,2522652.7914036065,781.3900000000001
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,300,0.06196014309543477,1020.9942306162536,2522652.7914036065,781.3900000000001
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,350,0.05674964976238789,1020.9942306162536,2522652.7914036065,781.3900000000001
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,400,0.051624797404568934,1020.9942306162536,2522652.7914036065,781.3900000000001
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,450,0.04659091247808172,1020.9942306162536,2522652.7914036065,781.3900000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,250,0.08362181900689158,1240.1975364856187,2149313.2192005026,995.3500000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,300,0.07849035088730777,1240.1975364856187,2149313.2192005026,995.3500000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,350,0.07341919388403689,1240.1975364856187,2149313.2192005026,995.3500000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,400,0.06841096902412488,1240.1975364856187,2149313.2192005026,995.3500000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,450,0.06346857327807412,1240.1975364856187,2149313.2192005026,995.3500000000001
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,250,0.08862597235289664,986.8301380572086,2999151.839859688,774.4299999999998
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,300,0.08133195083599466,986.8301380572086,2999151.839859688,774.4299999999998
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,350,0.07415506947202008,986.8301380572086,2999151.839859688,774.4299999999998
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,400,0.06710243351381141,986.8301380572086,2999151.839859688,774.4299999999998
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,450,0.06018221804313315,986.8301380572086,2999151.839859688,774.4299999999998
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,250,0.05001918857038267,1194.5024577030392,1639102.427510695,923.2
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,300,0.0468021553386334,1194.5024577030392,1639102.427510695,923.2
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,350,0.043624853788477275,1194.5024577030392,1639102.427510695,923.2
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,400,0.040489103615000716,1194.5024577030392,1639102.427510695,923.2
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,450,0.037396927073822264,1194.5024577030392,1639102.427510695,923.2
CO[C@@H](/C(=C/COC(c1ccccc1)(c1ccccc1)c1ccccc1)C)[C@@H](C)C(=O)O,joback,250,0.05539132753659035,1369.9990657863668,1307060.3741643308,1110.56
CO[C@@H](/C(=C/COC(c1ccccc1)(c1ccccc1)c1ccccc1)C)[C@@H](C)C(=O)O,joback,300,0.05238414961431973,1369.9990657863668,1307060.3741643308,1110.56
CO[C@@H](/C(=C/COC(c1ccccc1)(c1ccccc1)c1ccccc1)C)[C@@H](C)C(=O)O,joback,350,0.049408047334335514,1369.9990657863668,1307060.3741643308,1110.56
CO[C@@H](/C(=C/COC(c1ccccc1)(c1ccccc1)c1ccccc1)C)[C@@H](C)C(=O)O,joback,400,0.046464199987429455,1369.9990657863668,1307060.3741643308,1110.56
CO[C@@H](/C(=C/COC(c1ccccc1)(c1ccccc1)c1ccccc1)C)[C@@H](C)C(=O)O,joback,450,0.04355389445633225,1369.9990657863668,1307060.3741643308,1110.56
c1(CN2Cc3c(N(C)Cc4ccccc4)ncnc3N(C)[C@H](CO)C2)ccccc1,joback,250,0.07944623849227285,1331.3576423490902,1824723.9511988529,1082.3600000000001
c1(CN2Cc3c(N(C)Cc4ccccc4)ncnc3N(C)[C@H](CO)C2)ccccc1,joback,300,0.07497981662594963,1331.3576423490902,1824723.9511988529,1082.3600000000001
c1(CN2Cc3c(N(C)Cc4ccccc4)ncnc3N(C)[C@H](CO)C2)ccccc1,joback,350,0.0705612711232615,1331.3576423490902,1824723.9511988529,1082.3600000000001
c1(CN2Cc3c(N(C)Cc4ccccc4)ncnc3N(C)[C@H](CO)C2)ccccc1,joback,400,0.06619249009834194,1331.3576423490902,1824723.9511988529,1082.3600000000001
c1(CN2Cc3c(N(C)Cc4ccccc4)ncnc3N(C)[C@H](CO)C2)ccccc1,joback,450,0.061875541050168466,1331.3576423490902,1824723.9511988529,1082.3600000000001
COC(=O)[C@@H]1CC[C@@H](c2cccc3ccccc23)N1P1Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,joback,250,0.05945163707508228,1622.1987266101464,1229421.935641237,1323.8999999999999
COC(=O)[C@@H]1CC[C@@H](c2cccc3ccccc23)N1P1Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,joback,300,0.056814770496927826,1622.1987266101464,1229421.935641237,1323.8999999999999
COC(=O)[C@@H]1CC[C@@H](c2cccc3ccccc23)N1P1Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,joback,350,0.05419997466667323,1622.1987266101464,1229421.935641237,1323.8999999999999
COC(=O)[C@@H]1CC[C@@H](c2cccc3ccccc23)N1P1Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,joback,400,0.05160792164906157,1622.1987266101464,1229421.935641237,1323.8999999999999
COC(=O)[C@@H]1CC[C@@H](c2cccc3ccccc23)N1P1Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1,joback,450,0.04903933220619186,1622.1987266101464,1229421.935641237,1323.8999999999999
CCC[C@@H](c1c[nH]c2cccc(C)c12)[C@H](N)C(=O)O,joback,250,0.0810313055071322,1095.9152347573436,2535370.9602666805,860.7
CCC[C@@H](c1c[nH]c2cccc(C)c12)[C@H](N)C(=O)O,joback,300,0.07521644454643803,1095.9152347573436,2535370.9602666805,860.7
CCC[C@@H](c1c[nH]c2cccc(C)c12)[C@H](N)C(=O)O,joback,350,0.06948224290508176,1095.9152347573436,2535370.9602666805,860.7
CCC[C@@H](c1c[nH]c2cccc(C)c12)[C@H](N)C(=O)O,joback,400,0.06383288068415127,1095.9152347573436,2535370.9602666805,860.7
CCC[C@@H](c1c[nH]c2cccc(C)c12)[C@H](N)C(=O)O,joback,450,0.05827306898903392,1095.9152347573436,2535370.9602666805,860.7
c1(COc2ccc(N(C)C)cc2)ccccc1,joback,250,0.04721181390779813,864.6223649664806,2426654.371617851,636.0
c1(COc2ccc(N(C)C)cc2)ccccc1,joback,300,0.04256096362863168,864.6223649664806,2426654.371617851,636.0
c1(COc2ccc(N(C)C)cc2)ccccc1,joback,350,0.038000846564479045,864.6223649664806,2426654.371617851,636.0
c1(COc2ccc(N(C)C)cc2)ccccc1,joback,400,0.03353826603604763,864.6223649664806,2426654.371617851,636.0
c1(COc2ccc(N(C)C)cc2)ccccc1,joback,450,0.029181318493351868,864.6223649664806,2426654.371617851,636.0
c1(C#CC[C@H]2CCC(c3ccc(S(=O)(=O)N(CCC)CCC)cc3)=N2)ccccc1,joback,250,0.0554486215284621,1132.77858902779,1593619.1489276935,903.5
c1(C#CC[C@H]2CCC(c3ccc(S(=O)(=O)N(CCC)CCC)cc3)=N2)ccccc1,joback,300,0.05163466324874317,1132.77858902779,1593619.1489276935,903.5
c1(C#CC[C@H]2CCC(c3ccc(S(=O)(=O)N(CCC)CCC)cc3)=N2)ccccc1,joback,350,0.04787128050572805,1132.77858902779,1593619.1489276935,903.5
c1(C#CC[C@H]2CCC(c3ccc(S(=O)(=O)N(CCC)CCC)cc3)=N2)ccccc1,joback,400,0.04416097144933476,1132.77858902779,1593619.1489276935,903.5
c1(C#CC[C@H]2CCC(c3ccc(S(=O)(=O)N(CCC)CCC)cc3)=N2)ccccc1,joback,450,0.04050653565795198,1132.77858902779,1593619.1489276935,903.5
CCOC(=O)Cc1csc(NC(=O)CCC(=O)O)n1,joback,250,0.10013593780238274,1119.3580981725452,2909246.633128871,888.81
CCOC(=O)Cc1csc(NC(=O)CCC(=O)O)n1,joback,300,0.0931426006102587,1119.3580981725452,2909246.633128871,888.81
CCOC(=O)Cc1csc(NC(=O)CCC(=O)O)n1,joback,350,0.08624350988583163,1119.3580981725452,2909246.633128871,888.81
CCOC(=O)Cc1csc(NC(=O)CCC(=O)O)n1,joback,400,0.0794434017150634,1119.3580981725452,2909246.633128871,888.81
CCOC(=O)Cc1csc(NC(=O)CCC(=O)O)n1,joback,450,0.07274759427029968,1119.3580981725452,2909246.633128871,888.81
COc1ccc(Sc2c(-c3ccccc3F)onc2-c2ccccc2)cc1,joback,250,0.0718592966803927,1276.9859949865536,2104199.9831664,997.29
COc1ccc(Sc2c(-c3ccccc3F)onc2-c2ccccc2)cc1,joback,300,0.06760671742575304,1276.9859949865536,2104199.9831664,997.29
COc1ccc(Sc2c(-c3ccccc3F)onc2-c2ccccc2)cc1,joback,350,0.06340224669295781,1276.9859949865536,2104199.9831664,997.29
COc1ccc(Sc2c(-c3ccccc3F)onc2-c2ccccc2)cc1,joback,400,0.05924789257007528,1276.9859949865536,2104199.9831664,997.29
COc1ccc(Sc2c(-c3ccccc3F)onc2-c2ccccc2)cc1,joback,450,0.055145865717544255,1276.9859949865536,2104199.9831664,997.29
O(CC[NH2+]OC(=O)C(C)(C)C)c1ccccc1.O=S(=O)([O-])C(F)(F)F,joback,250,0.04240469244502621,753.8557627257743,1882166.9387966364,587.79
O(CC[NH2+]OC(=O)C(C)(C)C)c1ccccc1.O=S(=O)([O-])C(F)(F)F,joback,300,0.03731979384513028,753.8557627257743,1882166.9387966364,587.79
O(CC[NH2+]OC(=O)C(C)(C)C)c1ccccc1.O=S(=O)([O-])C(F)(F)F,joback,350,0.032358089574181244,753.8557627257743,1882166.9387966364,587.79
O(CC[NH2+]OC(=O)C(C)(C)C)c1ccccc1.O=S(=O)([O-])C(F)(F)F,joback,400,0.027531337042044454,753.8557627257743,1882166.9387966364,587.79
O(CC[NH2+]OC(=O)C(C)(C)C)c1ccccc1.O=S(=O)([O-])C(F)(F)F,joback,450,0.02285422786799463,753.8557627257743,1882166.9387966364,587.79
Cc1ccc(C(C(=O)O)c2ccc(C)cc2)cc1,joback,250,0.06305990173038638,1017.0274280237323,2438652.6444139616,774.0699999999999
Cc1ccc(C(C(=O)O)c2ccc(C)cc2)cc1,joback,300,0.058072775225378744,1017.0274280237323,2438652.6444139616,774.0699999999999
Cc1ccc(C(C(=O)O)c2ccc(C)cc2)cc1,joback,350,0.05316238882649234,1017.0274280237323,2438652.6444139616,774.0699999999999
Cc1ccc(C(C(=O)O)c2ccc(C)cc2)cc1,joback,400,0.04833318754424847,1017.0274280237323,2438652.6444139616,774.0699999999999
Cc1ccc(C(C(=O)O)c2ccc(C)cc2)cc1,joback,450,0.04359025300487258,1017.0274280237323,2438652.6444139616,774.0699999999999
C(c1cccc(-n2c([Se]c3ccccc3)c(-c3ccccc3)oc2=O)c1)C,joback,250,0.05886628556847778,1146.6090166703143,1837259.5876932272,897.78
C(c1cccc(-n2c([Se]c3ccccc3)c(-c3ccccc3)oc2=O)c1)C,joback,300,0.05487930408037253,1146.6090166703143,1837259.5876932272,897.78
C(c1cccc(-n2c([Se]c3ccccc3)c(-c3ccccc3)oc2=O)c1)C,joback,350,0.05094433359315807,1146.6090166703143,1837259.5876932272,897.78
C(c1cccc(-n2c([Se]c3ccccc3)c(-c3ccccc3)oc2=O)c1)C,joback,400,0.04706389875583101,1146.6090166703143,1837259.5876932272,897.78
C(c1cccc(-n2c([Se]c3ccccc3)c(-c3ccccc3)oc2=O)c1)C,joback,450,0.043240823218140906,1146.6090166703143,1837259.5876932272,897.78
c1(-c2c[nH]c3cc(Cl)c(OC)c(Cl)c23)ccccc1,joback,250,0.0649804639260056,1037.7836211672513,2662517.3995512053,777.46
c1(-c2c[nH]c3cc(Cl)c(OC)c(Cl)c23)ccccc1,joback,300,0.059975853857419964,1037.7836211672513,2662517.3995512053,777.46
c1(-c2c[nH]c3cc(Cl)c(OC)c(Cl)c23)ccccc1,joback,350,0.055046099723260807,1037.7836211672513,2662517.3995512053,777.46
c1(-c2c[nH]c3cc(Cl)c(OC)c(Cl)c23)ccccc1,joback,400,0.050195407160405506,1037.7836211672513,2662517.3995512053,777.46
c1(-c2c[nH]c3cc(Cl)c(OC)c(Cl)c23)ccccc1,joback,450,0.045428564592644195,1037.7836211672513,2662517.3995512053,777.46
C[C@@H](C#Cc1ccccc1)[C@@]1(c2ccccc2)C=Nc2ccccc21,joback,250,0.05806276138071213,1200.0847538074295,2135430.7249189382,902.1399999999999
C[C@@H](C#Cc1ccccc1)[C@@]1(c2ccccc2)C=Nc2ccccc21,joback,300,0.05435020667175695,1200.0847538074295,2135430.7249189382,902.1399999999999
C[C@@H](C#Cc1ccccc1)[C@@]1(c2ccccc2)C=Nc2ccccc21,joback,350,0.050683220660920424,1200.0847538074295,2135430.7249189382,902.1399999999999
C[C@@H](C#Cc1ccccc1)[C@@]1(c2ccccc2)C=Nc2ccccc21,joback,400,0.047063876730463874,1200.0847538074295,2135430.7249189382,902.1399999999999
C[C@@H](C#Cc1ccccc1)[C@@]1(c2ccccc2)C=Nc2ccccc21,joback,450,0.04349447745739792,1200.0847538074295,2135430.7249189382,902.1399999999999
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)c5ccn6c(-c7ccccc7)cccc56)CC[C@]4(C)[C@H]3CC[C@@]21C,joback,250,0.02913031352711902,1634.0621669698576,684571.2160805231,1330.07
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)c5ccn6c(-c7ccccc7)cccc56)CC[C@]4(C)[C@H]3CC[C@@]21C,joback,300,0.027849321768327443,1634.0621669698576,684571.2160805231,1330.07
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)c5ccn6c(-c7ccccc7)cccc56)CC[C@]4(C)[C@H]3CC[C@@]21C,joback,350,0.026578957004658788,1634.0621669698576,684571.2160805231,1330.07
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)c5ccn6c(-c7ccccc7)cccc56)CC[C@]4(C)[C@H]3CC[C@@]21C,joback,400,0.025319539853424482,1634.0621669698576,684571.2160805231,1330.07
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(=O)c5ccn6c(-c7ccccc7)cccc56)CC[C@]4(C)[C@H]3CC[C@@]21C,joback,450,0.024071413940960053,1634.0621669698576,684571.2160805231,1330.07
OC(c1cc(Br)cc(Br)c1)c1ccccc1Sc1ccc(Br)cc1,joback,250,0.12357344897415568,1376.3441033484762,3138510.3060832177,1093.28
OC(c1cc(Br)cc(Br)c1)c1ccccc1Sc1ccc(Br)cc1,joback,300,0.11690228560791312,1376.3441033484762,3138510.3060832177,1093.28
OC(c1cc(Br)cc(Br)c1)c1ccccc1Sc1ccc(Br)cc1,joback,350,0.11029965630110113,1376.3441033484762,3138510.3060832177,1093.28
OC(c1cc(Br)cc(Br)c1)c1ccccc1Sc1ccc(Br)cc1,joback,400,0.10376814583924944,1376.3441033484762,3138510.3060832177,1093.28
OC(c1cc(Br)cc(Br)c1)c1ccccc1Sc1ccc(Br)cc1,joback,450,0.09731057330163916,1376.3441033484762,3138510.3060832177,1093.28
C1(C(=O)OC)=C(c2ccc(Br)cc2)O[C@H](OCC)C[C@@H]1C(=O)OC,joback,250,0.0623899027631986,1107.769684594699,1885437.4280823465,876.19
C1(C(=O)OC)=C(c2ccc(Br)cc2)O[C@H](OCC)C[C@@H]1C(=O)OC,joback,300,0.05797421965157852,1107.769684594699,1885437.4280823465,876.19
C1(C(=O)OC)=C(c2ccc(Br)cc2)O[C@H](OCC)C[C@@H]1C(=O)OC,joback,350,0.053618893788226804,1107.769684594699,1885437.4280823465,876.19
C1(C(=O)OC)=C(c2ccc(Br)cc2)O[C@H](OCC)C[C@@H]1C(=O)OC,joback,400,0.04932700442531382,1107.769684594699,1885437.4280823465,876.19
C1(C(=O)OC)=C(c2ccc(Br)cc2)O[C@H](OCC)C[C@@H]1C(=O)OC,joback,450,0.04510201544573805,1107.769684594699,1885437.4280823465,876.19
C(#N)c1ccc(/N=N/P(=O)(OC(C)C)OC(C)C)cc1,joback,250,0.049055940165094465,1039.5434997701457,1649771.9025367552,814.1399999999999
C(#N)c1ccc(/N=N/P(=O)(OC(C)C)OC(C)C)cc1,joback,300,0.04528615120813529,1039.5434997701457,1649771.9025367552,814.1399999999999
C(#N)c1ccc(/N=N/P(=O)(OC(C)C)OC(C)C)cc1,joback,350,0.04157261512108089,1039.5434997701457,1649771.9025367552,814.1399999999999
C(#N)c1ccc(/N=N/P(=O)(OC(C)C)OC(C)C)cc1,joback,400,0.037918484335223906,1039.5434997701457,1649771.9025367552,814.1399999999999
C(#N)c1ccc(/N=N/P(=O)(OC(C)C)OC(C)C)cc1,joback,450,0.03432734692461452,1039.5434997701457,1649771.9025367552,814.1399999999999
[N+](=O)([O-])c1ccc2c(c1)C(=O)C(=O)N2c1ccccc1,joback,250,0.0959791623336589,1174.3880360633552,3411870.0323172333,890.3
[N+](=O)([O-])c1ccc2c(c1)C(=O)C(=O)N2c1ccccc1,joback,300,0.08967268114768398,1174.3880360633552,3411870.0323172333,890.3
[N+](=O)([O-])c1ccc2c(c1)C(=O)C(=O)N2c1ccccc1,joback,350,0.08344586966516261,1174.3880360633552,3411870.0323172333,890.3
[N+](=O)([O-])c1ccc2c(c1)C(=O)C(=O)N2c1ccccc1,joback,400,0.07730246536221169,1174.3880360633552,3411870.0323172333,890.3
[N+](=O)([O-])c1ccc2c(c1)C(=O)C(=O)N2c1ccccc1,joback,450,0.07124663252564663,1174.3880360633552,3411870.0323172333,890.3
COc1ccc(S(=O)(=O)c2nc3ccccc3s2)cc1,joback,250,0.07859731035762905,947.1376935805622,3620244.98921891,701.74
COc1ccc(S(=O)(=O)c2nc3ccccc3s2)cc1,joback,300,0.07176342842814222,947.1376935805622,3620244.98921891,701.74
COc1ccc(S(=O)(=O)c2nc3ccccc3s2)cc1,joback,350,0.06504598234674436,947.1376935805622,3620244.98921891,701.74
COc1ccc(S(=O)(=O)c2nc3ccccc3s2)cc1,joback,400,0.0584525017408217,947.1376935805622,3620244.98921891,701.74
COc1ccc(S(=O)(=O)c2nc3ccccc3s2)cc1,joback,450,0.05199173198684521,947.1376935805622,3620244.98921891,701.74
CCCCOc1ccccc1C,joback,250,0.036761917291178677,707.0049633746219,2563691.7160711423,505.36
CCCCOc1ccccc1C,joback,300,0.0319076229073121,707.0049633746219,2563691.7160711423,505.36
CCCCOc1ccccc1C,joback,350,0.027184346621306293,707.0049633746219,2563691.7160711423,505.36
CCCCOc1ccccc1C,joback,400,0.022606226446133387,707.0049633746219,2563691.7160711423,505.36
CCCCOc1ccccc1C,joback,450,0.018191468900943118,707.0049633746219,2563691.7160711423,505.36
CCOC(=O)[C@]1(CC(c2ccccc2)=O)[C@@H](c2ccccc2)C(=O)N1C(=O)OC(C)(C)C,joback,250,0.05799403883223136,1324.771602920753,1382987.9482281224,1074.6100000000001
CCOC(=O)[C@]1(CC(c2ccccc2)=O)[C@@H](c2ccccc2)C(=O)N1C(=O)OC(C)(C)C,joback,300,0.05471377450010056,1324.771602920753,1382987.9482281224,1074.6100000000001
CCOC(=O)[C@]1(CC(c2ccccc2)=O)[C@@H](c2ccccc2)C(=O)N1C(=O)OC(C)(C)C,joback,350,0.05146889681346537,1324.771602920753,1382987.9482281224,1074.6100000000001
