SMILES,method,T_K,viscosity_Pas,Tc,Pc,Tb
O=C1c2cc3ccccc3nc2C(=O)N1Cc1ccc(F)cc1,joback,450,0.0013287230590078782,1174.1276440431204,2707031.0258239936,906.9100000000001
CCOP(OCC)(OCc1ccc(C(=O)OC)cc1)=O,joback,250,0.001266280852167542,833.6095731776164,2060492.346404204,644.3799999999999
CCOP(OCC)(OCc1ccc(C(=O)OC)cc1)=O,joback,300,0.0010996906356289025,833.6095731776164,2060492.346404204,644.3799999999999
CCOP(OCC)(OCc1ccc(C(=O)OC)cc1)=O,joback,350,0.0009447707801024759,833.6095731776164,2060492.346404204,644.3799999999999
CCOP(OCC)(OCc1ccc(C(=O)OC)cc1)=O,joback,400,0.0008015212855882637,833.6095731776164,2060492.346404204,644.3799999999999
CCOP(OCC)(OCc1ccc(C(=O)OC)cc1)=O,joback,450,0.0006699421520862647,833.6095731776164,2060492.346404204,644.3799999999999
CC(C)N(/N=N/C(F)(F)C(=O)c1cccc2ccccc12)C(C)C,joback,250,0.0011383453400573048,1101.342658729991,1433716.2168071398,872.02
CC(C)N(/N=N/C(F)(F)C(=O)c1cccc2ccccc12)C(C)C,joback,300,0.0010328402774639025,1101.342658729991,1433716.2168071398,872.02
CC(C)N(/N=N/C(F)(F)C(=O)c1cccc2ccccc12)C(C)C,joback,350,0.0009324407175371684,1101.342658729991,1433716.2168071398,872.02
CC(C)N(/N=N/C(F)(F)C(=O)c1cccc2ccccc12)C(C)C,joback,400,0.0008371466602771033,1101.342658729991,1433716.2168071398,872.02
CC(C)N(/N=N/C(F)(F)C(=O)c1cccc2ccccc12)C(C)C,joback,450,0.0007469581056837065,1101.342658729991,1433716.2168071398,872.02
COc1ccc(-c2ccc3cc(C(=O)Nc4ccccc4-c4cc(-c5ccccc5)on4)c(N4CCOCC4)cc3c2)cc1C12CC3CC(CC(C3)C1)C2,joback,250,0.0010908675140116522,2185.6237059223063,909433.5174996834,1745.28
COc1ccc(-c2ccc3cc(C(=O)Nc4ccccc4-c4cc(-c5ccccc5)on4)c(N4CCOCC4)cc3c2)cc1C12CC3CC(CC(C3)C1)C2,joback,300,0.0010456196211791698,2185.6237059223063,909433.5174996834,1745.28
COc1ccc(-c2ccc3cc(C(=O)Nc4ccccc4-c4cc(-c5ccccc5)on4)c(N4CCOCC4)cc3c2)cc1C12CC3CC(CC(C3)C1)C2,joback,350,0.0010013300239451845,2185.6237059223063,909433.5174996834,1745.28
COc1ccc(-c2ccc3cc(C(=O)Nc4ccccc4-c4cc(-c5ccccc5)on4)c(N4CCOCC4)cc3c2)cc1C12CC3CC(CC(C3)C1)C2,joback,400,0.000957998722309696,2185.6237059223063,909433.5174996834,1745.28
COc1ccc(-c2ccc3cc(C(=O)Nc4ccccc4-c4cc(-c5ccccc5)on4)c(N4CCOCC4)cc3c2)cc1C12CC3CC(CC(C3)C1)C2,joback,450,0.0009156257162727049,2185.6237059223063,909433.5174996834,1745.28
c1(N=[N+]=[N-])cnn(-c2ccccc2)c(=O)c1Cl,joback,250,0.0014745074866257867,1083.755987374027,2937698.753681304,803.2
c1(N=[N+]=[N-])cnn(-c2ccccc2)c(=O)c1Cl,joback,300,0.00133600325102849,1083.755987374027,2937698.753681304,803.2
c1(N=[N+]=[N-])cnn(-c2ccccc2)c(=O)c1Cl,joback,350,0.0012043050990925128,1083.755987374027,2937698.753681304,803.2
c1(N=[N+]=[N-])cnn(-c2ccccc2)c(=O)c1Cl,joback,400,0.0010794130308178554,1083.755987374027,2937698.753681304,803.2
c1(N=[N+]=[N-])cnn(-c2ccccc2)c(=O)c1Cl,joback,450,0.0009613270462045174,1083.755987374027,2937698.753681304,803.2
N(C(=O)C1=C(c2ccccc2)c2ccccc2P1(=O)c1ccccc1)c1ccccc1,joback,250,0.001947359919899958,1306.2437574544736,1910240.1095408087,1039.56
N(C(=O)C1=C(c2ccccc2)c2ccccc2P1(=O)c1ccccc1)c1ccccc1,joback,300,0.0017979089963255476,1306.2437574544736,1910240.1095408087,1039.56
N(C(=O)C1=C(c2ccccc2)c2ccccc2P1(=O)c1ccccc1)c1ccccc1,joback,350,0.001654379270079947,1306.2437574544736,1910240.1095408087,1039.56
N(C(=O)C1=C(c2ccccc2)c2ccccc2P1(=O)c1ccccc1)c1ccccc1,joback,400,0.0015167707411631566,1306.2437574544736,1910240.1095408087,1039.56
N(C(=O)C1=C(c2ccccc2)c2ccccc2P1(=O)c1ccccc1)c1ccccc1,joback,450,0.0013850834095751761,1306.2437574544736,1910240.1095408087,1039.56
Cc1cc2ccccc2c(C([2H])([2H])[2H])n1,joback,250,0.0008587260219171053,805.4823490813659,3352859.268090939,560.6
Cc1cc2ccccc2c(C([2H])([2H])[2H])n1,joback,300,0.0007458603968402318,805.4823490813659,3352859.268090939,560.6
Cc1cc2ccccc2c(C([2H])([2H])[2H])n1,joback,350,0.000640969765638137,805.4823490813659,3352859.268090939,560.6
Cc1cc2ccccc2c(C([2H])([2H])[2H])n1,joback,400,0.0005440541283108208,805.4823490813659,3352859.268090939,560.6
Cc1cc2ccccc2c(C([2H])([2H])[2H])n1,joback,450,0.0004551134848582833,805.4823490813659,3352859.268090939,560.6
COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c(O)c1,joback,250,0.0022498047351303804,934.6130131259929,3547305.6262750346,715.45
COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c(O)c1,joback,300,0.001990244984908825,934.6130131259929,3547305.6262750346,715.45
COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c(O)c1,joback,350,0.0017464400193796415,934.6130131259929,3547305.6262750346,715.45
COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c(O)c1,joback,400,0.0015183898385428296,934.6130131259929,3547305.6262750346,715.45
COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c(O)c1,joback,450,0.0013060944423983895,934.6130131259929,3547305.6262750346,715.45
O(c1cc(OC)c2c(c1)-c1ccccc1CN(S(c1ccc(C)cc1)(=O)=O)/C2=C\c1cccc(F)c1)C,joback,250,0.0017611385113419466,1317.2213048654046,1400641.8301122307,1071.93
O(c1cc(OC)c2c(c1)-c1ccccc1CN(S(c1ccc(C)cc1)(=O)=O)/C2=C\c1cccc(F)c1)C,joback,300,0.0016272652153215415,1317.2213048654046,1400641.8301122307,1071.93
O(c1cc(OC)c2c(c1)-c1ccccc1CN(S(c1ccc(C)cc1)(=O)=O)/C2=C\c1cccc(F)c1)C,joback,350,0.0014986432686386632,1317.2213048654046,1400641.8301122307,1071.93
O(c1cc(OC)c2c(c1)-c1ccccc1CN(S(c1ccc(C)cc1)(=O)=O)/C2=C\c1cccc(F)c1)C,joback,400,0.0013752726712933114,1317.2213048654046,1400641.8301122307,1071.93
O(c1cc(OC)c2c(c1)-c1ccccc1CN(S(c1ccc(C)cc1)(=O)=O)/C2=C\c1cccc(F)c1)C,joback,450,0.0012571534232854867,1317.2213048654046,1400641.8301122307,1071.93
Cc1ccc2cc(O[Si](C(C)C)(C(C)C)C(C)C)ccc2n1,joback,250,0.0009278291077994691,992.0969957851612,1470228.461741127,766.1400000000001
Cc1ccc2cc(O[Si](C(C)C)(C(C)C)C(C)C)ccc2n1,joback,300,0.0008316633982267081,992.0969957851612,1470228.461741127,766.1400000000001
Cc1ccc2cc(O[Si](C(C)C)(C(C)C)C(C)C)ccc2n1,joback,350,0.0007407491258258225,992.0969957851612,1470228.461741127,766.1400000000001
Cc1ccc2cc(O[Si](C(C)C)(C(C)C)C(C)C)ccc2n1,joback,400,0.0006550862905968124,992.0969957851612,1470228.461741127,766.1400000000001
Cc1ccc2cc(O[Si](C(C)C)(C(C)C)C(C)C)ccc2n1,joback,450,0.000574674892539678,992.0969957851612,1470228.461741127,766.1400000000001
CCOC(=O)C(C(c1ccccc1)=O)Cc1c(N2CCCC2=O)oc(-c2ccccc2)c1C(=O)OCC,joback,250,0.0016117306768352404,1527.2693668133159,1255700.2512907342,1247.43
CCOC(=O)C(C(c1ccccc1)=O)Cc1c(N2CCCC2=O)oc(-c2ccccc2)c1C(=O)OCC,joback,300,0.001508727697834895,1527.2693668133159,1255700.2512907342,1247.43
CCOC(=O)C(C(c1ccccc1)=O)Cc1c(N2CCCC2=O)oc(-c2ccccc2)c1C(=O)OCC,joback,350,0.0014091031026730353,1527.2693668133159,1255700.2512907342,1247.43
CCOC(=O)C(C(c1ccccc1)=O)Cc1c(N2CCCC2=O)oc(-c2ccccc2)c1C(=O)OCC,joback,400,0.0013128568913496619,1527.2693668133159,1255700.2512907342,1247.43
CCOC(=O)C(C(c1ccccc1)=O)Cc1c(N2CCCC2=O)oc(-c2ccccc2)c1C(=O)OCC,joback,450,0.0012199890638647745,1527.2693668133159,1255700.2512907342,1247.43
O=S(=O)(Sc1ccc2ccccc2c1)c1ccc2ccccc2c1,joback,250,0.0018882460464214558,1062.92113154471,2790607.596201313,806.26
O=S(=O)(Sc1ccc2ccccc2c1)c1ccc2ccccc2c1,joback,300,0.0017047596276118725,1062.92113154471,2790607.596201313,806.26
O=S(=O)(Sc1ccc2ccccc2c1)c1ccc2ccccc2c1,joback,350,0.0015305951346997022,1062.92113154471,2790607.596201313,806.26
O=S(=O)(Sc1ccc2ccccc2c1)c1ccc2ccccc2c1,joback,400,0.0013657525676849449,1062.92113154471,2790607.596201313,806.26
O=S(=O)(Sc1ccc2ccccc2c1)c1ccc2ccccc2c1,joback,450,0.0012102319265676008,1062.92113154471,2790607.596201313,806.26
S(C(F)(F)F)C1C=CC(OC(C(OCC)=O)(C)C)=CC=1,joback,250,0.0011416321062059135,879.8150463105061,1989430.5533561294,669.47
S(C(F)(F)F)C1C=CC(OC(C(OCC)=O)(C)C)=CC=1,joback,300,0.0010031250760409876,879.8150463105061,1989430.5533561294,669.47
S(C(F)(F)F)C1C=CC(OC(C(OCC)=O)(C)C)=CC=1,joback,350,0.0008735421795209562,879.8150463105061,1989430.5533561294,669.47
S(C(F)(F)F)C1C=CC(OC(C(OCC)=O)(C)C)=CC=1,joback,400,0.000752883416645818,879.8150463105061,1989430.5533561294,669.47
S(C(F)(F)F)C1C=CC(OC(C(OCC)=O)(C)C)=CC=1,joback,450,0.0006411487874155732,879.8150463105061,1989430.5533561294,669.47
C(/C(=N\c1ccc2ccccc2c1)[C@H]1Oc2ccccc2[C@H]1c1ccccc1)(F)(F)F,joback,250,0.0013464308903231017,1265.5041342172287,1441346.7021122652,1003.6200000000001
C(/C(=N\c1ccc2ccccc2c1)[C@H]1Oc2ccccc2[C@H]1c1ccccc1)(F)(F)F,joback,300,0.0012405588153838383,1265.5041342172287,1441346.7021122652,1003.6200000000001
C(/C(=N\c1ccc2ccccc2c1)[C@H]1Oc2ccccc2[C@H]1c1ccccc1)(F)(F)F,joback,350,0.0011390009782791387,1265.5041342172287,1441346.7021122652,1003.6200000000001
C(/C(=N\c1ccc2ccccc2c1)[C@H]1Oc2ccccc2[C@H]1c1ccccc1)(F)(F)F,joback,400,0.0010417573790090034,1265.5041342172287,1441346.7021122652,1003.6200000000001
C(/C(=N\c1ccc2ccccc2c1)[C@H]1Oc2ccccc2[C@H]1c1ccccc1)(F)(F)F,joback,450,0.0009488280175734323,1265.5041342172287,1441346.7021122652,1003.6200000000001
c1(C2=CC=C3C(C(c4ccccc4)=C(c4ccccc4)[C@@]34CCCC4=O)=C2)ccccc1,joback,250,0.0015451647232939411,1420.8829022562486,1605132.3142669294,1125.16
c1(C2=CC=C3C(C(c4ccccc4)=C(c4ccccc4)[C@@]34CCCC4=O)=C2)ccccc1,joback,300,0.0014386031396694267,1420.8829022562486,1605132.3142669294,1125.16
c1(C2=CC=C3C(C(c4ccccc4)=C(c4ccccc4)[C@@]34CCCC4=O)=C2)ccccc1,joback,350,0.001335828356495372,1420.8829022562486,1605132.3142669294,1125.16
c1(C2=CC=C3C(C(c4ccccc4)=C(c4ccccc4)[C@@]34CCCC4=O)=C2)ccccc1,joback,400,0.001236840373771777,1420.8829022562486,1605132.3142669294,1125.16
c1(C2=CC=C3C(C(c4ccccc4)=C(c4ccccc4)[C@@]34CCCC4=O)=C2)ccccc1,joback,450,0.0011416391914986419,1420.8829022562486,1605132.3142669294,1125.16
C(C)[Si]1(OCOC(C2C=CC=CC=2)=CC1)CC,joback,250,0.0008924029306845794,866.520865243893,2246131.0392848323,630.26
C(C)[Si]1(OCOC(C2C=CC=CC=2)=CC1)CC,joback,300,0.0007848034785035886,866.520865243893,2246131.0392848323,630.26
C(C)[Si]1(OCOC(C2C=CC=CC=2)=CC1)CC,joback,350,0.0006841269401159791,866.520865243893,2246131.0392848323,630.26
C(C)[Si]1(OCOC(C2C=CC=CC=2)=CC1)CC,joback,400,0.000590373315521751,866.520865243893,2246131.0392848323,630.26
C(C)[Si]1(OCOC(C2C=CC=CC=2)=CC1)CC,joback,450,0.0005035426047209042,866.520865243893,2246131.0392848323,630.26
O=C(CC1COc2ccccc2C1=O)c1ccc(F)cc1,joback,250,0.0015302238949341808,1062.2206626915404,2453168.401915336,810.8
O=C(CC1COc2ccccc2C1=O)c1ccc(F)cc1,joback,300,0.0013816572868462112,1062.2206626915404,2453168.401915336,810.8
O=C(CC1COc2ccccc2C1=O)c1ccc(F)cc1,joback,350,0.0012406344839319679,1062.2206626915404,2453168.401915336,810.8
O=C(CC1COc2ccccc2C1=O)c1ccc(F)cc1,joback,400,0.0011071554861914513,1062.2206626915404,2453168.401915336,810.8
O=C(CC1COc2ccccc2C1=O)c1ccc(F)cc1,joback,450,0.0009812202936246614,1062.2206626915404,2453168.401915336,810.8
c1(CCC[Te]c2ccccn2)ccccc1,joback,250,0.0011664623886301633,873.6640873756612,2681855.983797299,626.98
c1(CCC[Te]c2ccccn2)ccccc1,joback,300,0.001027055385298007,873.6640873756612,2681855.983797299,626.98
c1(CCC[Te]c2ccccn2)ccccc1,joback,350,0.000896531081828033,873.6640873756612,2681855.983797299,626.98
c1(CCC[Te]c2ccccn2)ccccc1,joback,400,0.0007748894782202406,873.6640873756612,2681855.983797299,626.98
c1(CCC[Te]c2ccccn2)ccccc1,joback,450,0.0006621305744746304,873.6640873756612,2681855.983797299,626.98
C(#N)C1C=CC(C[C@H](O)C)=CC=1,joback,250,0.0013037554376652963,865.7196506431695,3131489.0324293873,653.8799999999999
C(#N)C1C=CC(C[C@H](O)C)=CC=1,joback,300,0.0011397013007671685,865.7196506431695,3131489.0324293873,653.8799999999999
C(#N)C1C=CC(C[C@H](O)C)=CC=1,joback,350,0.0009865953171084333,865.7196506431695,3131489.0324293873,653.8799999999999
C(#N)C1C=CC(C[C@H](O)C)=CC=1,joback,400,0.0008444374866890899,865.7196506431695,3131489.0324293873,653.8799999999999
C(#N)C1C=CC(C[C@H](O)C)=CC=1,joback,450,0.000713227809509139,865.7196506431695,3131489.0324293873,653.8799999999999
BrC/C=C/C1CCCCC1,joback,250,0.0008077749731514102,722.6221895059954,3243030.079752595,495.39
BrC/C=C/C1CCCCC1,joback,300,0.0006872758219909947,722.6221895059954,3243030.079752595,495.39
BrC/C=C/C1CCCCC1,joback,350,0.0005765661663308261,722.6221895059954,3243030.079752595,495.39
BrC/C=C/C1CCCCC1,joback,400,0.00047564600617090404,722.6221895059954,3243030.079752595,495.39
BrC/C=C/C1CCCCC1,joback,450,0.00038451534151122917,722.6221895059954,3243030.079752595,495.39
C(c1cc(C(OC)=O)cc(-c2c(-c3c4ccccc4nn3-c3ccc(Br)cc3)c3c(ccc4ccccc34)o2)c1)(OC)=O,joback,250,0.002032260222610864,1793.6864682676476,1369712.1577294774,1463.48
C(c1cc(C(OC)=O)cc(-c2c(-c3c4ccccc4nn3-c3ccc(Br)cc3)c3c(ccc4ccccc34)o2)c1)(OC)=O,joback,300,0.0019237111295785424,1793.6864682676476,1369712.1577294774,1463.48
C(c1cc(C(OC)=O)cc(-c2c(-c3c4ccccc4nn3-c3ccc(Br)cc3)c3c(ccc4ccccc34)o2)c1)(OC)=O,joback,350,0.0018181206620385528,1793.6864682676476,1369712.1577294774,1463.48
C(c1cc(C(OC)=O)cc(-c2c(-c3c4ccccc4nn3-c3ccc(Br)cc3)c3c(ccc4ccccc34)o2)c1)(OC)=O,joback,400,0.0017154888199908973,1793.6864682676476,1369712.1577294774,1463.48
C(c1cc(C(OC)=O)cc(-c2c(-c3c4ccccc4nn3-c3ccc(Br)cc3)c3c(ccc4ccccc34)o2)c1)(OC)=O,joback,450,0.001615815603435574,1793.6864682676476,1369712.1577294774,1463.48
O=P(CC(c1ccncc1)c1ccc(-c2ccccc2)cc1)(c1ccccc1)c1ccccc1,joback,250,0.001569815259206491,1373.1731306407323,1535460.5398924933,1090.72
O=P(CC(c1ccncc1)c1ccc(-c2ccccc2)cc1)(c1ccccc1)c1ccccc1,joback,300,0.0014572013259464877,1373.1731306407323,1535460.5398924933,1090.72
O=P(CC(c1ccncc1)c1ccc(-c2ccccc2)cc1)(c1ccccc1)c1ccccc1,joback,350,0.001348756090878294,1373.1731306407323,1535460.5398924933,1090.72
O=P(CC(c1ccncc1)c1ccc(-c2ccccc2)cc1)(c1ccccc1)c1ccccc1,joback,400,0.0012444795540019098,1373.1731306407323,1535460.5398924933,1090.72
O=P(CC(c1ccncc1)c1ccc(-c2ccccc2)cc1)(c1ccccc1)c1ccccc1,joback,450,0.0011443717153173344,1373.1731306407323,1535460.5398924933,1090.72
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,250,0.0019153507862729898,965.6927019335627,2724011.8374658404,730.96
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,300,0.0017063118879787028,965.6927019335627,2724011.8374658404,730.96
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,350,0.0015092802569136848,965.6927019335627,2724011.8374658404,730.96
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,400,0.001324255893077936,965.6927019335627,2724011.8374658404,730.96
Cc1ccc(S(=O)(=O)C(I)C(=O)c2ccc(F)cc2)cc1,joback,450,0.0011512387964714567,965.6927019335627,2724011.8374658404,730.96
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,250,0.0009935209980852218,860.803236048164,2402921.953094963,636.87
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,300,0.0008706469735880324,860.803236048164,2402921.953094963,636.87
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,350,0.0007558687094613588,860.803236048164,2402921.953094963,636.87
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,400,0.0006491862057052002,860.803236048164,2402921.953094963,636.87
C(#CC(=O)c1ccc(OC)cc1)CCCC,joback,450,0.0005505994623195568,860.803236048164,2402921.953094963,636.87
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,250,0.0012847669691056004,759.8004040799578,3163271.632665714,547.64
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,300,0.0010983790732860806,759.8004040799578,3163271.632665714,547.64
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,350,0.0009265754353158011,759.8004040799578,3163271.632665714,547.64
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,400,0.0007693560551947628,759.8004040799578,3163271.632665714,547.64
CC1(C)COP(=O)(P2(=O)OCC(C)(C)CO2)OC1,joback,450,0.0006267209329229652,759.8004040799578,3163271.632665714,547.64
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,250,0.0014065460577190798,1159.2113437287858,2047460.1257140518,894.1599999999999
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,300,0.0012838656049033793,1159.2113437287858,2047460.1257140518,894.1599999999999
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,350,0.0011667552817038848,1159.2113437287858,2047460.1257140518,894.1599999999999
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,400,0.0010552150881205963,1159.2113437287858,2047460.1257140518,894.1599999999999
COc1ccc(/C(=C(/C#N)c2ccccc2)c2ccco2)cc1,joback,450,0.0009492450241535136,1159.2113437287858,2047460.1257140518,894.1599999999999
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,250,0.001725950331994125,1151.341883015327,1945794.4474420487,920.21
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,300,0.0015716681056300108,1151.341883015327,1945794.4474420487,920.21
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,350,0.001424545751379047,1151.341883015327,1945794.4474420487,920.21
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,400,0.0012845832692412334,1151.341883015327,1945794.4474420487,920.21
CC(=O)OC1(C/C(=N\O)C(=O)Oc2ccccc2)CCCCC1,joback,450,0.0011517806592165698,1151.341883015327,1945794.4474420487,920.21
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,250,0.0013408436557365915,1011.3836474056942,3399943.9009256344,726.6400000000001
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,300,0.0012053880751416344,1011.3836474056942,3399943.9009256344,726.6400000000001
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,350,0.0010771350008389302,1011.3836474056942,3399943.9009256344,726.6400000000001
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,400,0.000956084432828479,1011.3836474056942,3399943.9009256344,726.6400000000001
c1ccc(-c2cc[nH]c2)c(-c2ccccn2)c1,joback,450,0.0008422363711102806,1011.3836474056942,3399943.9009256344,726.6400000000001
c1csc(-c2nccs2)c1,joback,250,0.0011291387493223425,846.5611496752018,5398632.310490461,555.62
c1csc(-c2nccs2)c1,joback,300,0.0009918041869743659,846.5611496752018,5398632.310490461,555.62
c1csc(-c2nccs2)c1,joback,350,0.0008634195108171159,846.5611496752018,5398632.310490461,555.62
c1csc(-c2nccs2)c1,joback,400,0.0007439847208505931,846.5611496752018,5398632.310490461,555.62
c1csc(-c2nccs2)c1,joback,450,0.0006334998170747972,846.5611496752018,5398632.310490461,555.62
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,250,0.0013672708434752548,943.4704944965922,2561097.5429854607,711.76
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,300,0.0012143280357754963,943.4704944965922,2561097.5429854607,711.76
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,350,0.001070411339598625,943.4704944965922,2561097.5429854607,711.76
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,400,0.0009355207549446413,943.4704944965922,2561097.5429854607,711.76
c1(C(=O)N2CCCC2C2COC(=O)C2)ccccc1,joback,450,0.0008096562818135453,943.4704944965922,2561097.5429854607,711.76
CCC1(Br)C(=O)Nc2ccccc21,joback,250,0.001541908707596053,916.9101957203866,4119695.274379945,649.5699999999999
CCC1(Br)C(=O)Nc2ccccc21,joback,300,0.0013658659800873782,916.9101957203866,4119695.274379945,649.5699999999999
CCC1(Br)C(=O)Nc2ccccc21,joback,350,0.0012004758391961077,916.9101957203866,4119695.274379945,649.5699999999999
CCC1(Br)C(=O)Nc2ccccc21,joback,400,0.0010457382849222406,916.9101957203866,4119695.274379945,649.5699999999999
CCC1(Br)C(=O)Nc2ccccc21,joback,450,0.0009016533172657777,916.9101957203866,4119695.274379945,649.5699999999999
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,250,0.0016999023657265349,1021.9125351984195,2522652.7914036065,790.4499999999998
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,300,0.0015254835805786448,1021.9125351984195,2522652.7914036065,790.4499999999998
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,350,0.0013604337313528714,1021.9125351984195,2522652.7914036065,790.4499999999998
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,400,0.001204752818049215,1021.9125351984195,2522652.7914036065,790.4499999999998
N(OC(=O)c1ccccc1)C(=O)OC/C=C/c1ccco1,joback,450,0.001058440840667676,1021.9125351984195,2522652.7914036065,790.4499999999998
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,250,0.0014971778002475168,1020.9942306162536,2522652.7914036065,781.3900000000001
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,300,0.0013442218176553714,1020.9942306162536,2522652.7914036065,781.3900000000001
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,350,0.0011994551219812657,1020.9942306162536,2522652.7914036065,781.3900000000001
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,400,0.0010628777132251992,1020.9942306162536,2522652.7914036065,781.3900000000001
CCCCc1cccc(C(=O)c2ccccc2O)c1,joback,450,0.0009344895913871726,1020.9942306162536,2522652.7914036065,781.3900000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,250,0.00231669671765845,1240.1975364856187,2149313.2192005026,995.3500000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,300,0.0021262752736140975,1240.1975364856187,2149313.2192005026,995.3500000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,350,0.0019439413795733869,1240.1975364856187,2149313.2192005026,995.3500000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,400,0.0017696950355363182,1240.1975364856187,2149313.2192005026,995.3500000000001
C(Cc1c(O)ccc2ccc(-c3ccccc3)cc12)NS(=O)(=O)c1ccc(C)cc1,joback,450,0.0016035362415028921,1240.1975364856187,2149313.2192005026,995.3500000000001
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,250,0.002350737136491505,986.8301380572086,2999151.839859688,774.4299999999998
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,300,0.002095848827005289,986.8301380572086,2999151.839859688,774.4299999999998
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,350,0.001855428064036685,986.8301380572086,2999151.839859688,774.4299999999998
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,400,0.0016294748475856927,986.8301380572086,2999151.839859688,774.4299999999998
Cc1ccc(S(=O)(=O)NCCC#CC2(O)CCOCC2)cc1,joback,450,0.0014179891776523138,986.8301380572086,2999151.839859688,774.4299999999998
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,250,0.001187062008809921,1194.5024577030392,1639102.427510695,923.2
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,300,0.001088086326179254,1194.5024577030392,1639102.427510695,923.2
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,350,0.0009934064398377765,1194.5024577030392,1639102.427510695,923.2
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,400,0.0009030223497854888,1194.5024577030392,1639102.427510695,923.2
c1ccc(C(CC(c2ccccc2)c2ccccc2)c2ccccc2)cc1,joback,450,0.000816934056022391,1194.5024577030392,1639102.427510695,923.2
CO[C@@H](/C(=C/COC(c1ccccc1)(c1ccccc1)c1ccccc1)C)[C@@H](C)C(=O)O,joback,250,0.001449242271047583,1369.9990657863668,1307060.3741643308,1110.56
CO[C@@H](/C(=C/COC(c1ccccc1)(c1ccccc1)c1ccccc1)C)[C@@H](C)C(=O)O,joback,300,0.0013445175160596166,1369.9990657863668,1307060.3741643308,1110.56
